"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","hab","ecoregion"
"463",802086,802086,739831,"Genus","Trophomera","Rubtzov & Platonova, 1974",458864,1,1,"Nematoda","Benthimermithida","Benthimermithidae","Trophomera","Nematoda incertae sedis",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"464",803126,803126,633495,"Genus","Mastigochirus","Miers, 1878",467807,3,1,"Arthropoda","Decapoda","Hippidae","Mastigochirus","Malacostraca",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"465",805082,805082,502064,"Species","Pyrocystis lunula","(Schütt) Schütt, 1896",164053,1,1,"Myzozoa","Pyrocystales","Pyrocystaceae","Pyrocystis","Dinophyceae","Pyrocystis lunula",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"466",816750,816750,816804,"Genus","Anapronoe","Stephensen, 1925",488595,1,1,"Arthropoda","Amphipoda","Anapronoidae","Anapronoe","Malacostraca",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"467",822625,822625,448370,"Species","Gonyaulax elongata","(Reid) Ellegaard, Daugbjerg, Rochon, J.Lewis & Harding, 2003",233522,10,1,"Myzozoa","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Dinophyceae","Gonyaulax elongata",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"468",827136,827136,842117,"Species","Gladiolithus flabellatus","(Halldal & Markali) Jordan & Chamberlain, 1993",555948,3,1,"Haptophyta",NA,"Ceratolithaceae","Gladiolithus","Haptophyta incertae sedis","Gladiolithus flabellatus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"469",827316,827316,672278,"Species","Syracosphaera nodosa","Kamptner, 1941",577881,3,1,"Haptophyta","Syracosphaerales","Syracosphaeraceae","Syracosphaera","Prymnesiophyceae","Syracosphaera nodosa",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"470",827624,827624,476936,"Subspecies","Neogloboquadrina pachyderma dextralis",NA,NA,37,2,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina",NA,"Neogloboquadrina pachyderma",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"471",828135,828135,489639,"Genus","Brigantedinium","P.C.Reid, 1977",603684,10,1,"Myzozoa","Peridiniales","Peridiniaceae","Brigantedinium","Dinophyceae",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"472",828470,828470,446252,"Species","Gephyrocapsa ericsonii","McIntyre & Bé, 1967",235954,6,2,"Haptophyta","Isochrysidales","Noelaerhabdaceae","Gephyrocapsa","Prymnesiophyceae","Gephyrocapsa ericsonii",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"473",828743,828743,476936,"Subspecies","Neogloboquadrina pachyderma sinistralis",NA,NA,13,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina",NA,"Neogloboquadrina pachyderma",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"474",828918,828918,825965,"Species","Oolithotus fragilis","(Lohmann) Martini & C.Müller, 1972",235962,3,1,"Haptophyta","Coccolithales","Calcidiscaceae","Oolithotus","Prymnesiophyceae","Oolithotus fragilis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"475",829556,829556,832984,"Species","Bitectatodinium tepikiense","G.J.Wilson, 1973",703858,7,1,"Myzozoa","Gonyaulacales","Gonyaulacaceae","Bitectatodinium","Dinophyceae","Bitectatodinium tepikiense",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"476",829982,829982,746890,"Subspecies","Globorotalia truncatulinoides dextralis",NA,NA,41,2,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia",NA,"Globorotalia truncatulinoides",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"477",830534,830534,746890,"Subspecies","Globorotalia truncatulinoides sinistralis",NA,NA,12,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia",NA,"Globorotalia truncatulinoides",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"478",830832,830832,830601,"Species","Impagidinium sphaericum",NA,623771,10,1,"Myzozoa","Dinophyceae incertae sedis",NA,"Impagidinium","Dinophyceae","Impagidinium sphaericum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"479",831059,831059,830918,"Species","Algidasphaeridium minutum","(Harland & Reid, 1980) Matsuoka & Bujak, 1988",835690,2,1,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Algidasphaeridium","Dinophyceae","Algidasphaeridium minutum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"480",831801,831801,830601,"Species","Impagidinium aculeatum",NA,623770,2,1,"Myzozoa","Dinophyceae incertae sedis",NA,"Impagidinium","Dinophyceae","Impagidinium aculeatum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"481",832150,832150,830601,"Species","Impagidinium paradoxum",NA,838887,6,1,"Myzozoa","Dinophyceae incertae sedis",NA,"Impagidinium","Dinophyceae","Impagidinium paradoxum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"482",832191,832191,832818,"Species","Trinovantedinium applanatum",NA,NA,8,1,"Myzozoa","Peridiniales","Peridiniaceae","Trinovantedinium","Dinophyceae","Trinovantedinium applanatum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"483",832500,832500,830601,"Species","Impagidinium pallidum","J.P.Bujak",657391,3,1,"Myzozoa",NA,NA,"Impagidinium","Dinoflagellata incertae sedis","Impagidinium pallidum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"484",832509,832509,830853,"Species","Pyxidinopsis reticulata","Jiabo, 1978",845955,1,1,"Myzozoa",NA,NA,"Pyxidinopsis","Dinoflagellata incertae sedis","Pyxidinopsis reticulata",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"485",835254,835254,834960,"Species","Bathyspinula hilleri","(Allen & Sanders, 1982)",506286,4,2,"Mollusca","Nuculanoida","Bathyspinulidae","Bathyspinula","Bivalvia","Bathyspinula hilleri",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"486",842712,842712,747915,"Species","Hemidiscus cuneiformis","Wallich, 1860",180367,1,1,"Ochrophyta","Coscinodiscales","Hemidiscaceae","Hemidiscus","Bacillariophyceae","Hemidiscus cuneiformis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"487",844799,844799,845132,"Species","Neosergestes edwardsii","(Krøyer, 1855)",514130,5,1,"Arthropoda","Decapoda","Sergestidae","Neosergestes","Malacostraca","Neosergestes edwardsii",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"488",844813,844813,845150,"Species","Parasergestes armatus","(Krøyer, 1855)",514136,1,1,"Arthropoda","Decapoda","Sergestidae","Parasergestes","Malacostraca","Parasergestes armatus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"489",847849,847849,490683,"Species","Phalacroma rudgei","Murray & Whitting, 1899",232515,1,1,"Myzozoa","Dinophysiales","Dinophysiaceae","Phalacroma","Dinophyceae","Phalacroma rudgei",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"490",849990,849990,771170,"Genus","Diphyes","Cuvier, 1817",135362,1,1,"Cnidaria","Siphonophorae","Diphyidae","Diphyes","Hydrozoa",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"491",850108,850108,855555,"Species","Rhaphidozoum neapolitanum",NA,NA,2,1,"Radiozoa","Nassellaria","Collozoidae","Rhaphidozoum","Polycystina","Rhaphidozoum neapolitanum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"492",850114,850114,855465,"Species","Tetracanna octonema","Goy, 1979",291202,3,1,"Cnidaria","Leptothecata","Malagazziidae","Tetracanna","Hydrozoa","Tetracanna octonema",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"493",851168,851168,794115,"Genus","Pseudosphyrapus","Gutu, 1980",136200,1,1,"Arthropoda","Tanaidacea","Sphyrapodidae","Pseudosphyrapus","Malacostraca",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"494",851211,851211,701343,"Species","Vogtia glarera",NA,135450,2,1,"Cnidaria","Siphonophorae","Hippopodiidae","Vogtia","Hydrozoa","Vogtia glarera",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"495",851244,851244,760688,"Species","Synopia scheeleana","Bovallius, 1886",555564,2,1,"Arthropoda","Amphipoda","Synopiidae","Synopia","Malacostraca","Synopia scheeleana",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"496",851313,851313,855683,"Species","Psamokalliapseudes granulosus","Silva Brum, 1973",247186,3,1,"Arthropoda","Tanaidacea","Kalliapseudidae","Psamokalliapseudes","Malacostraca","Psamokalliapseudes granulosus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"497",851895,851895,666156,"Species","Sapphirina opalina-darwini","Lehnhofer, 1929",414060,1,1,"Arthropoda","Poecilostomatoida","Sapphirinidae","Sapphirina",NA,"Sapphirina opalina-darwini",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"498",853666,853666,855414,"Species","Sphaerozoum germinatum",NA,NA,2,1,"Radiozoa","Nassellaria","Collozoidae","Sphaerozoum","Polycystina","Sphaerozoum germinatum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"499",854213,854213,855692,"Genus","Sticholonche",NA,235738,1,1,"Radiozoa","Sticholonchida",NA,"Sticholonche","Sticholonchea",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"500",854447,854447,855610,"Species","Rostraria carunculata","Ehlers, 1913",331520,1,1,"Annelida","Amphinomida","Amphinomidae","Rostraria","Polychaeta","Rostraria carunculata",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"501",854539,854539,395573,"Species","Abylopsis quadrangulata",NA,NA,2,1,"Cnidaria","Siphonophorae","Abylidae","Abylopsis","Hydrozoa","Abylopsis quadrangulata",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"502",859946,859946,494322,"Species","Pleurotomella anceyi","(Dautzenberg & Fischer, 1897)",139342,1,1,"Mollusca","Neogastropoda",NA,"Pleurotomella","Gastropoda","Pleurotomella anceyi",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"503",860074,860074,431783,"Species","Dacrydium sandersi","J. A. Allen, 1998",140448,2,1,"Mollusca","Mytiloida","Mytilidae","Dacrydium","Bivalvia","Dacrydium sandersi",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"504",860081,860081,769990,"Species","Neilonella hampsoni","Allen & Sanders, 1996",506262,1,1,"Mollusca","Nuculanoida","Neilonellidae","Neilonella","Bivalvia","Neilonella hampsoni",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"505",860170,860170,859193,"Species","Adeorbis umbilicatus",NA,NA,2,1,"Mollusca","Littorinimorpha","Tornidae","Adeorbis","Gastropoda","Adeorbis umbilicatus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"506",860214,860214,479542,"Species","Nuculoma callicredemna",NA,NA,1,1,"Mollusca","Nuculida","Nuculidae","Nuculoma","Bivalvia","Nuculoma callicredemna",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"507",860252,860252,698302,"Species","Limatula celtica","J. A. Allen, 2004",181311,1,1,"Mollusca","Limoida","Limidae","Limatula","Bivalvia","Limatula celtica",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"508",860466,860466,698302,"Species","Limatula louiseae","A. Clarke, 1974",505543,2,1,"Mollusca","Limoida","Limidae","Limatula","Bivalvia","Limatula louiseae",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"509",1010120,1010120,699421,"Genus","Pelagothrix","J.Schmidt, 1901",579764,1,1,"Cyanobacteria","Oscillatoriales","Oscillatoriaceae","Pelagothrix","Cyanophyceae",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"510",1013613,1013613,504407,"Species","Richelia intracellularis","J.Schmidt, 1901",376490,1,1,"Cyanobacteria","Nostocales","Nostocaceae","Richelia","Cyanophyceae","Richelia intracellularis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"511",1014747,1014747,1011455,"Genus","Rhabdolithes","O.Schmidt, 1870",603344,3,1,"Haptophyta","Prymnesiophyceae incertae sedis",NA,"Rhabdolithes","Prymnesiophyceae",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"512",1017286,1017286,428618,"Species","Creseis clava","(Rang, 1828)",605988,1,1,"Mollusca","Thecosomata","Creseidae","Creseis","Gastropoda","Creseis clava",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"513",1018535,1018535,746878,"Variety","Globorotalia menardii var. ungulata","Bermúdez, 1960",710502,4,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia menardii",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"514",1019638,1019638,821079,"Species","Heliconoides inflatus","(d'Orbigny, 1834)",605965,1,1,"Mollusca","Thecosomata","Limacinidae","Heliconoides","Gastropoda","Heliconoides inflatus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"515",1019896,1019896,817091,"Species","Kajikia albida","(Poey, 1860)",712906,33,1,"Chordata","Perciformes","Istiophoridae","Kajikia","Actinopteri","Kajikia albida",TRUE,"VU",NA,"Sao Pedro and Sao Paulo Islands"
"516",1022542,1022542,456564,"Species","Iasis cylindrica","(Cuvier, 1804)",268130,2,1,"Chordata","Salpida","Salpidae","Iasis","Thaliacea","Iasis cylindrica",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"517",1022761,1022761,845150,"Species","Parasergestes diapontius","(Spence Bate, 1881)",514137,1,1,"Arthropoda","Decapoda","Sergestidae","Parasergestes","Malacostraca","Parasergestes diapontius",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"518",1022768,855727,1013635,"Species","Sergestes (Sergestes) paraseminudus","Crosnier & Forest, 1973",585553,1,1,"Arthropoda","Decapoda","Sergestidae","Sergestes","Malacostraca","Sergestes (Sergestes) paraseminudus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"519",1030586,1034535,469721,"Species","Mendicula transversa","(Payne & Allen, 1991)",815953,1,1,"Mollusca","Lucinoida","Thyasiridae","Mendicula","Bivalvia","Mendicula transversa",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"520",1030681,1030681,769613,"Species","Sphaeronectes koellikeri","Huxley, 1859",152189,2,1,"Cnidaria","Siphonophorae","Sphaeronectidae","Sphaeronectes","Hydrozoa","Sphaeronectes koellikeri",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"521",1033612,1033612,1030776,"Species","Tripos bucephalus","(Cleve) F.Gómez, 2013",841190,1,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Tripos","Dinophyceae","Tripos bucephalus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"522",1033639,1033639,1030776,"Species","Tripos lineatus","(Ehrenberg) F.Gómez, 2013",837459,1,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Tripos","Dinophyceae","Tripos lineatus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"523",1033645,1033645,1030776,"Species","Tripos minutus","(Jörgensen) F.Gómez, 2013",841263,3,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Tripos","Dinophyceae","Tripos minutus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"524",1033648,1033648,1030776,"Species","Tripos pentagonus","(Gourret) F.Gómez, 2013",841746,1,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Tripos","Dinophyceae","Tripos pentagonus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"525",1034198,1034198,446767,"Species","Globigerinoides sacculifera","(Brady, 1877)",849845,91,4,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globothalamea","Globigerinoides sacculifera",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"526",1034604,1034605,769887,"Species","Myonera octaporosa","Allen & Morgan, 1981",408528,1,1,"Mollusca",NA,"Cuspidariidae","Myonera","Bivalvia","Myonera octaporosa",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"527",1035049,1035049,769990,"Species","Neilonella erebus","(A. H. Clarke, 1959)",506244,4,2,"Mollusca","Nuculanoida","Neilonellidae","Neilonella","Bivalvia","Neilonella erebus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"528",1035211,1035211,448370,"Species","Gonyaulax membranacea","(M.R.Rossignol) Ellegaard, Daugbjerg, Rochon, J.Lewis & Harding, 2003",233555,1,1,"Myzozoa","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Dinophyceae","Gonyaulax membranacea",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"529",1039773,1039773,493223,"Species","Plakortis petrupaulensis","Domingos, Moraes & Muricy, 2013",742474,1,1,"Porifera","Homosclerophorida","Plakinidae","Plakortis","Homoscleromorpha","Plakortis petrupaulensis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"530",1040503,1030109,1040504,"Species","Corycaeus (Onchocorycaeus) latus","Dana, 1849",852929,1,1,"Arthropoda","Poecilostomatoida","Corycaeidae","Corycaeus",NA,"Corycaeus (Onchocorycaeus) latus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"531",1042829,1042829,1042825,"Species","Chondrochelia savignyi","(Kroyer, 1842)",880874,1,1,"Arthropoda","Tanaidacea","Leptocheliidae","Chondrochelia","Malacostraca","Chondrochelia savignyi",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"532",1042852,1042852,1042847,"Species","Aspalima galatheae","(Knudsen, 1970)",871914,2,2,"Mollusca","Arcoida","Limopsidae","Aspalima","Bivalvia","Aspalima galatheae",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"533",1047120,1047120,1047121,"Species","Exaiptasia pallida","(Agassiz in Verrill, 1864)",888637,1,1,"Cnidaria","Actiniaria","Aiptasiidae","Exaiptasia","Anthozoa","Exaiptasia pallida",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"534",1047271,1047271,1047270,"Species","Belzebub faxoni","(Borradaile, 1915)",883867,1,1,"Arthropoda","Decapoda","Luciferidae","Belzebub","Malacostraca","Belzebub faxoni",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
