"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","hab","ecoregion"
"117",437811,437811,745034,"Species","Elacatinus janssi","Bussing, 1981",280608,TRUE,"LC",4,2,"Chordata","Perciformes","Gobiidae","Elacatinus","Elacatinus janssi","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"118",438190,438190,623378,"Species","Elphidium crispum","(Linnaeus, 1758)",113262,NA,NA,8,1,"Foraminifera","Rotaliida","Elphidiidae","Elphidium","Elphidium crispum","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"119",438369,438369,768317,"Species","Emiliania huxleyi","(Lohmann) W.W.Hay & H.P.Mohler, 1967",115104,NA,NA,3,1,"Haptophyta","Isochrysidales","Noelaerhabdaceae","Emiliania","Emiliania huxleyi","Prymnesiophyceae",NA,NA,"Chiapas-Nicaragua"
"120",438455,438455,438445,"Species","Enchelycore octaviana","(Myers & Wade, 1941)",271810,TRUE,"LC",7,2,"Chordata","Anguilliformes","Muraenidae","Enchelycore","Enchelycore octaviana","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"121",439095,439095,439091,"Species","Entomacrodus chiostictus","(Jordan & Gilbert, 1882)",277243,TRUE,"LC",2,1,"Chordata","Perciformes","Blenniidae","Entomacrodus","Entomacrodus chiostictus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"122",439652,439652,745379,"Species","Epistominella exigua","(Brady, 1884)",113334,NA,NA,12,1,"Foraminifera","Rotaliida","Pseudoparrellidae","Epistominella","Epistominella exigua","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"123",439883,439883,1011571,"Genus","Eponides","de Montfort, 1808",112174,NA,NA,4,1,"Foraminifera","Rotaliida","Eponididae","Eponides",NA,"Globothalamea",NA,NA,"Chiapas-Nicaragua"
"124",439887,439887,439883,"Species","Eponides repandus","(Fichtel & Moll, 1798)",113356,NA,NA,6,1,"Foraminifera","Rotaliida","Eponididae","Eponides","Eponides repandus","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"125",439979,439979,769804,"Species","Eretmochelys imbricata","(Linnaeus, 1766)",137207,TRUE,"CR",16,5,"Chordata","Testudines","Cheloniidae","Eretmochelys","Eretmochelys imbricata","Reptilia",NA,NA,"Chiapas-Nicaragua"
"126",440167,440167,745492,"Species","Erotelis armiger","(Jordan & Richardson, 1895)",280709,TRUE,"DD",14,4,"Chordata","Perciformes","Eleotridae","Erotelis","Erotelis armiger","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"127",440855,440855,440854,"Genus","Eucalanus","Dana, 1852",104171,NA,NA,1,1,"Arthropoda","Calanoida","Eucalanidae","Eucalanus",NA,NA,NA,NA,"Chiapas-Nicaragua"
"128",440923,440923,625137,"Species","Euchaeta indica","Wolfenden, 1905",346438,NA,NA,1,1,"Arthropoda","Calanoida","Euchaetidae","Euchaeta","Euchaeta indica",NA,NA,NA,"Chiapas-Nicaragua"
"129",440925,440925,625137,"Species","Euchaeta longicornis","Giesbrecht, 1888",346439,NA,NA,1,1,"Arthropoda","Calanoida","Euchaetidae","Euchaeta","Euchaeta longicornis",NA,NA,NA,"Chiapas-Nicaragua"
"130",440927,440927,625137,"Species","Euchaeta marinella","Bradford, 1974",346441,NA,NA,1,1,"Arthropoda","Calanoida","Euchaetidae","Euchaeta","Euchaeta marinella",NA,NA,NA,"Chiapas-Nicaragua"
"131",440936,440936,625137,"Species","Euchaeta rimana","Bradford, 1974",346444,NA,NA,2,1,"Arthropoda","Calanoida","Euchaetidae","Euchaeta","Euchaeta rimana",NA,NA,NA,"Chiapas-Nicaragua"
"132",441026,441026,697394,"Species","Euchirella bella","Giesbrecht, 1888",104297,NA,NA,1,1,"Arthropoda","Calanoida","Aetideidae","Euchirella","Euchirella bella",NA,NA,NA,"Chiapas-Nicaragua"
"133",441031,441031,697394,"Species","Euchirella galeata","Giesbrecht, 1888",149724,NA,NA,1,1,"Arthropoda","Calanoida","Aetideidae","Euchirella","Euchirella galeata",NA,NA,NA,"Chiapas-Nicaragua"
"134",441087,441087,697401,"Species","Eucinostomus currani","Zahuranec, 1980",276416,TRUE,"LC",88,4,"Chordata","Perciformes","Gerreidae","Eucinostomus","Eucinostomus currani","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"135",442886,442886,746016,"Species","Evermannia panamensis","Gilbert & Starks, 1904",280762,TRUE,"DD",6,3,"Chordata","Perciformes","Gobiidae","Evermannia","Evermannia panamensis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"136",442961,442961,697467,"Species","Evorthodus minutus","Meek & Hildebrand, 1928",276441,TRUE,"LC",9,3,"Chordata","Perciformes","Gobiidae","Evorthodus","Evorthodus minutus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"137",443610,443610,768177,"Species","Favulina hexagona","(Williamson, 1848)",113193,NA,NA,24,1,"Foraminifera","Lagenida","Ellipsolagenidae","Favulina","Favulina hexagona","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"138",443716,443716,443715,"Species","Feresa attenuata","Gray, 1874",137095,TRUE,"DD",4,2,"Chordata","Cetartiodactyla","Delphinidae","Feresa","Feresa attenuata","Mammalia",NA,NA,"Chiapas-Nicaragua"
"139",443932,443932,1011429,"Genus","Fissurina","Reuss, 1850",112154,NA,NA,30,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina",NA,"Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"140",443938,443938,443932,"Species","Fissurina fimbriata","(Brady, 1881)",113203,NA,NA,85,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina","Fissurina fimbriata","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"141",443946,443946,443932,"Species","Fissurina marginata","(Montagu, 1803)",113207,NA,NA,82,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina","Fissurina marginata","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"142",443949,443949,443932,"Species","Fissurina orbignyana","Seguenza, 1862",113209,NA,NA,62,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina","Fissurina orbignyana","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"143",443959,443959,771741,"Species","Fistularia commersonii","Rüppell, 1838",217966,NA,NA,11,4,"Chordata","Syngnathiformes","Fistulariidae","Fistularia","Fistularia commersonii","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"144",443960,443960,771741,"Species","Fistularia corneta","Gilbert & Starks, 1904",276231,TRUE,"LC",10,3,"Chordata","Syngnathiformes","Fistulariidae","Fistularia","Fistularia corneta","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"145",443962,443962,771741,"Species","Fistularia petimba","Lacepède, 1803",159439,NA,NA,5,1,"Chordata","Syngnathiformes","Fistulariidae","Fistularia","Fistularia petimba","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"146",444212,444212,776469,"Species","Fodiator acutus","(Valenciennes, 1847)",280791,NA,NA,5,2,"Chordata","Beloniformes","Exocoetidae","Fodiator","Fodiator acutus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"147",444215,444215,776469,"Species","Fodiator rostratus","(Günther, 1866)",280792,TRUE,"LC",6,3,"Chordata","Beloniformes","Exocoetidae","Fodiator","Fodiator rostratus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"148",444476,444476,746418,"Species","Fregata magnificens","Mathews, 1914",343999,TRUE,"LC",2,1,"Chordata","Pelecaniformes","Fregatidae","Fregata","Fregata magnificens","Aves",NA,NA,"Chiapas-Nicaragua"
"149",446097,446097,446096,"Species","Gempylus serpens","Cuvier, 1829",126862,NA,NA,1,1,"Chordata","Perciformes","Gempylidae","Gempylus","Gempylus serpens","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"150",446254,446254,446252,"Species","Gephyrocapsa oceanica","Kamptner, 1943",235955,NA,NA,3,1,"Haptophyta","Isochrysidales","Noelaerhabdaceae","Gephyrocapsa","Gephyrocapsa oceanica","Prymnesiophyceae",NA,NA,"Chiapas-Nicaragua"
"151",446724,446724,629011,"Species","Globicephala macrorhynchus","Gray, 1846",137096,TRUE,"DD",6,5,"Chordata","Cetartiodactyla","Delphinidae","Globicephala","Globicephala macrorhynchus","Mammalia",NA,NA,"Chiapas-Nicaragua"
"152",446737,446737,746827,"Species","Globigerina falconensis","Blow, 1959",221249,NA,NA,67,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina falconensis","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"153",446761,446761,446759,"Species","Globigerinita glutinata","(Egger, 1893)",113464,NA,NA,227,1,"Foraminifera","Globigerinida","Candeinidae","Globigerinita","Globigerinita glutinata","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"154",446766,446766,446759,"Species","Globigerinita uvula","(Ehrenberg, 1861)",113465,NA,NA,122,1,"Foraminifera","Globigerinida","Candeinidae","Globigerinita","Globigerinita uvula","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"155",446767,446767,1024948,"Genus","Globigerinoides","Cushman, 1927",112199,NA,NA,13,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides",NA,"Globothalamea",NA,NA,"Chiapas-Nicaragua"
"156",446768,446768,446767,"Species","Globigerinoides conglobatus","(Brady, 1879)",113441,NA,NA,24,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides conglobatus","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"157",446776,446776,446767,"Species","Globigerinoides trilobus","(Reuss, 1850)",113446,NA,NA,135,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides trilobus","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"158",446821,446821,629048,"Species","Globorotalia scitula","(Brady, 1882)",113452,NA,NA,99,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia scitula","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"159",447566,447566,771462,"Genus","Gobiesox","Lacepède, 1800",158785,NA,NA,2,1,"Chordata","Gobiesociformes","Gobiesocidae","Gobiesox",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"160",447571,447571,447566,"Species","Gobiesox daedaleus","Briggs, 1951",275668,TRUE,"LC",18,3,"Chordata","Gobiesociformes","Gobiesocidae","Gobiesox","Gobiesox daedaleus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"161",447664,447664,747015,"Species","Gobioides peruanus","(Steindachner, 1880)",280889,TRUE,"LC",1,1,"Chordata","Perciformes","Gobiidae","Gobioides","Gobioides peruanus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"162",447672,447672,747017,"Species","Gobiomorus dormitor","Lacepède, 1800",280896,TRUE,"LC",9,1,"Chordata","Perciformes","Eleotridae","Gobiomorus","Gobiomorus dormitor","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"163",447674,447674,747017,"Species","Gobiomorus maculatus","(Günther, 1859)",280897,TRUE,"LC",40,4,"Chordata","Perciformes","Eleotridae","Gobiomorus","Gobiomorus maculatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"164",447685,447685,697677,"Species","Gobionellus microdon","(Gilbert, 1892)",276498,TRUE,"LC",29,3,"Chordata","Perciformes","Gobiidae","Gobionellus","Gobionellus microdon","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"165",447721,447721,775720,"Genus","Gobiosoma","Girard, 1858",826651,NA,NA,2,1,"Chordata","Perciformes","Gobiidae","Gobiosoma",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"166",447744,447744,447721,"Species","Gobiosoma nudum","(Meek & Hildebrand, 1928)",276512,TRUE,"DD",2,2,"Chordata","Perciformes","Gobiidae","Gobiosoma","Gobiosoma nudum","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"167",447747,447747,447721,"Species","Gobiosoma paradoxum","(Günther, 1861)",276513,TRUE,"LC",19,3,"Chordata","Perciformes","Gobiidae","Gobiosoma","Gobiosoma paradoxum","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"168",448441,448441,448432,"Species","Gorgasia punctata","Meek & Hildebrand, 1923",277882,TRUE,"LC",1,1,"Chordata","Anguilliformes","Congridae","Gorgasia","Gorgasia punctata","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"169",448800,448800,448799,"Species","Grampus griseus","(G. Cuvier, 1812)",137098,TRUE,"LC",54,12,"Chordata","Cetartiodactyla","Delphinidae","Grampus","Grampus griseus","Mammalia",NA,NA,"Chiapas-Nicaragua"
"170",449537,449537,747330,"Species","Gymnothorax buroensis","(Bleeker, 1857)",217479,NA,NA,5,2,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax buroensis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"171",449554,449554,747330,"Species","Gymnothorax flavimarginatus","(Rüppell, 1830)",217495,NA,NA,2,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax flavimarginatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"172",449569,449569,747330,"Species","Gymnothorax javanicus","(Bleeker, 1859)",217502,NA,NA,1,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax javanicus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"173",449604,449604,747330,"Species","Gymnothorax panamensis","(Steindachner, 1876)",271866,TRUE,"LC",24,2,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax panamensis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"174",449640,449640,747330,"Species","Gymnothorax undulatus","(Lacepède, 1803)",217508,NA,NA,5,2,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax undulatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"175",449679,449679,747338,"Species","Gymnura marmorata","(Cooper, 1864)",271479,TRUE,"LC",2,2,"Chordata","Myliobatiformes","Gymnuridae","Gymnura","Gymnura marmorata","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"176",449817,449817,1011483,"Genus","Gyroidina","d'Orbigny, 1826",112086,NA,NA,27,1,"Foraminifera","Rotaliida","Gavelinellidae","Gyroidina",NA,"Globothalamea",NA,NA,"Chiapas-Nicaragua"
"177",449819,449819,449817,"Species","Gyroidina neosoldanii","Brotzen, 1936",112898,NA,NA,60,1,"Foraminifera","Rotaliida","Gavelinellidae","Gyroidina","Gyroidina neosoldanii","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"178",450014,450014,747416,"Species","Haemulopsis axillaris","(Steindachner, 1869)",280973,TRUE,"LC",12,4,"Chordata","Perciformes","Haemulidae","Haemulopsis","Haemulopsis axillaris","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"179",450360,450360,636773,"Genus","Halichoeres","Rüppell, 1835",158813,NA,NA,2,1,"Chordata","Perciformes","Labridae","Halichoeres",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"180",450362,450362,450360,"Species","Halichoeres aestuaricola","Bussing, 1972",275748,TRUE,"DD",1,1,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres aestuaricola","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"181",450376,450376,450360,"Species","Halichoeres chierchiae","Di Caporiacco, 1948",275756,TRUE,"LC",11,2,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres chierchiae","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"182",450384,450384,450360,"Species","Halichoeres dispilus","(Günther, 1864)",275763,TRUE,"LC",41,3,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres dispilus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"183",451075,451075,451062,"Species","Haloptilus ornatus","(Giesbrecht, 1893)",104433,NA,NA,1,1,"Arthropoda","Calanoida","Augaptilidae","Haloptilus","Haloptilus ornatus",NA,NA,NA,"Chiapas-Nicaragua"
"184",452183,452183,774532,"Species","Helicosphaera carteri","(Wallich) Kamptner, 1941",235959,NA,NA,2,1,"Haptophyta","Coccosphaerales","Helicosphaeraceae","Helicosphaera","Helicosphaera carteri","Coccolithophyceae",NA,NA,"Chiapas-Nicaragua"
"185",452400,452400,740885,"Genus","Hemicaranx","Bleeker, 1862",159638,NA,NA,1,1,"Chordata","Perciformes","Carangidae","Hemicaranx",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"186",452404,452404,452400,"Species","Hemicaranx leucurus","(Günther, 1864)",276353,TRUE,"LC",15,4,"Chordata","Perciformes","Carangidae","Hemicaranx","Hemicaranx leucurus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"187",453036,453036,778586,"Species","Hermissenda crassicornis","(Eschscholtz, 1831)",367883,NA,NA,2,1,"Mollusca","Nudibranchia","Facelinidae","Hermissenda","Hermissenda crassicornis","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"188",453250,453250,776542,"Species","Heteristius cinctus","(Osburn & Nichols, 1916)",281053,TRUE,"LC",3,3,"Chordata","Perciformes","Dactyloscopidae","Heteristius","Heteristius cinctus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"189",453637,453637,453636,"Species","Heteropriacanthus cruentatus","(Lacepède, 1801)",127004,NA,NA,1,1,"Chordata","Perciformes","Priacanthidae","Heteropriacanthus","Heteropriacanthus cruentatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"190",454195,454195,454194,"Species","Hippoglossina bollmani","Gilbert, 1890",275823,TRUE,"LC",5,2,"Chordata","Pleuronectiformes","Paralichthyidae","Hippoglossina","Hippoglossina bollmani","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"191",454414,454414,454406,"Species","Hirundichthys speculiger","(Valenciennes, 1847)",126387,NA,NA,2,2,"Chordata","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys speculiger","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"192",455118,455118,455112,"Species","Hoplunnis pacifica","Lane & Stewart, 1968",275446,NA,NA,3,1,"Chordata","Anguilliformes","Nettastomatidae","Hoplunnis","Hoplunnis pacifica","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"193",456499,456499,456482,"Species","Hypsoblennius striatus","(Steindachner, 1876)",276333,TRUE,"NT",1,1,"Chordata","Perciformes","Blenniidae","Hypsoblennius","Hypsoblennius striatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"194",456564,456564,1013623,"Genus","Iasis","Savigny, 1816",158535,NA,NA,2,1,"Chordata","Salpida","Salpidae","Iasis",NA,"Thaliacea",NA,NA,"Chiapas-Nicaragua"
"195",456634,456634,456630,"Species","Ichthyapus selachops","(Jordan & Gilbert, 1882)",279113,TRUE,"LC",4,2,"Chordata","Anguilliformes","Ophichthidae","Ichthyapus","Ichthyapus selachops","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"196",458422,458422,768231,"Species","Karreriella bradyi","(Cushman, 1911)",113941,NA,NA,15,1,"Foraminifera","Textulariida","Eggerellidae","Karreriella","Karreriella bradyi","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"197",458788,458788,1042387,"Genus","Kogia","Gray, 1846",159024,NA,NA,1,1,"Chordata","Cetartiodactyla","Kogiidae","Kogia",NA,"Mammalia",NA,NA,"Chiapas-Nicaragua"
"198",458790,458790,458788,"Species","Kogia sima","(Owen, 1866)",159025,TRUE,"DD",14,7,"Chordata","Cetartiodactyla","Kogiidae","Kogia","Kogia sima","Mammalia",NA,NA,"Chiapas-Nicaragua"
"199",459146,459146,636717,"Species","Labidocera acuta","(Dana, 1849)",104726,NA,NA,1,1,"Arthropoda","Calanoida","Pontellidae","Labidocera","Labidocera acuta",NA,NA,NA,"Chiapas-Nicaragua"
"200",459160,459160,636717,"Species","Labidocera kroyeri","(Brady, 1883)",104731,NA,NA,1,1,"Arthropoda","Calanoida","Pontellidae","Labidocera","Labidocera kroyeri",NA,NA,NA,"Chiapas-Nicaragua"
"201",459650,459650,771719,"Species","Lagodon rhomboides","(Linnaeus, 1766)",159249,TRUE,"LC",1,1,"Chordata","Perciformes","Sparidae","Lagodon","Lagodon rhomboides","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"202",459881,459881,459840,"Species","Lampanyctus parvicauda","Parr, 1931",272715,NA,NA,1,1,"Chordata","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus parvicauda","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"203",460207,460207,460200,"Species","Larimus pacificus","Jordan & Bollman, 1890",276131,TRUE,"LC",3,2,"Chordata","Perciformes","Sciaenidae","Larimus","Larimus pacificus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"204",460373,460373,460371,"Species","Laticarinina pauperata","(Parker & Jones, 1865)",113162,NA,NA,72,1,"Foraminifera","Rotaliida","Discorbinellidae","Laticarinina","Laticarinina pauperata","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"205",461295,461295,769805,"Species","Lepidochelys olivacea","(Eschscholtz, 1829)",220293,TRUE,"VU",777,14,"Chordata","Testudines","Cheloniidae","Lepidochelys","Lepidochelys olivacea","Reptilia",NA,NA,"Chiapas-Nicaragua"
"206",461597,461597,771457,"Genus","Lepophidium","Gill, 1895",158761,NA,NA,1,1,"Chordata","Ophidiiformes","Ophidiidae","Lepophidium",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"207",461607,461607,461597,"Species","Lepophidium negropinna","Hildebrand & Barton, 1949",275623,TRUE,"LC",1,1,"Chordata","Ophidiiformes","Ophidiidae","Lepophidium","Lepophidium negropinna","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"208",461608,461608,461597,"Species","Lepophidium pardale","(Gilbert, 1890)",275624,TRUE,"LC",3,2,"Chordata","Ophidiiformes","Ophidiidae","Lepophidium","Lepophidium pardale","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"209",463244,463244,776646,"Species","Lile stolifera","(Jordan & Gilbert, 1882)",281353,TRUE,"LC",22,3,"Chordata","Clupeiformes","Clupeidae","Lile","Lile stolifera","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"210",463447,463447,769823,"Genus","Limnodrilus","Claparède, 1862",137388,NA,NA,1,1,"Annelida","Haplotaxida","Tubificidae","Limnodrilus",NA,"Clitellata",NA,NA,"Chiapas-Nicaragua"
"211",463857,463857,463847,"Species","Liopropoma fasciatum","Bussing, 1980",275942,TRUE,"LC",1,1,"Chordata","Perciformes","Serranidae","Liopropoma","Liopropoma fasciatum","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"212",464584,464584,768172,"Species","Lobatula lobatula","(Walker & Jacob, 1798)",113118,NA,NA,2,1,"Foraminifera","Rotaliida","Cibicididae","Lobatula","Lobatula lobatula","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"213",464890,464890,464887,"Species","Lophiodes caulinaris","(Garman, 1899)",278525,TRUE,"LC",14,3,"Chordata","Lophiiformes","Lophiidae","Lophiodes","Lophiodes caulinaris","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"214",464904,464904,464901,"Species","Lophiomus setigerus","(Vahl, 1797)",217838,NA,NA,3,1,"Chordata","Lophiiformes","Lophiidae","Lophiomus","Lophiomus setigerus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"215",465699,465699,750406,"Genus","Lutjanus","Bloch, 1790",159791,NA,NA,4,1,"Chordata","Perciformes","Lutjanidae","Lutjanus",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
