"","id","valid_id","parent_id","rank_name","tname","records","datasets","phylum","order","family","genus","species","class","tauthor","worms_id","redlist","status","gisd","hab","ecoregion"
"124",407543,407543,407510,"Species","Astronesthes similus",9,2,"Chordata","Stomiiformes","Stomiidae","Astronesthes","Astronesthes similus","Actinopteri","Parr, 1927",275036,NA,NA,NA,NA,"Southwestern Caribbean"
"125",407563,407563,695787,"Species","Astropecten americanus",43,2,"Echinodermata","Paxillosida","Astropectinidae","Astropecten","Astropecten americanus","Asteroidea","Verrill, 1880",158490,NA,NA,NA,NA,"Southwestern Caribbean"
"126",407573,407573,695787,"Species","Astropecten cingulatus",7,1,"Echinodermata","Paxillosida","Astropectinidae","Astropecten","Astropecten cingulatus","Asteroidea","Sladen, 1883",178648,NA,NA,NA,NA,"Southwestern Caribbean"
"127",407718,407718,407716,"Species","Astyris lunata",3,1,"Mollusca","Neogastropoda","Columbellidae","Astyris","Astyris lunata","Gastropoda","(Say, 1826)",160102,NA,NA,NA,NA,"Southwestern Caribbean"
"128",407781,407781,407780,"Species","Atelecrinus balanoides",4,2,"Echinodermata","Comatulida","Atelecrinidae","Atelecrinus","Atelecrinus balanoides","Crinoidea","Carpenter, 1881",124235,NA,NA,NA,NA,"Southwestern Caribbean"
"129",407906,407906,739246,"Species","Atherinella milleri",19,1,"Chordata","Atheriniformes","Atherinopsidae","Atherinella","Atherinella milleri","Actinopteri","(Bussing, 1979)",279802,NA,NA,NA,NA,"Southwestern Caribbean"
"130",408143,408143,747658,"Genus","Atys",9,1,"Mollusca","Cephalaspidea","Haminoeidae","Atys",NA,"Gastropoda","Montfort, 1810",138052,NA,NA,NA,NA,"Southwestern Caribbean"
"131",408761,408761,695838,"Species","Automate dolichognatha",1,1,"Arthropoda","Decapoda","Alpheidae","Automate","Automate dolichognatha","Malacostraca","de Man, 1888",220241,NA,NA,NA,NA,"Southwestern Caribbean"
"132",408762,408762,695838,"Species","Automate evermanni",2,1,"Arthropoda","Decapoda","Alpheidae","Automate","Automate evermanni","Malacostraca","Rathbun, 1901",240860,NA,NA,NA,NA,"Southwestern Caribbean"
"133",408764,408764,404106,"Genus","Autonoe",3,1,"Arthropoda","Amphipoda","Aoridae","Autonoe",NA,"Malacostraca","Bruzelius, 1859",101466,NA,NA,NA,NA,"Southwestern Caribbean"
"134",408865,408865,408864,"Family","Axinellidae",6,2,"Porifera","Axinellida","Axinellidae",NA,NA,"Demospongiae","Carter, 1875",131629,NA,NA,NA,NA,"Southwestern Caribbean"
"135",409002,409002,790451,"Genus","Babelomurex",3,1,"Mollusca","Neogastropoda","Muricidae","Babelomurex",NA,"Gastropoda","Coen, 1922",224949,NA,NA,NA,NA,"Southwestern Caribbean"
"136",409163,409163,1029786,"Genus","Bagre",1,1,"Chordata","Siluriformes","Ariidae","Bagre",NA,"Actinopteri","Cloquet, 1816",158712,NA,NA,NA,NA,"Southwestern Caribbean"
"137",409205,409205,409200,"Species","Bairdiella ensifera",1,1,"Chordata","Perciformes","Sciaenidae","Bairdiella","Bairdiella ensifera","Actinopteri","(Jordan & Gilbert, 1882)",276070,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"138",409257,409257,744019,"Genus","Balanophyllia",50,4,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia",NA,"Anthozoa","Wood, 1844",135108,NA,NA,NA,NA,"Southwestern Caribbean"
"139",409275,409275,409257,"Species","Balanophyllia cyathoides",23,2,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia cyathoides","Anthozoa","(Pourtalès, 1871)",286913,NA,NA,NA,NA,"Southwestern Caribbean"
"140",409288,409288,409257,"Species","Balanophyllia floridana",5,4,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia floridana","Anthozoa","Pourtalès, 1868",286923,NA,NA,NA,NA,"Southwestern Caribbean"
"141",409296,409296,409257,"Species","Balanophyllia hadros",9,3,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia hadros","Anthozoa","Cairns, 1979",286928,NA,NA,NA,NA,"Southwestern Caribbean"
"142",409303,409303,409257,"Species","Balanophyllia palifera",10,2,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia palifera","Anthozoa","Pourtalès, 1878",286936,NA,NA,NA,NA,"Southwestern Caribbean"
"143",409305,409305,409257,"Species","Balanophyllia pittieri",28,3,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia pittieri","Anthozoa","Vaughan, 1919",286939,NA,NA,NA,NA,"Southwestern Caribbean"
"144",410090,410090,739591,"Species","Bartholomea annulata",21,3,"Cnidaria","Actiniaria","Aiptasiidae","Bartholomea","Bartholomea annulata","Anthozoa","(Le Sueur, 1817)",289496,NA,NA,NA,NA,"Southwestern Caribbean"
"145",410190,410190,739612,"Species","Batea carinata",1,1,"Arthropoda","Amphipoda","Bateidae","Batea","Batea carinata","Malacostraca","(Shoemaker, 1926)",410424,NA,NA,NA,NA,"Southwestern Caribbean"
"146",410192,410192,739612,"Species","Batea cuspidata",2,1,"Arthropoda","Amphipoda","Bateidae","Batea","Batea cuspidata","Malacostraca","(Shoemaker, 1926)",410429,NA,NA,NA,NA,"Southwestern Caribbean"
"147",410254,410254,776228,"Species","Bathyanthias mexicanus",4,1,"Chordata","Perciformes","Serranidae","Bathyanthias","Bathyanthias mexicanus","Actinopteri","(Schultz, 1958)",279868,NA,NA,NA,NA,"Southwestern Caribbean"
"148",410262,410262,410258,"Species","Bathyarca glomerula",10,1,"Mollusca","Arcoida","Arcidae","Bathyarca","Bathyarca glomerula","Bivalvia","(Dall, 1881)",420715,NA,NA,NA,NA,"Southwestern Caribbean"
"149",410316,410316,739635,"Genus","Bathyclupea",2,1,"Chordata","Perciformes","Bathyclupeidae","Bathyclupea",NA,"Actinopteri","Alcock, 1891",159595,NA,NA,NA,NA,"Southwestern Caribbean"
"150",410344,410344,695916,"Species","Bathycongrus thysanochilus",4,2,"Chordata","Anguilliformes","Congridae","Bathycongrus","Bathycongrus thysanochilus","Actinopteri","(Reid, 1934)",276875,NA,NA,NA,NA,"Southwestern Caribbean"
"151",410347,410347,695916,"Species","Bathycongrus vicinalis",4,2,"Chordata","Anguilliformes","Congridae","Bathycongrus","Bathycongrus vicinalis","Actinopteri","(Garman, 1899)",276878,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"152",410387,410387,410386,"Species","Bathydrilus adriaticus",5,1,"Annelida","Haplotaxida","Tubificidae","Bathydrilus","Bathydrilus adriaticus","Clitellata","(Hrabĕ, 1971)",137517,NA,NA,NA,NA,"Southwestern Caribbean"
"153",410405,410405,739659,"Species","Bathygadus favosus",2,1,"Chordata","Gadiformes","Macrouridae","Bathygadus","Bathygadus favosus","Actinopteri","Goode & Bean, 1886",126462,NA,NA,NA,NA,"Southwestern Caribbean"
"154",410412,410412,739659,"Species","Bathygadus melanobranchus",5,2,"Chordata","Gadiformes","Macrouridae","Bathygadus","Bathygadus melanobranchus","Actinopteri","Vaillant, 1888",126463,NA,NA,NA,NA,"Southwestern Caribbean"
"155",410606,410606,410604,"Species","Bathynectes longispina",1,1,"Arthropoda","Decapoda","Polybiidae","Bathynectes","Bathynectes longispina","Malacostraca","Stimpson, 1871",394995,NA,NA,NA,NA,"Southwestern Caribbean"
"156",410688,410688,410683,"Species","Bathyplotes natans",21,2,"Echinodermata","Aspidochirotida","Synallactidae","Bathyplotes","Bathyplotes natans","Holothuroidea","(M. Sars, 1868)",124549,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"157",410798,410798,739716,"Species","Bathyraja scaphiops",1,1,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja scaphiops","Elasmobranchii","(Norman, 1937)",271531,TRUE,"NT",NA,NA,"Southwestern Caribbean"
"158",410825,410825,844407,"Genus","Bathysiphon",1,1,"Foraminifera","Astrorhizida","Rhabdamminidae","Bathysiphon",NA,"Monothalamea","Sars, 1872",112300,NA,NA,NA,NA,"Southwestern Caribbean"
"159",410838,410838,769683,"Species","Bathysquilla microps",1,1,"Arthropoda","Stomatopoda","Bathysquillidae","Bathysquilla","Bathysquilla microps","Malacostraca","(Manning, 1961)",136116,NA,NA,NA,NA,"Southwestern Caribbean"
"160",410894,410894,410891,"Species","Bathyuroconger vicinus",8,2,"Chordata","Anguilliformes","Congridae","Bathyuroconger","Bathyuroconger vicinus","Actinopteri","(Vaillant, 1888)",126284,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"161",410933,410933,739731,"Species","Batrachoides manglae",5,1,"Chordata","Batrachoidiformes","Batrachoididae","Batrachoides","Batrachoides manglae","Actinopteri","Cervigón, 1964",278666,TRUE,"VU",NA,NA,"Southwestern Caribbean"
"162",410997,410997,739760,"Species","Bebryce cinerea",7,4,"Cnidaria","Alcyonacea","Plexauridae","Bebryce","Bebryce cinerea","Anthozoa","Deichmann, 1936",286340,NA,NA,NA,NA,"Southwestern Caribbean"
"163",410998,410998,739760,"Species","Bebryce grandis",5,3,"Cnidaria","Alcyonacea","Plexauridae","Bebryce","Bebryce grandis","Anthozoa","Deichmann, 1936",286342,NA,NA,NA,NA,"Southwestern Caribbean"
"164",411021,411021,768185,"Species","Beella digitata",89,4,"Foraminifera","Globigerinida","Globigerinidae","Beella","Beella digitata","Globothalamea","(Brady, 1879)",113433,NA,NA,NA,NA,"Southwestern Caribbean"
"165",411061,411061,411059,"Species","Bellaspira pentagonalis",2,1,"Mollusca","Neogastropoda","Drilliidae","Bellaspira","Bellaspira pentagonalis","Gastropoda","(Dall, 1889)",420289,NA,NA,NA,NA,"Southwestern Caribbean"
"166",411064,411064,761921,"Genus","Bellator",1,1,"Chordata","Scorpaeniformes","Triglidae","Bellator",NA,"Actinopteri","Jordan & Evermann, 1896",159567,NA,NA,NA,NA,"Southwestern Caribbean"
"167",411101,411101,739783,"Species","Bellonella rubistella",17,4,"Cnidaria","Alcyonacea","Alcyoniidae","Bellonella","Bellonella rubistella","Anthozoa","Deichmann, 1936",289516,NA,NA,NA,NA,"Southwestern Caribbean"
"168",411134,411134,776238,"Species","Belonesox belizanus",1,1,"Chordata","Cyprinodontiformes","Poeciliidae","Belonesox","Belonesox belizanus","Actinopteri","Kner, 1860",279891,NA,NA,NA,NA,"Southwestern Caribbean"
"169",411205,411205,695962,"Species","Bembrops quadrisella",14,2,"Chordata","Perciformes","Percophidae","Bembrops","Bembrops quadrisella","Actinopteri","Thompson & Suttkus, 1998",276584,NA,NA,NA,NA,"Southwestern Caribbean"
"170",411267,411267,411265,"Species","Benthesicymus bartletti",7,1,"Arthropoda","Decapoda","Benthesicymidae","Benthesicymus","Benthesicymus bartletti","Malacostraca","Smith, 1882",107087,NA,NA,NA,NA,"Southwestern Caribbean"
"171",411350,411350,411346,"Species","Benthodytes sanguinolenta",4,1,"Echinodermata","Elasipodida","Psychropotidae","Benthodytes","Benthodytes sanguinolenta","Holothuroidea","Théel, 1882",241785,NA,NA,NA,NA,"Southwestern Caribbean"
"172",411467,411467,411466,"Species","Berthellina citrina",1,1,"Mollusca","Pleurobranchomorpha","Pleurobranchidae","Berthellina","Berthellina citrina","Gastropoda","(Rüppell & Leuckart, 1828)",140815,NA,NA,NA,NA,"Southwestern Caribbean"
"173",411529,411529,606337,"Species","Bhawania goodei",1,1,"Annelida","Phyllodocida","Chrysopetalidae","Bhawania","Bhawania goodei","Polychaeta","Webster, 1884",129925,NA,NA,NA,NA,"Southwestern Caribbean"
"174",412070,412070,799452,"Family","Bodotriidae",1,1,"Arthropoda","Cumacea","Bodotriidae",NA,NA,"Malacostraca","T. Scott, 1901",110378,NA,NA,NA,NA,"Southwestern Caribbean"
"175",412198,412198,739991,"Species","Bollmannia eigenmanni",2,1,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia eigenmanni","Actinopteri","(Garman, 1896)",279930,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"176",412463,412463,412462,"Species","Bostrichobranchus pilularis",1,1,"Chordata","Stolidobranchia","Molgulidae","Bostrichobranchus","Bostrichobranchus pilularis","Ascidiacea","(Verrill, 1871)",157861,NA,NA,NA,NA,"Southwestern Caribbean"
"177",412623,412623,740075,"Species","Botryocladia occidentalis",1,1,"Rhodophyta","Rhodymeniales","Rhodymeniaceae","Botryocladia","Botryocladia occidentalis","Florideophyceae","(Børgesen) Kylin, 1931",145840,NA,NA,NA,NA,"Southwestern Caribbean"
"178",412739,412739,474816,"Genus","Brachidontes",3,1,"Mollusca","Mytiloida","Mytilidae","Brachidontes",NA,"Bivalvia","Swainson, 1840",138215,NA,NA,NA,NA,"Southwestern Caribbean"
"179",412740,412740,412739,"Species","Brachidontes domingensis",2,1,"Mollusca","Mytiloida","Mytilidae","Brachidontes","Brachidontes domingensis","Bivalvia","(Lamarck, 1819)",420695,NA,NA,NA,NA,"Southwestern Caribbean"
"180",412777,412777,738303,"Phylum","Brachiopoda",3,1,"Brachiopoda",NA,NA,NA,NA,NA,"Duméril, 1805",1803,NA,NA,NA,NA,"Southwestern Caribbean"
"181",412885,412885,741292,"Order","Brachypoda",19,1,"Arthropoda","Brachypoda",NA,NA,NA,"Cephalocarida","Birshteyn, 1960",238273,NA,NA,NA,NA,"Southwestern Caribbean"
"182",413112,413112,413129,"Genus","Bregmaceros",5,3,"Chordata","Gadiformes","Bregmacerotidae","Bregmaceros",NA,"Actinopteri","Thompson, 1840",125727,NA,NA,NA,NA,"Southwestern Caribbean"
"183",413154,413154,681016,"Species","Breviraja colesi",4,2,"Chordata","Rajiformes","Rajidae","Breviraja","Breviraja colesi","Elasmobranchii","Bigelow & Schroeder, 1948",275411,TRUE,"DD",NA,NA,"Southwestern Caribbean"
"184",413182,413182,740209,"Species","Briareum asbestinum",14,3,"Cnidaria","Alcyonacea","Briareidae","Briareum","Briareum asbestinum","Anthozoa","(Pallas, 1766)",289534,NA,NA,NA,NA,"Southwestern Caribbean"
"185",413226,413226,836091,"Genus","Brissopsis",5,1,"Echinodermata","Spatangoida","Brissidae","Brissopsis",NA,"Echinoidea","L. Agassiz, 1840",123418,NA,NA,NA,NA,"Southwestern Caribbean"
"186",413472,413472,413450,"Species","Bryopsis plumosa",2,1,"Chlorophyta","Bryopsidales","Bryopsidaceae","Bryopsis","Bryopsis plumosa","Ulvophyceae","(Hudson) C.Agardh, 1823",144457,NA,NA,NA,NA,"Southwestern Caribbean"
"187",413698,413698,413736,"Genus","Bulla",2,1,"Mollusca","Cephalaspidea","Bullidae","Bulla",NA,"Gastropoda","Linnaeus, 1758",137716,NA,NA,NA,NA,"Southwestern Caribbean"
"188",413703,413703,413698,"Species","Bulla striata",6,2,"Mollusca","Cephalaspidea","Bullidae","Bulla","Bulla striata","Gastropoda","Bruguière, 1792",138940,NA,NA,NA,NA,"Southwestern Caribbean"
"189",413743,413743,776272,"Species","Bullisichthys caribbaeus",2,2,"Chordata","Perciformes","Serranidae","Bullisichthys","Bullisichthys caribbaeus","Actinopteri","Rivas, 1971",280007,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"190",413808,413808,767314,"Genus","Bunodeopsis",12,2,"Cnidaria","Actiniaria","Boloceroididae","Bunodeopsis",NA,"Anthozoa","Andres, 1881",100726,NA,NA,NA,NA,"Southwestern Caribbean"
"191",413876,413876,740387,"Genus","Bursa",3,1,"Mollusca","Littorinimorpha","Bursidae","Bursa",NA,"Gastropoda","Röding, 1798",137717,NA,NA,NA,NA,"Southwestern Caribbean"
"192",413893,413893,413876,"Species","Bursa granularis",2,1,"Mollusca","Littorinimorpha","Bursidae","Bursa","Bursa granularis","Gastropoda","(Röding, 1798)",216964,NA,NA,NA,NA,"Southwestern Caribbean"
"193",414096,414096,445071,"Genus","Cadulus",2,1,"Mollusca","Gadilida","Gadilidae","Cadulus",NA,"Scaphopoda","Philippi, 1844",138024,NA,NA,NA,NA,"Southwestern Caribbean"
"194",414127,414127,1011451,"Family","Caecidae",1,1,"Mollusca","Littorinimorpha","Caecidae",NA,NA,"Gastropoda","Gray, 1850",126,NA,NA,NA,NA,"Southwestern Caribbean"
"195",414410,414410,740482,"Species","Calamopteryx goslinei",3,1,"Chordata","Ophidiiformes","Bythitidae","Calamopteryx","Calamopteryx goslinei","Actinopteri","Böhlke & Cohen, 1966",280019,NA,NA,NA,NA,"Southwestern Caribbean"
"196",414412,414412,740482,"Species","Calamopteryx robinsorum",5,2,"Chordata","Ophidiiformes","Bythitidae","Calamopteryx","Calamopteryx robinsorum","Actinopteri","Cohen, 1973",280021,NA,NA,NA,NA,"Southwestern Caribbean"
"197",414417,414417,759603,"Genus","Calamus",4,1,"Chordata","Perciformes","Sparidae","Calamus",NA,"Actinopteri","Swainson, 1839",159240,NA,NA,NA,NA,"Southwestern Caribbean"
"198",414431,414431,740483,"Family","Calanidae",10,1,"Arthropoda","Calanoida","Calanidae",NA,NA,NA,"Dana, 1849",104079,NA,NA,NA,NA,"Southwestern Caribbean"
"199",414438,414438,496291,"Genus","Calanopia",2,1,"Arthropoda","Calanoida","Pontellidae","Calanopia",NA,NA,"Dana, 1852",104207,NA,NA,NA,NA,"Southwestern Caribbean"
"200",414484,414484,740502,"Genus","Calappa",2,1,"Arthropoda","Decapoda","Calappidae","Calappa",NA,"Malacostraca","Weber, 1795",106873,NA,NA,NA,NA,"Southwestern Caribbean"
"201",414492,414492,414484,"Species","Calappa flammea",1,1,"Arthropoda","Decapoda","Calappidae","Calappa","Calappa flammea","Malacostraca","(Herbst, 1794)",158052,NA,NA,NA,NA,"Southwestern Caribbean"
"202",414494,414494,414484,"Species","Calappa gallus",3,1,"Arthropoda","Decapoda","Calappidae","Calappa","Calappa gallus","Malacostraca","(Herbst, 1803)",209502,NA,NA,NA,NA,"Southwestern Caribbean"
"203",414745,414745,414728,"Species","Calliactis tricolor",6,2,"Cnidaria","Actiniaria","Hormathiidae","Calliactis","Calliactis tricolor","Anthozoa","(Le Sueur, 1817)",283624,NA,NA,NA,NA,"Southwestern Caribbean"
"204",414751,414751,805181,"Genus","Callianassa",2,1,"Arthropoda","Decapoda","Callianassidae","Callianassa",NA,"Malacostraca","Leach, 1814",107072,NA,NA,NA,NA,"Southwestern Caribbean"
"205",414792,414792,805194,"Family","Callianassidae",25,3,"Arthropoda","Decapoda","Callianassidae",NA,NA,"Malacostraca","Dana, 1852",106800,NA,NA,NA,NA,"Southwestern Caribbean"
"206",414823,414823,774722,"Species","Callidactylus asper",2,2,"Arthropoda","Decapoda","Leucosiidae","Callidactylus","Callidactylus asper","Malacostraca","Stimpson, 1871",421927,NA,NA,NA,NA,"Southwestern Caribbean"
"207",414873,414873,696145,"Species","Callionymus bairdi",16,1,"Chordata","Perciformes","Callionymidae","Callionymus","Callionymus bairdi","Actinopteri","Jordan, 1888",159626,NA,NA,NA,NA,"Southwestern Caribbean"
"208",415144,415144,415141,"Species","Callipallene emaciata",1,1,"Arthropoda","Pantopoda","Callipallenidae","Callipallene","Callipallene emaciata","Pycnogonida","(Dohrn, 1881)",150563,NA,NA,NA,NA,"Southwestern Caribbean"
"209",415255,415255,775720,"Genus","Callogobius",1,1,"Chordata","Perciformes","Gobiidae","Callogobius",NA,"Actinopteri","Bleeker, 1874",206441,NA,NA,NA,NA,"Southwestern Caribbean"
"210",415421,415421,608894,"Species","Calocalanus pavoninus",1,1,"Arthropoda","Calanoida","Paracalanidae","Calocalanus","Calocalanus pavoninus",NA,"Farran, 1936",104670,NA,NA,NA,NA,"Southwestern Caribbean"
"211",415663,415663,415677,"Genus","Calyptraea",4,1,"Mollusca","Littorinimorpha","Calyptraeidae","Calyptraea",NA,"Gastropoda","Lamarck, 1799",137721,NA,NA,NA,NA,"Southwestern Caribbean"
"212",415667,415667,415663,"Species","Calyptraea centralis",28,1,"Mollusca","Littorinimorpha","Calyptraeidae","Calyptraea","Calyptraea centralis","Gastropoda","(Conrad, 1841)",419701,NA,NA,NA,NA,"Southwestern Caribbean"
"213",416082,416082,767115,"Family","Cancellariidae",1,1,"Mollusca","Neogastropoda","Cancellariidae",NA,NA,"Gastropoda","Forbes & Hanley, 1851",13600,NA,NA,NA,NA,"Southwestern Caribbean"
"214",416163,416163,609426,"Species","Candacia bipinnata",5,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia bipinnata",NA,"(Giesbrecht, 1889)",104475,NA,NA,NA,NA,"Southwestern Caribbean"
"215",416193,416193,740483,"Family","Candaciidae",5,1,"Arthropoda","Calanoida","Candaciidae",NA,NA,NA,"Giesbrecht, 1893",104080,NA,NA,NA,NA,"Southwestern Caribbean"
"216",416303,416303,769078,"Species","Canthidermis sufflamen",3,3,"Chordata","Tetraodontiformes","Balistidae","Canthidermis","Canthidermis sufflamen","Actinopteri","(Mitchill, 1815)",127399,NA,NA,NA,NA,"Southwestern Caribbean"
"217",416304,416304,761073,"Genus","Canthigaster",1,1,"Chordata","Tetraodontiformes","Tetraodontidae","Canthigaster",NA,"Actinopteri","Swainson, 1839",126238,NA,NA,NA,NA,"Southwestern Caribbean"
"218",416494,416494,763741,"Family","Caprellidae",3,1,"Arthropoda","Amphipoda","Caprellidae",NA,NA,"Malacostraca","Leach, 1814",101361,NA,NA,NA,NA,"Southwestern Caribbean"
"219",416541,416541,779101,"Family","Capulidae",3,1,"Mollusca","Littorinimorpha","Capulidae",NA,NA,"Gastropoda","Fleming, 1822",139,NA,NA,NA,NA,"Southwestern Caribbean"
"220",416573,416573,776281,"Species","Caralophia loxochila",3,2,"Chordata","Anguilliformes","Ophichthidae","Caralophia","Caralophia loxochila","Actinopteri","Böhlke, 1955",280037,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"221",416676,416676,696227,"Species","Caranx ruber",72,4,"Chordata","Perciformes","Carangidae","Caranx","Caranx ruber","Actinopteri","(Bloch, 1793)",302432,NA,NA,NA,NA,"Southwestern Caribbean"
"222",416686,416686,696227,"Species","Caranx vinctus",1,1,"Chordata","Perciformes","Carangidae","Caranx","Caranx vinctus","Actinopteri","Jordan & Gilbert, 1882",273275,TRUE,"LC",NA,NA,"Southwestern Caribbean"
