"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","hab","gisd","ecoregion"
"122",410550,410550,410545,"Species","Bathymaster signatus","Cope, 1873",254513,407,7,"Chordata","Perciformes","Bathymasteridae","Bathymaster","Actinopteri","Bathymaster signatus",NA,NA,NA,NA,"Gulf of Alaska"
"123",410603,410603,779424,"Species","Bathyneaera tillamookensis","(Dall, 1916)",408525,1,1,"Mollusca",NA,"Cuspidariidae","Bathyneaera","Bivalvia","Bathyneaera tillamookensis",NA,NA,NA,NA,"Gulf of Alaska"
"124",410647,410647,605849,"Species","Bathypathes alternata","Brook, 1889",103319,3,3,"Cnidaria","Antipatharia","Schizopathidae","Bathypathes","Anthozoa","Bathypathes alternata",NA,NA,NA,NA,"Gulf of Alaska"
"125",410656,410656,605849,"Species","Bathypathes patula","Brook, 1889",103323,9,3,"Cnidaria","Antipatharia","Schizopathidae","Bathypathes","Anthozoa","Bathypathes patula",NA,NA,NA,NA,"Gulf of Alaska"
"126",410765,410765,739716,"Species","Bathyraja aleutica","(Gilbert, 1896)",271506,137,3,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Elasmobranchii","Bathyraja aleutica",TRUE,"LC",NA,NA,"Gulf of Alaska"
"127",410774,410774,739716,"Species","Bathyraja interrupta","(Gill & Townsend, 1897)",271515,85,3,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Elasmobranchii","Bathyraja interrupta",NA,NA,NA,NA,"Gulf of Alaska"
"128",410778,410778,739716,"Species","Bathyraja lindbergi","Ishiyama & Ishihara, 1977",271517,7,2,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Elasmobranchii","Bathyraja lindbergi",TRUE,"LC",NA,NA,"Gulf of Alaska"
"129",410788,410788,739716,"Species","Bathyraja minispinosa","Ishiyama & Ishihara, 1977",271524,6,2,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Elasmobranchii","Bathyraja minispinosa",TRUE,"LC",NA,NA,"Gulf of Alaska"
"130",410794,410794,739716,"Species","Bathyraja parmifera","(Bean, 1881)",271528,63,2,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Elasmobranchii","Bathyraja parmifera",TRUE,"LC",NA,NA,"Gulf of Alaska"
"131",410806,410806,739716,"Species","Bathyraja trachura","(Gilbert, 1892)",271538,54,2,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Elasmobranchii","Bathyraja trachura",TRUE,"LC",NA,NA,"Gulf of Alaska"
"132",411377,411377,768729,"Family","Benthopectinidae","Verrill, 1894",123126,1,1,"Echinodermata","Notomyotida","Benthopectinidae",NA,"Asteroidea",NA,NA,NA,NA,NA,"Gulf of Alaska"
"133",411404,411404,411402,"Species","Berardius bairdii","Stejneger, 1883",242608,5,2,"Chordata","Cetartiodactyla","Ziphiidae","Berardius","Mammalia","Berardius bairdii",TRUE,"DD",NA,NA,"Gulf of Alaska"
"134",411451,411451,739859,"Species","Berryteuthis magister","(Berry, 1913)",342286,5,2,"Mollusca","Oegopsida","Gonatidae","Berryteuthis","Cephalopoda","Berryteuthis magister",TRUE,"LC",NA,NA,"Gulf of Alaska"
"135",411453,411453,776243,"Species","Bertella idiomorpha","Pietsch, 1973",279907,2,2,"Chordata","Lophiiformes","Oneirodidae","Bertella","Actinopteri","Bertella idiomorpha",NA,NA,NA,NA,"Gulf of Alaska"
"136",411955,411955,411952,"Species","Blepharocysta paulsenii","J.Schiller, 1937",110178,1,1,"Myzozoa","Peridiniales","Podolampadaceae","Blepharocysta","Dinophyceae","Blepharocysta paulsenii",NA,NA,NA,NA,"Gulf of Alaska"
"137",411957,411957,771441,"Genus","Blepsias","Cuvier, 1829",254305,5,2,"Chordata","Scorpaeniformes","Hemitripteridae","Blepsias","Actinopteri",NA,NA,NA,NA,NA,"Gulf of Alaska"
"138",411958,411958,411957,"Species","Blepsias bilobus","Cuvier, 1829",254540,13,1,"Chordata","Scorpaeniformes","Hemitripteridae","Blepsias","Actinopteri","Blepsias bilobus",NA,NA,NA,NA,"Gulf of Alaska"
"139",411959,411959,411957,"Species","Blepsias cirrhosus","(Pallas, 1814)",279417,11,3,"Chordata","Scorpaeniformes","Hemitripteridae","Blepsias","Actinopteri","Blepsias cirrhosus",NA,NA,NA,NA,"Gulf of Alaska"
"140",411964,411964,411963,"Species","Blidingia chadefaudii","(Feldmann) Bliding, 1963",145948,6,1,"Chlorophyta","Ulvales","Kornmanniaceae","Blidingia","Ulvophyceae","Blidingia chadefaudii",NA,NA,NA,NA,"Gulf of Alaska"
"141",411966,411966,411963,"Species","Blidingia minima","(Nägeli ex Kützing) Kylin, 1947",145950,3,1,"Chlorophyta","Ulvales","Kornmanniaceae","Blidingia","Ulvophyceae","Blidingia minima",NA,NA,NA,NA,"Gulf of Alaska"
"142",412254,412254,757675,"Genus","Boltenia","Savigny, 1816",103514,5,2,"Chordata","Stolidobranchia","Pyuridae","Boltenia","Ascidiacea",NA,NA,NA,NA,NA,"Gulf of Alaska"
"143",412255,412255,412254,"Species","Boltenia echinata","(Linnaeus, 1767)",103814,1,1,"Chordata","Stolidobranchia","Pyuridae","Boltenia","Ascidiacea","Boltenia echinata",NA,NA,NA,NA,"Gulf of Alaska"
"144",412282,412282,767940,"Family","Bonelliidae","Lacaze-Duthiers, 1858",110347,2,1,"Annelida","Echiuroidea","Bonelliidae",NA,"Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"145",412344,412344,412343,"Species","Bopyroides hippolytes","(Kröyer, 1838)",118204,4,1,"Arthropoda","Isopoda","Bopyridae","Bopyroides","Malacostraca","Bopyroides hippolytes",NA,NA,NA,NA,"Gulf of Alaska"
"146",412390,412390,606801,"Species","Boreotrophon clathratus","(Linnaeus, 1767)",146732,6,1,"Mollusca","Neogastropoda","Muricidae","Boreotrophon","Gastropoda","Boreotrophon clathratus",NA,NA,NA,NA,"Gulf of Alaska"
"147",412452,412452,771917,"Genus","Bossiella","P.C.Silva, 1957",369418,20,1,"Rhodophyta","Corallinales","Corallinaceae","Bossiella","Florideophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"148",412453,412453,412452,"Species","Bossiella californica","(Decaisne) P.C.Silva, 1957",372743,22,1,"Rhodophyta","Corallinales","Corallinaceae","Bossiella","Florideophyceae","Bossiella californica",NA,NA,NA,NA,"Gulf of Alaska"
"149",412458,412458,412452,"Species","Bossiella orbigniana","(Decaisne) P.C.Silva, 1957",372744,8,1,"Rhodophyta","Corallinales","Corallinaceae","Bossiella","Florideophyceae","Bossiella orbigniana",NA,NA,NA,NA,"Gulf of Alaska"
"150",412492,412492,776253,"Species","Bothragonus swanii","(Steindachner, 1876)",279947,2,1,"Chordata","Scorpaeniformes","Agonidae","Bothragonus","Actinopteri","Bothragonus swanii",NA,NA,NA,NA,"Gulf of Alaska"
"151",412593,412593,412582,"Species","Botrylloides violaceus","Oka, 1927",148715,1,1,"Chordata","Stolidobranchia","Styelidae","Botrylloides","Ascidiacea","Botrylloides violaceus",NA,NA,NA,NA,"Gulf of Alaska"
"152",412653,412653,412672,"Genus","Bougainvillia","Lesson, 1830",117015,5,1,"Cnidaria","Anthoathecata","Bougainvilliidae","Bougainvillia","Hydrozoa",NA,NA,NA,NA,NA,"Gulf of Alaska"
"153",412777,412777,738303,"Phylum","Brachiopoda","Duméril, 1805",1803,2,2,"Brachiopoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gulf of Alaska"
"154",412978,412978,412976,"Species","Bradyidius saanichi","Park, 1966",346179,48,1,"Arthropoda","Calanoida","Aetideidae","Bradyidius",NA,"Bradyidius saanichi",NA,NA,NA,NA,"Gulf of Alaska"
"155",412984,412984,412982,"Species","Brama brama","(Bonnaterre, 1788)",126783,1,1,"Chordata","Perciformes","Bramidae","Brama","Actinopteri","Brama brama",NA,NA,NA,NA,"Gulf of Alaska"
"156",413487,413487,775549,"Species","Bryozoichthys lysimus","(Jordan & Snyder, 1902)",279418,3,2,"Chordata","Perciformes","Stichaeidae","Bryozoichthys","Actinopteri","Bryozoichthys lysimus",NA,NA,NA,NA,"Gulf of Alaska"
"157",413488,413488,775549,"Species","Bryozoichthys marjorius","McPhail, 1970",254575,4,1,"Chordata","Perciformes","Stichaeidae","Bryozoichthys","Actinopteri","Bryozoichthys marjorius",NA,NA,NA,NA,"Gulf of Alaska"
"158",413532,413532,413521,"Species","Buccinum plectrum","Stimpson, 1865",160127,3,1,"Mollusca","Neogastropoda","Buccinidae","Buccinum","Gastropoda","Buccinum plectrum",NA,NA,NA,NA,"Gulf of Alaska"
"159",414096,414096,445071,"Genus","Cadulus","Philippi, 1844",138024,3,2,"Mollusca","Gadilida","Gadilidae","Cadulus","Scaphopoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"160",414345,414345,768660,"Species","Caesaromysis hispida","Ortmann, 1893",119978,1,1,"Arthropoda","Mysida","Mysidae","Caesaromysis","Malacostraca","Caesaromysis hispida",NA,NA,NA,NA,"Gulf of Alaska"
"161",414431,414431,740483,"Family","Calanidae","Dana, 1849",104079,37,1,"Arthropoda","Calanoida","Calanidae",NA,NA,NA,NA,NA,NA,NA,"Gulf of Alaska"
"162",414462,414462,414431,"Genus","Calanus","Leach, 1816",104152,1018,3,"Arthropoda","Calanoida","Calanidae","Calanus",NA,NA,NA,NA,NA,NA,"Gulf of Alaska"
"163",414468,414468,414462,"Species","Calanus finmarchicus","(Gunnerus, 1770)",104464,2,2,"Arthropoda","Calanoida","Calanidae","Calanus",NA,"Calanus finmarchicus",NA,NA,NA,NA,"Gulf of Alaska"
"164",414475,414475,414462,"Species","Calanus marshallae","Frost, 1974",196770,1210,3,"Arthropoda","Calanoida","Calanidae","Calanus",NA,"Calanus marshallae",NA,NA,NA,NA,"Gulf of Alaska"
"165",414527,414527,496656,"Class","Calcarea","Bowerbank, 1862",559,1,1,"Porifera",NA,NA,NA,"Calcarea",NA,NA,NA,NA,NA,"Gulf of Alaska"
"166",414968,414968,740570,"Genus","Calliopiella","Schellenberg, 1925",205673,1,1,"Arthropoda","Amphipoda","Calliopiidae","Calliopiella","Malacostraca",NA,NA,NA,NA,NA,"Gulf of Alaska"
"167",415211,415211,608786,"Species","Callithamnion biseriatum","Kylin, 1925",372788,2,1,"Rhodophyta","Ceramiales","Callithamniaceae","Callithamnion","Florideophyceae","Callithamnion biseriatum",NA,NA,NA,NA,"Gulf of Alaska"
"168",415219,415219,608786,"Species","Callithamnion pikeanum","Harvey, 1853",372539,54,1,"Rhodophyta","Ceramiales","Callithamniaceae","Callithamnion","Florideophyceae","Callithamnion pikeanum",NA,NA,NA,NA,"Gulf of Alaska"
"169",415293,415293,770273,"Genus","Callophyllis","Kützing, 1843",144047,64,1,"Rhodophyta","Gigartinales","Kallymeniaceae","Callophyllis","Florideophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"170",415300,415300,415293,"Species","Callophyllis laciniata","(Hudson) Kützing, 1843",145262,3,1,"Rhodophyta","Gigartinales","Kallymeniaceae","Callophyllis","Florideophyceae","Callophyllis laciniata",NA,NA,NA,NA,"Gulf of Alaska"
"171",415334,415334,775603,"Species","Callorhinus ursinus","(Linnaeus, 1758)",254997,79,5,"Chordata","Carnivora","Otariidae","Callorhinus","Mammalia","Callorhinus ursinus",TRUE,"VU",NA,NA,"Gulf of Alaska"
"172",415699,415699,768310,"Genus","Calyptrosphaera","Lohmann, 1902",235828,2,1,"Haptophyta","Coccosphaerales","Calyptrosphaeraceae","Calyptrosphaera","Prymnesiophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"173",416170,416170,609426,"Species","Candacia columbiae","Campbell, 1929",349800,74,4,"Arthropoda","Calanoida","Candaciidae","Candacia",NA,"Candacia columbiae",NA,NA,NA,NA,"Gulf of Alaska"
"174",416382,416382,416381,"Species","Capitella capitata","(Fabricius, 1780)",129876,17,2,"Annelida",NA,"Capitellidae","Capitella","Polychaeta","Capitella capitata",NA,NA,NA,NA,"Gulf of Alaska"
"175",416445,416445,780126,"Genus","Caprella","Lamarck, 1801",101430,1,1,"Arthropoda","Amphipoda","Caprellidae","Caprella","Malacostraca",NA,NA,NA,NA,NA,"Gulf of Alaska"
"176",416494,416494,763741,"Family","Caprellidae","Leach, 1814",101361,11,2,"Arthropoda","Amphipoda","Caprellidae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Gulf of Alaska"
"177",416850,416850,765038,"Family","Cardiidae","Lamarck, 1809",229,3,1,"Mollusca","Cardiida","Cardiidae",NA,"Bivalvia",NA,NA,NA,NA,NA,"Gulf of Alaska"
"178",416859,416859,429954,"Genus","Cardiomya","A. Adams, 1864",137857,1,1,"Mollusca",NA,"Cuspidariidae","Cardiomya","Bivalvia",NA,NA,NA,NA,NA,"Gulf of Alaska"
"179",416978,416978,696262,"Species","Careproctus abbreviatus","Burke, 1930",274402,2,2,"Chordata","Scorpaeniformes","Liparidae","Careproctus","Actinopteri","Careproctus abbreviatus",NA,NA,NA,NA,"Gulf of Alaska"
"180",417037,417037,696262,"Species","Careproctus spectrum","Bean, 1890",274477,7,3,"Chordata","Scorpaeniformes","Liparidae","Careproctus","Actinopteri","Careproctus spectrum",NA,NA,NA,NA,"Gulf of Alaska"
"181",417267,417267,741049,"Genus","Caryophyllia","Lamarck, 1801",135085,2,1,"Cnidaria","Scleractinia","Caryophylliidae","Caryophyllia","Anthozoa",NA,NA,NA,NA,NA,"Gulf of Alaska"
"182",417274,417274,417267,"Species","Caryophyllia alaskensis","Vaughan, 1941",286724,3,2,"Cnidaria","Scleractinia","Caryophylliidae","Caryophyllia","Anthozoa","Caryophyllia alaskensis",NA,NA,NA,NA,"Gulf of Alaska"
"183",417283,417283,417267,"Species","Caryophyllia arnoldi","Vaughan, 1900",286728,8,3,"Cnidaria","Scleractinia","Caryophylliidae","Caryophyllia","Anthozoa","Caryophyllia arnoldi",NA,NA,NA,NA,"Gulf of Alaska"
"184",417469,417469,417468,"Species","Catablema vesicarium","(A. Agassiz, 1862)",117784,1,1,"Cnidaria","Anthoathecata","Pandeidae","Catablema","Hydrozoa","Catablema vesicarium",NA,NA,NA,NA,"Gulf of Alaska"
"185",417587,417587,417583,"Species","Catostomus catostomus","(Forster, 1773)",158706,9,4,"Chordata","Cypriniformes","Catostomidae","Catostomus","Actinopteri","Catostomus catostomus",TRUE,"LC",NA,NA,"Gulf of Alaska"
"186",418226,418226,741274,"Genus","Centropages","Krøyer, 1849",104159,19,1,"Arthropoda","Calanoida","Centropagidae","Centropages",NA,NA,NA,NA,NA,NA,"Gulf of Alaska"
"187",418227,418227,418226,"Species","Centropages abdominalis","Sato, 1913",196774,632,3,"Arthropoda","Calanoida","Centropagidae","Centropages",NA,"Centropages abdominalis",NA,NA,NA,NA,"Gulf of Alaska"
"188",418442,418442,752044,"Class","Cephalopoda","Cuvier, 1795",11707,49,3,"Mollusca",NA,NA,NA,"Cephalopoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"189",418556,418556,610949,"Species","Ceramium gardneri","Kylin, 1941",372548,1,1,"Rhodophyta","Ceramiales","Ceramiaceae","Ceramium","Florideophyceae","Ceramium gardneri",NA,NA,NA,NA,"Gulf of Alaska"
"190",418561,418561,610949,"Species","Ceramium kondoi","Yendo, 1920",372350,1,1,"Rhodophyta","Ceramiales","Ceramiaceae","Ceramium","Florideophyceae","Ceramium kondoi",NA,NA,NA,NA,"Gulf of Alaska"
"191",418576,418576,610949,"Species","Ceramium pacificum","(Collins) Kylin, 1925",372549,24,1,"Rhodophyta","Ceramiales","Ceramiaceae","Ceramium","Florideophyceae","Ceramium pacificum",NA,NA,NA,NA,"Gulf of Alaska"
"192",418633,418633,770797,"Genus","Cerataulina","H.Peragallo ex Schütt, 1896",149236,1,1,"Ochrophyta","Hemiaulales","Hemiaulaceae","Cerataulina","Bacillariophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"193",418638,418638,418633,"Species","Cerataulina pelagica","(Cleve) Hendey, 1937",149619,8,2,"Ochrophyta","Hemiaulales","Hemiaulaceae","Cerataulina","Bacillariophyceae","Cerataulina pelagica",NA,NA,NA,NA,"Gulf of Alaska"
"194",418669,418669,767906,"Genus","Ceratium","Schrank, 1793",109506,2,2,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Dinophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"195",418670,418670,418669,"Species","Ceratium arcticum","(Ehrenberg) Cleve, 1901",156509,18,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Dinophyceae","Ceratium arcticum",NA,NA,NA,NA,"Gulf of Alaska"
"196",418699,418699,418669,"Species","Ceratium extensum","(Gourret) Cleve-Euler, 1900",109947,1,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Dinophyceae","Ceratium extensum",NA,NA,NA,NA,"Gulf of Alaska"
"197",418711,418711,418669,"Species","Ceratium fusus","(Ehrenberg) Dujardin, 1841",109951,134,2,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Dinophyceae","Ceratium fusus",NA,NA,NA,NA,"Gulf of Alaska"
"198",418744,418744,418669,"Species","Ceratium massiliense","(Gourret) Karsten, 1906",109968,1,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Dinophyceae","Ceratium massiliense",NA,NA,NA,NA,"Gulf of Alaska"
"199",418777,418777,418669,"Species","Ceratium trichoceros","(Ehrenberg) Kofoid, 1881",109981,1,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Dinophyceae","Ceratium trichoceros",NA,NA,NA,NA,"Gulf of Alaska"
"200",418779,418779,418669,"Species","Ceratium tripos","(O.F.Müller) Nitzsch, 1817",109982,123,2,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Dinophyceae","Ceratium tripos",NA,NA,NA,NA,"Gulf of Alaska"
"201",418804,418804,777685,"Genus","Ceratocephale","Malmgren, 1867",129371,1,1,"Annelida","Phyllodocida","Nereididae","Ceratocephale","Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"202",418910,418910,611155,"Species","Ceratoscopelus townsendi","(Eigenmann & Eigenmann, 1889)",272656,1,1,"Chordata","Myctophiformes","Myctophidae","Ceratoscopelus","Actinopteri","Ceratoscopelus townsendi",NA,NA,NA,NA,"Gulf of Alaska"
"203",418925,418925,418923,"Species","Ceratostoma foliatum","(Gmelin, 1791)",240767,1,1,"Mollusca","Neogastropoda","Muricidae","Ceratostoma","Gastropoda","Ceratostoma foliatum",NA,NA,NA,NA,"Gulf of Alaska"
"204",418995,418995,749976,"Genus","Cerebratulus","Renier, 1804",122348,1,1,"Nemertea",NA,"Lineidae","Cerebratulus","Anopla",NA,NA,NA,NA,NA,"Gulf of Alaska"
"205",419131,419131,767107,"Family","Cerithiidae","Fleming, 1822",128,7,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae",NA,"Gastropoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"206",419486,419486,770762,"Genus","Chaetoceros","Ehrenberg, 1844",148985,464,2,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"207",419493,419493,419486,"Species","Chaetoceros affinis","Lauder, 1864",149241,11,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros affinis",NA,NA,NA,NA,"Gulf of Alaska"
"208",419513,419513,419486,"Species","Chaetoceros atlanticus","Cleve, 1873",149288,39,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros atlanticus",NA,NA,NA,NA,"Gulf of Alaska"
"209",419514,419514,419513,"Forma","Chaetoceros atlanticus f. audax","(F.Schütt) H.H.Gran, 1904",345291,10,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros atlanticus",NA,NA,NA,NA,"Gulf of Alaska"
"210",419526,419526,419486,"Species","Chaetoceros brevis","F.Schütt, 1895",149291,3,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros brevis",NA,NA,NA,NA,"Gulf of Alaska"
"211",419546,419546,419486,"Species","Chaetoceros compressus","Lauder, 1864",149129,21,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros compressus",NA,NA,NA,NA,"Gulf of Alaska"
"212",419547,419547,419486,"Species","Chaetoceros concavicornis","Mangin, 1917",156607,59,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros concavicornis",NA,NA,NA,NA,"Gulf of Alaska"
"213",419551,419551,419486,"Species","Chaetoceros constrictus","Gran, 1897",156609,18,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros constrictus",NA,NA,NA,NA,"Gulf of Alaska"
"214",419554,419554,419486,"Species","Chaetoceros convolutus","Castracane, 1886",156611,22,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros convolutus",NA,NA,NA,NA,"Gulf of Alaska"
"215",419570,419570,419486,"Species","Chaetoceros debilis","Cleve, 1894",149219,70,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros debilis",NA,NA,NA,NA,"Gulf of Alaska"
"216",419571,419571,419486,"Species","Chaetoceros decipiens","Cleve, 1873",149126,63,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros decipiens",NA,NA,NA,NA,"Gulf of Alaska"
"217",419587,419587,419486,"Species","Chaetoceros didymus","Ehrenberg, 1845",149122,13,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros didymus",NA,NA,NA,NA,"Gulf of Alaska"
"218",419613,419613,419486,"Species","Chaetoceros furcellatus","Yendo, 1911",149624,2,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros furcellatus",NA,NA,NA,NA,"Gulf of Alaska"
"219",419633,419633,419486,"Species","Chaetoceros laciniosus","F.Schütt, 1895",149228,7,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros laciniosus",NA,NA,NA,NA,"Gulf of Alaska"
"220",419642,419642,419486,"Species","Chaetoceros lorenzianus","Grunow, 1863",156617,1,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros lorenzianus",NA,NA,NA,NA,"Gulf of Alaska"
"221",419664,419664,419486,"Species","Chaetoceros pelagicus","Cleve",149238,2,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros pelagicus",NA,NA,NA,NA,"Gulf of Alaska"
"222",419688,419688,419486,"Species","Chaetoceros radicans","F.Schütt, 1895",163112,14,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Bacillariophyceae","Chaetoceros radicans",NA,NA,NA,NA,"Gulf of Alaska"
