"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","hab","ecoregion"
"125",406020,406020,738848,"Species","Aricidea (Acmira) simplex","Day, 1963",333037,NA,NA,34,1,"Annelida",NA,"Paraonidae","Aricidea","Aricidea (Acmira) simplex","Polychaeta",NA,NA,"Southern California Bight"
"126",406072,406072,602725,"Species","Aricidea rubra","Hartman, 1963",326619,NA,NA,1,1,"Annelida",NA,"Paraonidae","Aricidea","Aricidea rubra","Polychaeta",NA,NA,"Southern California Bight"
"127",406202,406202,738888,"Species","Aristostomias scintillans","(Gilbert, 1915)",275007,NA,NA,11,2,"Chordata","Stomiiformes","Stomiidae","Aristostomias","Aristostomias scintillans","Actinopteri",NA,NA,"Southern California Bight"
"128",406207,406207,1028945,"Genus","Arius","Valenciennes, 1840",158710,NA,NA,2,1,"Chordata","Siluriformes","Ariidae","Arius",NA,"Actinopteri",NA,NA,"Southern California Bight"
"129",406296,406296,406293,"Species","Armadillidium vulgare","(Latreille, 1804)",257832,NA,NA,2,1,"Arthropoda","Isopoda","Armadillidiidae","Armadillidium","Armadillidium vulgare","Malacostraca",NA,NA,"Southern California Bight"
"130",406304,406304,602933,"Species","Armandia brevis","(Moore, 1906)",333048,NA,NA,56,1,"Annelida",NA,"Opheliidae","Armandia","Armandia brevis","Polychaeta",NA,NA,"Southern California Bight"
"131",406429,406429,406428,"Species","Artacama coniferi","Moore, 1905",326651,NA,NA,1,1,"Annelida","Terebellida","Terebellidae","Artacama","Artacama coniferi","Polychaeta",NA,NA,"Southern California Bight"
"132",406462,406462,738927,"Species","Artedius corallinus","(Hubbs, 1926)",279699,NA,NA,1,1,"Chordata","Scorpaeniformes","Cottidae","Artedius","Artedius corallinus","Actinopteri",NA,NA,"Southern California Bight"
"133",406468,406468,738927,"Species","Artedius notospilotus","Girard, 1856",279703,NA,NA,3,1,"Chordata","Scorpaeniformes","Cottidae","Artedius","Artedius notospilotus","Actinopteri",NA,NA,"Southern California Bight"
"134",406594,406594,603103,"Species","Ascidia ceratodes","(Huntsman, 1912)",249976,NA,NA,9,2,"Chordata","Phlebobranchia","Ascidiidae","Ascidia","Ascidia ceratodes","Ascidiacea",NA,NA,"Southern California Bight"
"135",406626,406626,603103,"Species","Ascidia zara","Oka, 1935",250043,NA,NA,115,2,"Chordata","Phlebobranchia","Ascidiidae","Ascidia","Ascidia zara","Ascidiacea",NA,NA,"Southern California Bight"
"136",406982,406982,739014,"Species","Assurger anzac","(Alexander, 1917)",279766,NA,NA,1,1,"Chordata","Perciformes","Trichiuridae","Assurger","Assurger anzac","Actinopteri",NA,NA,"Southern California Bight"
"137",407052,407052,407046,"Species","Asterias rubens","Linnaeus, 1758",123776,NA,NA,1,1,"Echinodermata","Forcipulatida","Asteriidae","Asterias","Asterias rubens","Asteroidea",NA,NA,"Southern California Bight"
"138",407088,407088,770790,"Species","Asterionellopsis glacialis","(Castracane) Round, 1990",149139,NA,NA,15,1,"Ochrophyta","Fragilariales","Fragilariaceae","Asterionellopsis","Asterionellopsis glacialis","Bacillariophyceae",NA,NA,"Southern California Bight"
"139",407119,407119,771841,"Genus","Asterolampra","Ehrenberg, 1844",248069,NA,NA,1,1,"Ochrophyta","Asterolamprales","Asterolampraceae","Asterolampra",NA,"Bacillariophyceae",NA,NA,"Southern California Bight"
"140",407159,407159,771841,"Genus","Asteromphalus","Ehrenberg, 1844",162254,NA,NA,7,1,"Ochrophyta","Asterolamprales","Asterolampraceae","Asteromphalus",NA,"Bacillariophyceae",NA,NA,"Southern California Bight"
"141",407213,407213,407212,"Genus","Asteronyx","Müller & Troschel, 1842",123578,NA,NA,3,1,"Echinodermata","Euryalida","Asteronychidae","Asteronyx",NA,"Ophiuroidea",NA,NA,"Southern California Bight"
"142",407214,407214,407213,"Species","Asteronyx loveni","Müller & Troschel, 1842",124951,NA,NA,9,1,"Echinodermata","Euryalida","Asteronychidae","Asteronyx","Asteronyx loveni","Ophiuroidea",NA,NA,"Southern California Bight"
"143",407268,407268,768772,"Genus","Asteroschema","Örstedt & Lütken in Lütken, 1856",123581,NA,NA,1,1,"Echinodermata","Euryalida","Asteroschematidae","Asteroschema",NA,"Ophiuroidea",NA,NA,"Southern California Bight"
"144",407379,407379,695777,"Species","Astrangia haimei","Verrill, 1866",287121,NA,NA,32,4,"Cnidaria","Scleractinia","Rhizangiidae","Astrangia","Astrangia haimei","Anthozoa",NA,NA,"Southern California Bight"
"145",407783,407783,767756,"Family","Atelecyclidae","Ortmann, 1893",106748,NA,NA,1,1,"Arthropoda","Decapoda","Atelecyclidae",NA,NA,"Malacostraca",NA,NA,"Southern California Bight"
"146",407902,407902,739246,"Species","Atherinella eriarcha","Jordan & Gilbert, 1882",279800,TRUE,"LC",1,1,"Chordata","Atheriniformes","Atherinopsidae","Atherinella","Atherinella eriarcha","Actinopteri",NA,NA,"Southern California Bight"
"147",408007,408007,769575,"Genus","Atolla","Haeckel, 1880",135248,NA,NA,4,1,"Cnidaria","Coronatae","Atollidae","Atolla",NA,"Scyphozoa",NA,NA,"Southern California Bight"
"148",408010,408010,408007,"Species","Atolla parva","Russell, 1958",135280,NA,NA,1,1,"Cnidaria","Coronatae","Atollidae","Atolla","Atolla parva","Scyphozoa",NA,NA,"Southern California Bight"
"149",408012,408012,408007,"Species","Atolla wyvillei","Haeckel, 1880",135282,NA,NA,3,1,"Cnidaria","Coronatae","Atollidae","Atolla","Atolla wyvillei","Scyphozoa",NA,NA,"Southern California Bight"
"150",408772,408772,408771,"Subspecies","Auxis thazard thazard","(Lacepède, 1800)",293552,NA,NA,2,2,"Chordata","Perciformes","Scombridae","Auxis","Auxis thazard","Actinopteri",NA,NA,"Southern California Bight"
"151",408790,408790,739386,"Species","Avocettina bowersii","(Garman, 1899)",271904,NA,NA,3,2,"Chordata","Anguilliformes","Nemichthyidae","Avocettina","Avocettina bowersii","Actinopteri",NA,NA,"Southern California Bight"
"152",408792,408792,739386,"Species","Avocettina infans","(Günther, 1878)",126304,NA,NA,5,3,"Chordata","Anguilliformes","Nemichthyidae","Avocettina","Avocettina infans","Actinopteri",NA,NA,"Southern California Bight"
"153",408873,408873,408869,"Species","Axinopsida serricata","(Carpenter, 1864)",246819,NA,NA,85,1,"Mollusca","Lucinoida","Thyasiridae","Axinopsida","Axinopsida serricata","Bivalvia",NA,NA,"Southern California Bight"
"154",408907,408907,745662,"Genus","Axiothella","Verrill, 1900",129342,NA,NA,14,1,"Annelida",NA,"Maldanidae","Axiothella",NA,"Polychaeta",NA,NA,"Southern California Bight"
"155",409094,409094,770762,"Genus","Bacteriastrum","Shadbolt, 1854",149118,NA,NA,6,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Bacteriastrum",NA,"Bacillariophyceae",NA,NA,"Southern California Bight"
"156",409096,409096,409094,"Species","Bacteriastrum comosum","J.Pavillard, 1916",248066,NA,NA,2,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Bacteriastrum","Bacteriastrum comosum","Bacillariophyceae",NA,NA,"Southern California Bight"
"157",409100,409100,409094,"Species","Bacteriastrum delicatulum","Cleve, 1897",164108,NA,NA,2,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Bacteriastrum","Bacteriastrum delicatulum","Bacillariophyceae",NA,NA,"Southern California Bight"
"158",409105,409105,409094,"Species","Bacteriastrum hyalinum","Lauder, 1864",149119,NA,NA,1,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Bacteriastrum","Bacteriastrum hyalinum","Bacillariophyceae",NA,NA,"Southern California Bight"
"159",409235,409235,739484,"Species","Balaenoptera borealis","Lesson, 1828",137088,TRUE,"EN",7,4,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera borealis","Mammalia",NA,NA,"Southern California Bight"
"160",409238,409238,739484,"Species","Balaenoptera musculus","(Linnaeus, 1758)",137090,TRUE,"EN",2110,32,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus","Mammalia",NA,NA,"Southern California Bight"
"161",409240,409240,739484,"Species","Balaenoptera physalus","(Linnaeus, 1758)",137091,TRUE,"EN",287,18,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus","Mammalia",NA,NA,"Southern California Bight"
"162",409249,409249,766935,"Genus","Balanoglossus","Delle Chiaje, 1829",137592,NA,NA,8,1,"Hemichordata","Enteropneusta [order]","Ptychoderidae","Balanoglossus",NA,"Enteropneusta",NA,NA,"Southern California Bight"
"163",409286,409286,409257,"Species","Balanophyllia elegans","Verrill, 1864",286920,NA,NA,25,4,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia elegans","Anthozoa",NA,NA,"Southern California Bight"
"164",409376,409376,604839,"Species","Balanus glandula","Darwin, 1854",394848,NA,NA,17,2,"Arthropoda","Sessilia","Balanidae","Balanus","Balanus glandula",NA,NA,NA,"Southern California Bight"
"165",409526,409526,695883,"Species","Bankia carinata","(J.E. Gray, 1827)",141598,NA,NA,1,1,"Mollusca","Myoida","Teredinidae","Bankia","Bankia carinata","Bivalvia",NA,NA,"Southern California Bight"
"166",410012,410012,605408,"Species","Barentsia benedeni","(Foettinger, 1887)",111800,NA,NA,3,1,"Entoprocta",NA,"Barentsiidae","Barentsia","Barentsia benedeni",NA,NA,NA,"Southern California Bight"
"167",410061,410061,834471,"Genus","Barleeia","W. Clark, 1853",137690,NA,NA,22,2,"Mollusca","Littorinimorpha","Barleeiidae","Barleeia",NA,"Gastropoda",NA,NA,"Southern California Bight"
"168",410208,410208,739619,"Species","Bathophilus flemingi","Aron & McCrery, 1958",275046,NA,NA,5,2,"Chordata","Stomiiformes","Stomiidae","Bathophilus","Bathophilus flemingi","Actinopteri",NA,NA,"Southern California Bight"
"169",410461,410461,777782,"Species","Bathykurila guaymasensis","Pettibone, 1989",333092,NA,NA,4,1,"Annelida","Phyllodocida","Polynoidae","Bathykurila","Bathykurila guaymasensis","Polychaeta",NA,NA,"Southern California Bight"
"170",410496,410496,605725,"Species","Bathylagus pacificus","Gilbert, 1890",272919,NA,NA,5,2,"Chordata","Osmeriformes","Bathylagidae","Bathylagus","Bathylagus pacificus","Actinopteri",NA,NA,"Southern California Bight"
"171",410774,410774,739716,"Species","Bathyraja interrupta","(Gill & Townsend, 1897)",271515,NA,NA,4,1,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja interrupta","Elasmobranchii",NA,NA,"Southern California Bight"
"172",410806,410806,739716,"Species","Bathyraja trachura","(Gilbert, 1892)",271538,TRUE,"LC",2,2,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja trachura","Elasmobranchii",NA,NA,"Southern California Bight"
"173",411021,411021,768185,"Species","Beella digitata","(Brady, 1879)",113433,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Beella","Beella digitata","Globothalamea",NA,NA,"Southern California Bight"
"174",411208,411208,404106,"Genus","Bemlos","Shoemaker, 1925",101467,NA,NA,4,1,"Arthropoda","Amphipoda","Aoridae","Bemlos",NA,"Malacostraca",NA,NA,"Southern California Bight"
"175",411259,411259,411258,"Species","Bentheogennema borealis","(Rathbun, 1902)",377416,NA,NA,1,1,"Arthropoda","Decapoda","Benthesicymidae","Bentheogennema","Bentheogennema borealis","Malacostraca",NA,NA,"Southern California Bight"
"176",411328,411328,695970,"Species","Benthoctopus robustus","Voss & Pearcy, 1990",341928,NA,NA,1,1,"Mollusca","Octopoda","Enteroctopodidae","Benthoctopus","Benthoctopus robustus","Cephalopoda",NA,NA,"Southern California Bight"
"177",411350,411350,411346,"Species","Benthodytes sanguinolenta","Théel, 1882",241785,NA,NA,2,1,"Echinodermata","Elasipodida","Psychropotidae","Benthodytes","Benthodytes sanguinolenta","Holothuroidea",NA,NA,"Southern California Bight"
"178",411404,411404,411402,"Species","Berardius bairdii","Stejneger, 1883",242608,TRUE,"DD",34,16,"Chordata","Cetartiodactyla","Ziphiidae","Berardius","Berardius bairdii","Mammalia",NA,NA,"Southern California Bight"
"179",411459,411459,494101,"Genus","Berthella","Blainville, 1824",138361,NA,NA,1,1,"Mollusca","Pleurobranchomorpha","Pleurobranchidae","Berthella",NA,"Gastropoda",NA,NA,"Southern California Bight"
"180",411775,411775,758325,"Genus","Bispira","Krøyer, 1856",129523,NA,NA,5,1,"Annelida","Sabellida","Sabellidae","Bispira",NA,"Polychaeta",NA,NA,"Southern California Bight"
"181",411807,411807,835942,"Genus","Bittium","Gray, 1847",137758,NA,NA,1,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae","Bittium",NA,"Gastropoda",NA,NA,"Southern California Bight"
"182",411981,411981,606601,"Species","Boccardia proboscidea","Hartman, 1940",327249,NA,NA,2,1,"Annelida","Spionida","Spionidae","Boccardia","Boccardia proboscidea","Polychaeta",NA,NA,"Southern California Bight"
"183",411987,411987,606606,"Species","Boccardiella hamata","(Webster, 1879)",333121,NA,NA,7,1,"Annelida","Spionida","Spionidae","Boccardiella","Boccardiella hamata","Polychaeta",NA,NA,"Southern California Bight"
"184",411988,411988,606606,"Species","Boccardiella ligerica","(Ferronnière, 1898)",131114,NA,NA,2,1,"Annelida","Spionida","Spionidae","Boccardiella","Boccardiella ligerica","Polychaeta",NA,NA,"Southern California Bight"
"185",412231,412231,739994,"Species","Bolocera pannosa","McMurrich, 1893",283382,NA,NA,3,2,"Cnidaria","Actiniaria","Actiniidae","Bolocera","Bolocera pannosa","Anthozoa",NA,NA,"Southern California Bight"
"186",412254,412254,757675,"Genus","Boltenia","Savigny, 1816",103514,NA,NA,1,1,"Chordata","Stolidobranchia","Pyuridae","Boltenia",NA,"Ascidiacea",NA,NA,"Southern California Bight"
"187",412255,412255,412254,"Species","Boltenia echinata","(Linnaeus, 1767)",103814,NA,NA,1,1,"Chordata","Stolidobranchia","Pyuridae","Boltenia","Boltenia echinata","Ascidiacea",NA,NA,"Southern California Bight"
"188",412582,412582,760367,"Genus","Botrylloides","Milne Edwards, 1841",103528,NA,NA,9,2,"Chordata","Stolidobranchia","Styelidae","Botrylloides",NA,"Ascidiacea",NA,NA,"Southern California Bight"
"189",412586,412586,412582,"Species","Botrylloides diegensis","Ritter & Forsyth, 1917",252278,NA,NA,37,1,"Chordata","Stolidobranchia","Styelidae","Botrylloides","Botrylloides diegensis","Ascidiacea",NA,NA,"Southern California Bight"
"190",412593,412593,412582,"Species","Botrylloides violaceus","Oka, 1927",148715,NA,NA,147,2,"Chordata","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus","Ascidiacea",NA,NA,"Southern California Bight"
"191",412594,412594,760367,"Genus","Botryllus","Gaertner, 1774",103529,NA,NA,1,1,"Chordata","Stolidobranchia","Styelidae","Botryllus",NA,"Ascidiacea",NA,NA,"Southern California Bight"
"192",412605,412605,412594,"Species","Botryllus schlosseri","(Pallas, 1766)",103862,NA,NA,175,2,"Chordata","Stolidobranchia","Styelidae","Botryllus","Botryllus schlosseri","Ascidiacea",NA,NA,"Southern California Bight"
"193",412854,412854,774747,"Species","Brachyistius frenatus","Gill, 1862",240721,NA,NA,1,1,"Chordata","Perciformes","Embiotocidae","Brachyistius","Brachyistius frenatus","Actinopteri",NA,NA,"Southern California Bight"
"194",412891,412891,775548,"Species","Brachyramphus marmoratus","(Gmelin, 1789)",254308,TRUE,"EN",2,1,"Chordata","Charadriiformes","Alcidae","Brachyramphus","Brachyramphus marmoratus","Aves",NA,NA,"Southern California Bight"
"195",413009,413009,795892,"Species","Branchinotogluma sandersi","Pettibone, 1985",327274,NA,NA,1,1,"Annelida","Phyllodocida","Polynoidae","Branchinotogluma","Branchinotogluma sandersi","Polychaeta",NA,NA,"Southern California Bight"
"196",413092,413092,771713,"Species","Branta bernicla","(Linnaeus, 1758)",159175,TRUE,"LC",9,1,"Chordata","Anseriformes","Anatidae","Branta","Branta bernicla","Aves",NA,NA,"Southern California Bight"
"197",413180,413180,778197,"Species","Briarella risbeci","Monod, 1928",357484,NA,NA,1,1,"Arthropoda","Poecilostomatoida","Philoblennidae","Briarella","Briarella risbeci",NA,NA,NA,"Southern California Bight"
"198",413226,413226,836091,"Genus","Brissopsis","L. Agassiz, 1840",123418,NA,NA,2,1,"Echinodermata","Spatangoida","Brissidae","Brissopsis",NA,"Echinoidea",NA,NA,"Southern California Bight"
"199",413546,413546,740287,"Species","Bucephala albeola","(Linnaeus, 1758)",159179,TRUE,"LC",3,1,"Chordata","Anseriformes","Anatidae","Bucephala","Bucephala albeola","Aves",NA,NA,"Southern California Bight"
"200",414043,414043,414041,"Species","Caberea boryi","(Audouin, 1826)",111229,NA,NA,1,1,"Bryozoa","Cheilostomatida","Candidae","Caberea","Caberea boryi","Gymnolaemata",NA,NA,"Southern California Bight"
"201",414046,414046,414041,"Species","Caberea ellisii","(Fleming, 1814)",111230,NA,NA,1,1,"Bryozoa","Cheilostomatida","Candidae","Caberea","Caberea ellisii","Gymnolaemata",NA,NA,"Southern California Bight"
"202",414139,414139,414135,"Species","Caecognathia crenulatifrons","(Monod, 1926)",257108,NA,NA,117,2,"Arthropoda","Isopoda","Gnathiidae","Caecognathia","Caecognathia crenulatifrons","Malacostraca",NA,NA,"Southern California Bight"
"203",414169,414169,414168,"Species","Caecosagitta macrocephala","(Fowler, 1904)",105431,NA,NA,1,1,"Chaetognatha","Aphragmophora","Sagittidae","Caecosagitta","Caecosagitta macrocephala","Sagittoidea",NA,NA,"Southern California Bight"
"204",414462,414462,414431,"Genus","Calanus","Leach, 1816",104152,NA,NA,4,1,"Arthropoda","Calanoida","Calanidae","Calanus",NA,NA,NA,NA,"Southern California Bight"
"205",414626,414626,414622,"Genus","Caligus","O.F. Müller, 1785",135566,NA,NA,2,1,"Arthropoda","Siphonostomatoida","Caligidae","Caligus",NA,NA,NA,NA,"Southern California Bight"
"206",414637,414637,414626,"Species","Caligus bonito","Wilson C.B., 1905",135745,NA,NA,4,1,"Arthropoda","Siphonostomatoida","Caligidae","Caligus","Caligus bonito",NA,NA,NA,"Southern California Bight"
"207",414659,414659,414626,"Species","Caligus lalandei","Barnard, 1948",349660,NA,NA,1,1,"Arthropoda","Siphonostomatoida","Caligidae","Caligus","Caligus lalandei",NA,NA,NA,"Southern California Bight"
"208",414728,414728,748410,"Genus","Calliactis","Verrill, 1869",100754,NA,NA,1,1,"Cnidaria","Actiniaria","Hormathiidae","Calliactis",NA,"Anthozoa",NA,NA,"Southern California Bight"
"209",415334,415334,775603,"Species","Callorhinus ursinus","(Linnaeus, 1758)",254997,TRUE,"VU",73,11,"Chordata","Carnivora","Otariidae","Callorhinus","Callorhinus ursinus","Mammalia",NA,NA,"Southern California Bight"
"210",415382,415382,769379,"Genus","Callyspongia","Duchassaing & Michelotti, 1864",131825,NA,NA,1,1,"Porifera","Haplosclerida","Callyspongiidae","Callyspongia",NA,"Demospongiae",NA,NA,"Southern California Bight"
"211",415611,415611,415609,"Species","Calycella syringa","(Linnaeus, 1767)",117402,NA,NA,1,1,"Cnidaria","Leptothecata","Campanulinidae","Calycella","Calycella syringa","Hydrozoa",NA,NA,"Southern California Bight"
"212",415774,415774,415742,"Species","Campanularia volubilis","(Linnaeus, 1758)",117365,NA,NA,1,1,"Cnidaria","Leptothecata","Campanulariidae","Campanularia","Campanularia volubilis","Hydrozoa",NA,NA,"Southern California Bight"
"213",415775,415775,766236,"Family","Campanulariidae","Johnston, 1836",1606,NA,NA,1,1,"Cnidaria","Leptothecata","Campanulariidae",NA,NA,"Hydrozoa",NA,NA,"Southern California Bight"
"214",415841,415841,609164,"Species","Campylaspis biplicata","Watling & McCann, 1996",182385,NA,NA,3,1,"Arthropoda","Cumacea","Nannastacidae","Campylaspis","Campylaspis biplicata","Malacostraca",NA,NA,"Southern California Bight"
