"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","hab","redlist","status","gisd","ecoregion"
"125",424356,424356,760367,"Genus","Cnemidocarpa","Huntsman, 1913",103530,1,1,"Chordata","Stolidobranchia","Styelidae","Cnemidocarpa","Ascidiacea",NA,NA,NA,NA,NA,"Chukchi Sea"
"126",424456,424456,835685,"Family","Coccolithaceae","Poche, 1913",178597,21,1,"Haptophyta","Coccolithales","Coccolithaceae",NA,"Prymnesiophyceae",NA,NA,NA,NA,NA,"Chukchi Sea"
"127",425475,425475,778614,"Genus","Colurella","Bory De St. Vincent, 1824",134938,1,1,"Rotifera","Ploima","Lepadellidae","Colurella","Eurotatoria",NA,NA,NA,NA,NA,"Chukchi Sea"
"128",426862,426862,742909,"Species","Coregonus autumnalis","(Pallas, 1776)",127179,5,1,"Chordata","Salmoniformes","Salmonidae","Coregonus","Actinopteri","Coregonus autumnalis",NA,TRUE,"LC",NA,"Chukchi Sea"
"129",426869,426869,742909,"Species","Coregonus laurettae","Bean, 1881",254567,3,1,"Chordata","Salmoniformes","Salmonidae","Coregonus","Actinopteri","Coregonus laurettae",NA,NA,NA,NA,"Chukchi Sea"
"130",426871,426871,742909,"Species","Coregonus nasus","(Pallas, 1776)",274342,8,2,"Chordata","Salmoniformes","Salmonidae","Coregonus","Actinopteri","Coregonus nasus",NA,TRUE,"LC",NA,"Chukchi Sea"
"131",426876,426876,742909,"Species","Coregonus pidschian","(Gmelin, 1789)",254568,2,1,"Chordata","Salmoniformes","Salmonidae","Coregonus","Actinopteri","Coregonus pidschian",NA,TRUE,"LC",NA,"Chukchi Sea"
"132",426878,426878,742909,"Species","Coregonus sardinella","Valenciennes, 1848",127181,7,2,"Chordata","Salmoniformes","Salmonidae","Coregonus","Actinopteri","Coregonus sardinella",NA,TRUE,"LC",NA,"Chukchi Sea"
"133",427070,427070,780145,"Genus","Corophium","Latreille, 1806",101489,4,1,"Arthropoda","Amphipoda","Corophiidae","Corophium","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"134",427258,427258,616618,"Genus","Corymorpha","M. Sars, 1835",117059,1,1,"Cnidaria","Anthoathecata","Corymorphidae","Corymorpha","Hydrozoa",NA,NA,NA,NA,NA,"Chukchi Sea"
"135",427540,427540,770753,"Genus","Coscinodiscus","Ehrenberg, 1839",148917,18,1,"Ochrophyta","Coscinodiscales","Coscinodiscaceae","Coscinodiscus","Bacillariophyceae",NA,NA,NA,NA,NA,"Chukchi Sea"
"136",427593,427593,427540,"Species","Coscinodiscus centralis","Ehrenberg, 1844",149159,5,1,"Ochrophyta","Coscinodiscales","Coscinodiscaceae","Coscinodiscus","Bacillariophyceae","Coscinodiscus centralis",NA,NA,NA,NA,"Chukchi Sea"
"137",427627,427627,427540,"Species","Coscinodiscus curvatulus","Grunow ex A.Schmidt, 1878",149266,1,1,"Ochrophyta","Coscinodiscales","Coscinodiscaceae","Coscinodiscus","Bacillariophyceae","Coscinodiscus curvatulus",NA,NA,NA,NA,"Chukchi Sea"
"138",427856,427856,427540,"Species","Coscinodiscus radiatus","Ehrenberg, 1840",149158,39,2,"Ochrophyta","Coscinodiscales","Coscinodiscaceae","Coscinodiscus","Bacillariophyceae","Coscinodiscus radiatus",NA,NA,NA,NA,"Chukchi Sea"
"139",428021,428021,428038,"Genus","Cossura","Webster & Benedict, 1887",129251,9,1,"Annelida",NA,"Cossuridae","Cossura","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"140",428098,428098,617179,"Species","Cottunculus microps","Collett, 1875",127235,1,1,"Chordata","Scorpaeniformes","Psychrolutidae","Cottunculus","Actinopteri","Cottunculus microps",NA,NA,NA,NA,"Chukchi Sea"
"141",428222,428222,428223,"Family","Crangonidae","Haworth, 1825",106782,13,2,"Arthropoda","Decapoda","Crangonidae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"142",429236,429236,743320,"Class","Cryptophyceae","Fritsch, 1927",17639,1,1,"Cryptophyta",NA,NA,NA,"Cryptophyceae",NA,NA,NA,NA,NA,"Chukchi Sea"
"143",429413,429413,768744,"Genus","Ctenodiscus","Müller & Troschel, 1842",123258,1,1,"Echinodermata","Paxillosida","Ctenodiscidae","Ctenodiscus","Asteroidea",NA,NA,NA,NA,NA,"Chukchi Sea"
"144",429589,429589,696857,"Genus","Cucumaria","de Blainville, 1830",123479,7,2,"Echinodermata","Dendrochirotida","Cucumariidae","Cucumaria","Holothuroidea",NA,NA,NA,NA,NA,"Chukchi Sea"
"145",429892,429892,429954,"Genus","Cuspidaria","Nardo, 1840",137858,1,1,"Mollusca",NA,"Cuspidariidae","Cuspidaria","Bivalvia",NA,NA,NA,NA,NA,"Chukchi Sea"
"146",430013,430013,430012,"Species","Cyanea capillata","(Linnaeus, 1758)",135301,85,5,"Cnidaria","Semaeostomeae","Cyaneidae","Cyanea","Scyphozoa","Cyanea capillata",NA,NA,NA,NA,"Chukchi Sea"
"147",430143,430143,740935,"Genus","Cyclocardia","Conrad, 1867",156830,2,2,"Mollusca","Carditoida","Carditidae","Cyclocardia","Bivalvia",NA,NA,NA,NA,NA,"Chukchi Sea"
"148",430146,430146,430143,"Species","Cyclocardia crebricostata","(A. Krause, 1885)",246815,5,2,"Mollusca","Carditoida","Carditidae","Cyclocardia","Bivalvia","Cyclocardia crebricostata",NA,NA,NA,NA,"Chukchi Sea"
"149",430240,430240,743548,"Genus","Cyclopina","Claus, 1863",106437,16,1,"Arthropoda","Cyclopoida","Cyclopinidae","Cyclopina",NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"150",430251,430251,771530,"Order","Cyclopoida","Burmeister, 1834",1101,119,4,"Arthropoda","Cyclopoida",NA,NA,NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"151",430431,430431,430468,"Genus","Cylichna","Lovén, 1846",137867,4,1,"Mollusca","Cephalaspidea","Cylichnidae","Cylichna","Gastropoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"152",430436,430436,430431,"Species","Cylichna alba","(Brown, 1827)",139474,11,1,"Mollusca","Cephalaspidea","Cylichnidae","Cylichna","Gastropoda","Cylichna alba",NA,NA,NA,NA,"Chukchi Sea"
"153",430528,430528,770766,"Genus","Cylindrotheca","Rabenhorst, 1859",149003,1,1,"Ochrophyta","Bacillariales","Bacillariaceae","Cylindrotheca","Bacillariophyceae",NA,NA,NA,NA,NA,"Chukchi Sea"
"154",431733,431733,431747,"Genus","Cytheropteron","Sars, 1866",127608,5,1,"Arthropoda","Podocopida","Cytheruridae","Cytheropteron","Ostracoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"155",431783,431783,474816,"Genus","Dacrydium","Torell, 1859",138217,1,1,"Mollusca","Mytiloida","Mytilidae","Dacrydium","Bivalvia",NA,NA,NA,NA,NA,"Chukchi Sea"
"156",432133,432133,763080,"Genus","Daptonema","Cobb, 1920",2455,1,1,"Nematoda","Monhysterida","Xyalidae","Daptonema","Chromadorea",NA,NA,NA,NA,NA,"Chukchi Sea"
"157",432569,432569,769784,"Species","Delphinapterus leucas","(Pallas, 1776)",137115,758,4,"Chordata","Cetartiodactyla","Monodontidae","Delphinapterus","Mammalia","Delphinapterus leucas",NA,TRUE,"NT",NA,"Chukchi Sea"
"158",432720,432720,760367,"Genus","Dendrodoa","MacLeay, 1824",103531,1,1,"Chordata","Stolidobranchia","Styelidae","Dendrodoa","Ascidiacea",NA,NA,NA,NA,NA,"Chukchi Sea"
"159",432832,432832,743994,"Genus","Dendronotus","Alder & Hancock, 1845",137885,8,1,"Mollusca","Nudibranchia","Dendronotidae","Dendronotus","Gastropoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"160",433081,433081,740714,"Genus","Deontolaimus","de Man, 1880",2394,1,1,"Nematoda","Plectida","Camacolaimidae","Deontolaimus","Chromadorea",NA,NA,NA,NA,NA,"Chukchi Sea"
"161",433608,433608,433604,"Species","Diaphana minuta","T. Brown, 1827",139557,4,1,"Mollusca","Cephalaspidea","Diaphanidae","Diaphana","Gastropoda","Diaphana minuta",NA,NA,NA,NA,"Chukchi Sea"
"162",433783,433783,799452,"Family","Diastylidae","Bate, 1856",110380,4,2,"Arthropoda","Cumacea","Diastylidae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"163",433784,433784,433783,"Genus","Diastylis","Say, 1818",110398,32,5,"Arthropoda","Cumacea","Diastylidae","Diastylis","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"164",433793,433793,433784,"Species","Diastylis dalli","Calman, 1912",181938,1,1,"Arthropoda","Cumacea","Diastylidae","Diastylis","Malacostraca","Diastylis dalli",NA,NA,NA,NA,"Chukchi Sea"
"165",433818,433818,433784,"Species","Diastylis spinulosa","Heller, 1875",110490,1,1,"Arthropoda","Cumacea","Diastylidae","Diastylis","Malacostraca","Diastylis spinulosa",NA,NA,NA,NA,"Chukchi Sea"
"166",433820,433820,433784,"Species","Diastylis sulcata","Calman, 1912",181984,3,2,"Arthropoda","Cumacea","Diastylidae","Diastylis","Malacostraca","Diastylis sulcata",NA,NA,NA,NA,"Chukchi Sea"
"167",433946,433946,748589,"Genus","Dichromadora","Kreis, 1929",2297,1,1,"Nematoda","Chromadorida","Chromadoridae","Dichromadora","Chromadorea",NA,NA,NA,NA,NA,"Chukchi Sea"
"168",434255,434255,434253,"Species","Didemnum albidum","(Verrill, 1871)",103560,1,1,"Chordata","Aplousobranchia","Didemnidae","Didemnum","Ascidiacea","Didemnum albidum",NA,NA,NA,NA,"Chukchi Sea"
"169",434436,434436,434435,"Species","Dimophyes arctica","(Chun, 1897)",135418,6,2,"Cnidaria","Siphonophorae","Diphyidae","Dimophyes","Hydrozoa","Dimophyes arctica",NA,NA,NA,NA,"Chukchi Sea"
"170",434467,434467,771581,"Genus","Dinobryon","Ehrenberg, 1834",157240,2,1,"Ochrophyta","Chromulinales","Dinobryaceae","Dinobryon","Chrysophyceae",NA,NA,NA,NA,NA,"Chukchi Sea"
"171",434473,434473,434467,"Species","Dinobryon faculiferum","(Willén) Willén, 1992",160553,46,1,"Ochrophyta","Chromulinales","Dinobryaceae","Dinobryon","Chrysophyceae","Dinobryon faculiferum",NA,NA,NA,NA,"Chukchi Sea"
"172",434550,434550,621162,"Species","Dinophysis norvegica","Claparède & Lachmann, 1859",109637,1,1,"Myzozoa","Dinophysiales","Dinophysiaceae","Dinophysis","Dinophyceae","Dinophysis norvegica",TRUE,NA,NA,NA,"Chukchi Sea"
"173",435154,435154,434992,"Species","Diploneis smithii","(Brébisson) Cleve, 1894",149397,28,1,"Ochrophyta","Naviculales","Diploneidaceae","Diploneis","Bacillariophyceae","Diploneis smithii",NA,NA,NA,NA,"Chukchi Sea"
"174",435205,435205,1033145,"Genus","Diplopeltoides","Gerlach, 1962",2383,1,1,"Nematoda","Plectida","Diplopeltoididae","Diplopeltoides","Chromadorea",NA,NA,NA,NA,NA,"Chukchi Sea"
"175",435209,435209,744534,"Genus","Diplopeltula","Gerlach, 1950",2439,1,1,"Nematoda","Araeolaimida","Diplopeltidae","Diplopeltula","Chromadorea",NA,NA,NA,NA,NA,"Chukchi Sea"
"176",436688,436688,774593,"Genus","Dulichia","Krøyer, 1845",101734,1,1,"Arthropoda","Amphipoda","Dulichiidae","Dulichia","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"177",436695,436695,436688,"Species","Dulichia spinosissima","Krøyer, 1845",103034,2,1,"Arthropoda","Amphipoda","Dulichiidae","Dulichia","Malacostraca","Dulichia spinosissima",NA,NA,NA,NA,"Chukchi Sea"
"178",436833,436833,436831,"Species","Dyopedos bispinis","(Gurjanova, 1930)",156071,1,1,"Arthropoda","Amphipoda","Dulichiidae","Dyopedos","Malacostraca","Dyopedos bispinis",NA,NA,NA,NA,"Chukchi Sea"
"179",437036,437036,771618,"Species","Echinarachnius parma","(Lamarck, 1816)",158062,7,3,"Echinodermata","Clypeasteroida","Echinarachniidae","Echinarachnius","Echinoidea","Echinarachnius parma",NA,NA,NA,NA,"Chukchi Sea"
"180",438088,438088,749992,"Genus","Eleutherolaimus","Filipjev, 1922",2480,1,1,"Nematoda","Monhysterida","Linhomoeidae","Eleutherolaimus","Chromadorea",NA,NA,NA,NA,NA,"Chukchi Sea"
"181",438825,438825,438821,"Species","Enophrys diceraus","(Pallas, 1787)",154784,31,4,"Chordata","Scorpaeniformes","Cottidae","Enophrys","Actinopteri","Enophrys diceraus",NA,NA,NA,NA,"Chukchi Sea"
"182",438826,438826,438821,"Species","Enophrys lucasi","(Jordan & Gilbert, 1898)",254518,4,1,"Chordata","Scorpaeniformes","Cottidae","Enophrys","Actinopteri","Enophrys lucasi",NA,NA,NA,NA,"Chukchi Sea"
"183",439168,439168,776426,"Species","Entosphenus tridentatus","(Richardson, 1836)",314348,1,1,"Chordata","Petromyzontiformes","Petromyzontidae","Entosphenus","Petromyzonti","Entosphenus tridentatus",NA,NA,NA,NA,"Chukchi Sea"
"184",439324,439324,439322,"Species","Epiactis arctica","(Verrill, 1868)",100825,4,1,"Cnidaria","Actiniaria","Actiniidae","Epiactis","Anthozoa","Epiactis arctica",NA,NA,NA,NA,"Chukchi Sea"
"185",439333,439333,439322,"Species","Epiactis lewisi","Carlgren, 1940",283431,11,2,"Cnidaria","Actiniaria","Actiniidae","Epiactis","Anthozoa","Epiactis lewisi",NA,NA,NA,NA,"Chukchi Sea"
"186",439335,439335,439322,"Species","Epiactis marsupialis","Carlgren, 1901",100828,1,1,"Cnidaria","Actiniaria","Actiniidae","Epiactis","Anthozoa","Epiactis marsupialis",NA,NA,NA,NA,"Chukchi Sea"
"187",439340,439340,439322,"Species","Epiactis ritteri","Torrey, 1902",283436,3,1,"Cnidaria","Actiniaria","Actiniidae","Epiactis","Anthozoa","Epiactis ritteri",NA,NA,NA,NA,"Chukchi Sea"
"188",440039,440039,769774,"Species","Erignathus barbatus","(Erxleben, 1777)",137079,581,4,"Chordata","Carnivora","Phocidae","Erignathus","Mammalia","Erignathus barbatus",NA,TRUE,"LC",NA,"Chukchi Sea"
"189",440057,440057,624544,"Species","Erinaceusyllis erinaceus","(Claparède, 1863)",195953,2,1,"Annelida","Phyllodocida","Syllidae","Erinaceusyllis","Polychaeta","Erinaceusyllis erinaceus",NA,NA,NA,NA,"Chukchi Sea"
"190",440365,440365,440364,"Species","Eschrichtius robustus","(Lilljeborg, 1861)",137112,1036,4,"Chordata","Cetartiodactyla","Eschrichtiidae","Eschrichtius","Mammalia","Eschrichtius robustus",NA,TRUE,"LC",NA,"Chukchi Sea"
"191",440427,440427,624737,"Species","Eteone barbata","Malmgren, 1865",231870,1,1,"Annelida","Phyllodocida","Phyllodocidae","Eteone","Polychaeta","Eteone barbata",NA,NA,NA,NA,"Chukchi Sea"
"192",440440,440440,624737,"Species","Eteone pacifica","Hartman, 1936",254735,2,1,"Annelida","Phyllodocida","Phyllodocidae","Eteone","Polychaeta","Eteone pacifica",NA,NA,NA,NA,"Chukchi Sea"
"193",440855,440855,440854,"Genus","Eucalanus","Dana, 1852",104171,40,3,"Arthropoda","Calanoida","Eucalanidae","Eucalanus",NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"194",440857,440857,440855,"Species","Eucalanus bungii","Giesbrecht, 1893",196775,235,7,"Arthropoda","Calanoida","Eucalanidae","Eucalanus",NA,"Eucalanus bungii",NA,NA,NA,NA,"Chukchi Sea"
"195",440858,440858,440857,"Subspecies","Eucalanus bungii bungii","Giesbrecht, 1893",254427,5,1,"Arthropoda","Calanoida","Eucalanidae","Eucalanus",NA,"Eucalanus bungii",NA,NA,NA,NA,"Chukchi Sea"
"196",440896,440896,440887,"Species","Eucampia zodiacus","Ehrenberg, 1839",149131,8,1,"Ochrophyta","Hemiaulales","Hemiaulaceae","Eucampia","Bacillariophyceae","Eucampia zodiacus",NA,NA,NA,NA,"Chukchi Sea"
"197",441067,441067,745651,"Genus","Euchromadora","de Man, 1886",2286,1,1,"Nematoda","Chromadorida","Chromadoridae","Euchromadora","Chromadorea",NA,NA,NA,NA,NA,"Chukchi Sea"
"198",441226,441226,768039,"Species","Eucratea loricata","(Linnaeus, 1758)",111361,1,1,"Bryozoa","Cheilostomatida","Eucrateidae","Eucratea","Gymnolaemata","Eucratea loricata",NA,NA,NA,NA,"Chukchi Sea"
"199",441360,441360,697420,"Species","Eudorella pacifica","Hart, 1930",182292,10,1,"Arthropoda","Cumacea","Leuconidae","Eudorella","Malacostraca","Eudorella pacifica",NA,NA,NA,NA,"Chukchi Sea"
"200",441366,441366,698275,"Genus","Eudorellopsis","Sars, 1882",110413,1,1,"Arthropoda","Cumacea","Leuconidae","Eudorellopsis","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"201",441367,441367,441366,"Species","Eudorellopsis deformis","(Krøyer, 1846)",110536,7,1,"Arthropoda","Cumacea","Leuconidae","Eudorellopsis","Malacostraca","Eudorellopsis deformis",NA,NA,NA,NA,"Chukchi Sea"
"202",441368,441368,441366,"Species","Eudorellopsis integra","(S.I. Smith, 1879)",157820,1,1,"Arthropoda","Cumacea","Leuconidae","Eudorellopsis","Malacostraca","Eudorellopsis integra",NA,NA,NA,NA,"Chukchi Sea"
"203",441524,441524,697424,"Species","Eukrohnia hamata","(Möbius, 1875)",105416,33,4,"Chaetognatha","Phragmophora","Eukrohniidae","Eukrohnia","Sagittoidea","Eukrohnia hamata",NA,NA,NA,NA,"Chukchi Sea"
"204",441534,441534,440450,"Genus","Eulalia","Savigny, 1822",129445,1,1,"Annelida","Phyllodocida","Phyllodocidae","Eulalia","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"205",441661,441661,771758,"Species","Eumesogrammus praecisus","(Krøyer, 1836)",159817,29,3,"Chordata","Perciformes","Stichaeidae","Eumesogrammus","Actinopteri","Eumesogrammus praecisus",NA,NA,NA,NA,"Chukchi Sea"
"206",441667,441667,743554,"Genus","Eumicrotremus","Gill, 1862",126159,1,1,"Chordata","Scorpaeniformes","Cyclopteridae","Eumicrotremus","Actinopteri",NA,NA,NA,NA,NA,"Chukchi Sea"
"207",441668,441668,441667,"Species","Eumicrotremus andriashevi","Perminov, 1936",254532,8,1,"Chordata","Scorpaeniformes","Cyclopteridae","Eumicrotremus","Actinopteri","Eumicrotremus andriashevi",NA,NA,NA,NA,"Chukchi Sea"
"208",441872,441872,660005,"Genus","Eunoe","Malmgren, 1866",129487,1,1,"Annelida","Phyllodocida","Polynoidae","Eunoe","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"209",441876,441876,441872,"Species","Eunoe nodosa","(M. Sars, 1861)",130745,4,2,"Annelida","Phyllodocida","Polynoidae","Eunoe","Polychaeta","Eunoe nodosa",NA,NA,NA,NA,"Chukchi Sea"
"210",442026,442026,625824,"Family","Euphausiidae","Dana, 1852",110671,93,3,"Arthropoda","Euphausiacea","Euphausiidae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"211",442087,442087,697450,"Species","Euphysa flammea","(Hartlaub, 1902)",117562,31,4,"Cnidaria","Anthoathecata","Corymorphidae","Euphysa","Hydrozoa","Euphysa flammea",NA,NA,NA,NA,"Chukchi Sea"
"212",442363,442363,683061,"Species","Eurymen gyrinus","Gilbert & Burke, 1912",254565,3,1,"Chordata","Scorpaeniformes","Psychrolutidae","Eurymen","Actinopteri","Eurymen gyrinus",NA,NA,NA,NA,"Chukchi Sea"
"213",442462,442462,760937,"Genus","Eurytemora","Giesbrecht, 1881",104240,9,3,"Arthropoda","Calanoida","Temoridae","Eurytemora",NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"214",442464,442464,442462,"Species","Eurytemora americana","Williams, 1906",104873,2,1,"Arthropoda","Calanoida","Temoridae","Eurytemora",NA,"Eurytemora americana",NA,NA,NA,NA,"Chukchi Sea"
"215",442532,442532,772501,"Family","Eusiridae","Stebbing, 1888",101380,4,2,"Arthropoda","Amphipoda","Eusiridae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"216",442547,442547,626176,"Species","Eusirus cuspidatus","Krøyer, 1845",102199,6,1,"Arthropoda","Amphipoda","Eusiridae","Eusirus","Malacostraca","Eusirus cuspidatus",NA,NA,NA,NA,"Chukchi Sea"
"217",442574,442574,442561,"Species","Euspira pallida","(Broderip & Sowerby, 1829)",140536,24,3,"Mollusca","Littorinimorpha","Naticidae","Euspira","Gastropoda","Euspira pallida",NA,NA,NA,NA,"Chukchi Sea"
"218",442694,442694,442693,"Genus","Eusyllis","Malmgren, 1867",129653,1,1,"Annelida","Phyllodocida","Syllidae","Eusyllis","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"219",442856,442856,626392,"Species","Evadne nordmanni","Lovén, 1836",106273,14,2,"Arthropoda","Diplostraca","Podonidae","Evadne","Branchiopoda","Evadne nordmanni",NA,NA,NA,NA,"Chukchi Sea"
"220",443091,443091,443151,"Genus","Exogone","Örsted, 1845",129654,2,1,"Annelida","Phyllodocida","Syllidae","Exogone","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"221",443980,443980,443979,"Species","Flabelligera affinis","M. Sars, 1829",130103,1,1,"Annelida","Terebellida","Flabelligeridae","Flabelligera","Polychaeta","Flabelligera affinis",NA,NA,NA,NA,"Chukchi Sea"
"222",444548,444548,697530,"Species","Fritillaria borealis","Lohmann, 1896",103375,236,6,"Chordata","Copelata","Fritillariidae","Fritillaria","Appendicularia","Fritillaria borealis",NA,NA,NA,NA,"Chukchi Sea"
"223",444571,444571,742830,"Family","Fritillariidae","Lohmann, 1915",103354,2,1,"Chordata","Copelata","Fritillariidae",NA,"Appendicularia",NA,NA,NA,NA,NA,"Chukchi Sea"
"224",444664,444664,444663,"Species","Fulmarus glacialis","(Linnaeus, 1761)",137195,189,1,"Chordata","Procellariiformes","Procellariidae","Fulmarus","Aves","Fulmarus glacialis",NA,TRUE,"LC",NA,"Chukchi Sea"
"225",445099,445099,445092,"Species","Gadus macrocephalus","Tilesius, 1810",254538,4,2,"Chordata","Gadiformes","Gadidae","Gadus","Actinopteri","Gadus macrocephalus",NA,NA,NA,NA,"Chukchi Sea"
"226",445111,445111,398634,"Genus","Gaetanus","Giesbrecht, 1888",104121,9,1,"Arthropoda","Calanoida","Aetideidae","Gaetanus",NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"227",445234,445234,628017,"Species","Galathowenia oculata","(Zachs, 1923)",146950,36,1,"Annelida","Sabellida","Oweniidae","Galathowenia","Polychaeta","Galathowenia oculata",NA,NA,NA,NA,"Chukchi Sea"
"228",445470,445470,746597,"Family","Gammaridae","Leach, 1814",101383,43,2,"Arthropoda","Amphipoda","Gammaridae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"229",445695,445695,445694,"Subspecies","Gasterosteus aculeatus aculeatus","Linnaeus, 1758",236462,4,2,"Chordata","Gasterosteiformes","Gasterosteidae","Gasterosteus","Actinopteri","Gasterosteus aculeatus",NA,NA,NA,NA,"Chukchi Sea"
"230",445823,445823,660005,"Genus","Gattyana","McIntosh, 1897",129488,5,1,"Annelida","Phyllodocida","Polynoidae","Gattyana","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"231",445826,445826,445823,"Species","Gattyana cirrhosa","(Pallas, 1766)",130749,4,2,"Annelida","Phyllodocida","Polynoidae","Gattyana","Polychaeta","Gattyana cirrhosa",NA,NA,NA,NA,"Chukchi Sea"
"232",445852,445852,746660,"Species","Gavia adamsii","(Gray, 1859)",137185,1,1,"Chordata","Gaviiformes","Gaviidae","Gavia","Aves","Gavia adamsii",NA,TRUE,"NT",NA,"Chukchi Sea"
"233",445856,445856,746660,"Species","Gavia stellata","(Pontoppidan, 1763)",137188,1,1,"Chordata","Gaviiformes","Gaviidae","Gavia","Aves","Gavia stellata",NA,TRUE,"LC",NA,"Chukchi Sea"
"234",446324,446324,753029,"Genus","Gersemia","Marenzeller, 1877",146953,20,1,"Cnidaria","Alcyonacea","Nephtheidae","Gersemia","Anthozoa",NA,NA,NA,NA,NA,"Chukchi Sea"
"235",446325,446325,446324,"Species","Gersemia rubiformis","(Ehrenberg, 1834)",156103,57,4,"Cnidaria","Alcyonacea","Nephtheidae","Gersemia","Anthozoa","Gersemia rubiformis",NA,NA,NA,NA,"Chukchi Sea"
"236",447097,447097,447082,"Species","Glycinde wireni","Arwidsson, 1899",240634,35,2,"Annelida","Phyllodocida","Goniadidae","Glycinde","Polychaeta","Glycinde wireni",NA,NA,NA,NA,"Chukchi Sea"
