"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","ecoregion"
"490",673709,673709,761239,"Species","Thalassoma lucasanum","(Gill, 1862)",273584,TRUE,"LC",45,3,"Chordata","Perciformes","Labridae","Thalassoma","Thalassoma lucasanum","Actinopteri",NA,"Western Galapagos Islands"
"491",674162,674162,519480,"Species","Thunnus albacares","(Bonnaterre, 1788)",127027,TRUE,"NT",1,1,"Chordata","Perciformes","Scombridae","Thunnus","Thunnus albacares","Actinopteri",NA,"Western Galapagos Islands"
"492",674747,674747,520492,"Species","Trachinotus paitensis","Cuvier, 1832",273296,TRUE,"LC",2,2,"Chordata","Perciformes","Carangidae","Trachinotus","Trachinotus paitensis","Actinopteri",NA,"Western Galapagos Islands"
"493",674748,674748,520492,"Species","Trachinotus rhodopus","Gill, 1863",273297,TRUE,"LC",2,1,"Chordata","Perciformes","Carangidae","Trachinotus","Trachinotus rhodopus","Actinopteri",NA,"Western Galapagos Islands"
"494",676065,676065,762180,"Species","Tubastraea coccinea","Lesson, 1829",291251,NA,NA,4,2,"Cnidaria","Scleractinia","Dendrophylliidae","Tubastraea","Tubastraea coccinea","Anthozoa",TRUE,"Western Galapagos Islands"
"495",678255,678255,777171,"Species","Xenichthys agassizii","Steindachner, 1876",283175,TRUE,"VU",6,2,"Chordata","Perciformes","Haemulidae","Xenichthys","Xenichthys agassizii","Actinopteri",NA,"Western Galapagos Islands"
"496",678287,678287,777175,"Species","Xenocys jessiae","Jordan & Bollman, 1890",283184,TRUE,"VU",12,2,"Chordata","Perciformes","Haemulidae","Xenocys","Xenocys jessiae","Actinopteri",NA,"Western Galapagos Islands"
"497",678298,678298,777178,"Species","Xenomugil thoburni","(Jordan & Starks, 1896)",283187,TRUE,"LC",28,3,"Chordata","Perciformes","Mugilidae","Xenomugil","Xenomugil thoburni","Actinopteri",NA,"Western Galapagos Islands"
"498",681292,681292,767053,"Family","Carcharhinidae","Jordan & Evermann, 1896",105689,NA,NA,1,1,"Chordata","Carcharhiniformes","Carcharhinidae",NA,NA,"Elasmobranchii",NA,"Western Galapagos Islands"
"499",682614,682614,744676,"Genus","Doliolum","Quoy & Gaimard, 1834",137222,NA,NA,2,1,"Chordata","Doliolida","Doliolidae","Doliolum",NA,"Thaliacea",NA,"Western Galapagos Islands"
"500",695220,695220,695219,"Species","Abudefduf concolor","(Gill, 1862)",273696,TRUE,"LC",1,1,"Chordata","Perciformes","Pomacentridae","Abudefduf","Abudefduf concolor","Actinopteri",NA,"Western Galapagos Islands"
"501",695223,695223,695219,"Species","Abudefduf troschelii","(Gill, 1862)",273702,TRUE,"LC",29,2,"Chordata","Perciformes","Pomacentridae","Abudefduf","Abudefduf troschelii","Actinopteri",NA,"Western Galapagos Islands"
"502",695247,695247,737042,"Genus","Acanthogorgia","Gray, 1857",125293,NA,NA,2,2,"Cnidaria","Alcyonacea","Acanthogorgiidae","Acanthogorgia",NA,"Anthozoa",NA,"Western Galapagos Islands"
"503",695260,695260,396214,"Species","Acanthurus nigricans","(Linnaeus, 1758)",219638,TRUE,"LC",1,1,"Chordata","Perciformes","Acanthuridae","Acanthurus","Acanthurus nigricans","Actinopteri",NA,"Western Galapagos Islands"
"504",695261,695261,396214,"Species","Acanthurus triostegus","(Linnaeus, 1758)",219630,TRUE,"LC",1,1,"Chordata","Perciformes","Acanthuridae","Acanthurus","Acanthurus triostegus","Actinopteri",NA,"Western Galapagos Islands"
"505",695262,695262,396214,"Species","Acanthurus xanthopterus","Valenciennes, 1835",219634,TRUE,"LC",5,1,"Chordata","Perciformes","Acanthuridae","Acanthurus","Acanthurus xanthopterus","Actinopteri",NA,"Western Galapagos Islands"
"506",695382,695382,767310,"Genus","Aiptasia","Gosse, 1858",100718,NA,NA,6,2,"Cnidaria","Actiniaria","Aiptasiidae","Aiptasia",NA,"Anthozoa",NA,"Western Galapagos Islands"
"507",695421,695421,737741,"Species","Alphestes afer","(Bloch, 1793)",279567,TRUE,"LC",2,1,"Chordata","Perciformes","Serranidae","Alphestes","Alphestes afer","Actinopteri",NA,"Western Galapagos Islands"
"508",695579,695579,738321,"Species","Anisotremus surinamensis","(Bloch, 1791)",279623,NA,NA,1,1,"Chordata","Perciformes","Haemulidae","Anisotremus","Anisotremus surinamensis","Actinopteri",NA,"Western Galapagos Islands"
"509",695652,695652,695650,"Species","Apogon atradorsatus","Heller & Snodgrass, 1903",272977,TRUE,"LC",37,3,"Chordata","Perciformes","Apogonidae","Apogon","Apogon atradorsatus","Actinopteri",NA,"Western Galapagos Islands"
"510",695873,695873,409257,"Species","Balanophyllia galapagensis","Vaughan, 1907",286924,NA,NA,2,2,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia galapagensis","Anthozoa",NA,"Western Galapagos Islands"
"511",695997,695997,695996,"Species","Bodianus diplotaenia","(Gill, 1862)",273527,TRUE,"LC",69,3,"Chordata","Perciformes","Labridae","Bodianus","Bodianus diplotaenia","Actinopteri",NA,"Western Galapagos Islands"
"512",696229,696229,696227,"Species","Caranx caballus","Günther, 1868",273271,TRUE,"LC",1,1,"Chordata","Perciformes","Carangidae","Caranx","Caranx caballus","Actinopteri",NA,"Western Galapagos Islands"
"513",696268,696268,767747,"Infraorder","Caridea","Dana, 1852",106674,NA,NA,2,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",NA,"Western Galapagos Islands"
"514",696371,696371,696370,"Species","Cerithium adustum","Kiener, 1841",574959,NA,NA,2,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae","Cerithium","Cerithium adustum","Gastropoda",NA,"Western Galapagos Islands"
"515",696387,696387,778804,"Infraorder","Cetacea","Brisson, 1762",2688,NA,NA,48,11,"Chordata","Cetartiodactyla",NA,NA,NA,"Mammalia",NA,"Western Galapagos Islands"
"516",696432,696432,769803,"Species","Chelonia mydas","(Linnaeus, 1758)",137206,TRUE,"EN",8,2,"Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","Reptilia",NA,"Western Galapagos Islands"
"517",696484,696484,421413,"Species","Chlamys lowei","Hertlein, 1935",NA,NA,NA,4,1,"Mollusca","Pectinoida","Pectinidae","Chlamys","Chlamys lowei","Bivalvia",NA,"Western Galapagos Islands"
"518",696979,696979,696975,"Species","Dasyatis longa","(Garman, 1880)",271441,TRUE,"DD",1,1,"Chordata","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis longa","Elasmobranchii",NA,"Western Galapagos Islands"
"519",697012,697012,697011,"Species","Dendrophyllia californica","Durham, 1947",286965,NA,NA,4,2,"Cnidaria","Scleractinia","Dendrophylliidae","Dendrophyllia","Dendrophyllia californica","Anthozoa",NA,"Western Galapagos Islands"
"520",697025,697025,773106,"Species","Dermatolepis dermatolepis","(Boulenger, 1895)",276919,TRUE,"LC",20,3,"Chordata","Perciformes","Serranidae","Dermatolepis","Dermatolepis dermatolepis","Actinopteri",NA,"Western Galapagos Islands"
"521",697319,697319,439446,"Species","Epinephelus fasciatus","(Forsskål, 1775)",218207,TRUE,"LC",1,1,"Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus fasciatus","Actinopteri",NA,"Western Galapagos Islands"
"522",697593,697593,752044,"Class","Gastropoda","Cuvier, 1795",101,NA,NA,9,1,"Mollusca",NA,NA,NA,NA,"Gastropoda",NA,"Western Galapagos Islands"
"523",697734,697734,747330,"Species","Gymnothorax castaneus","(Jordan & Gilbert, 1883)",271825,TRUE,"LC",1,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax castaneus","Actinopteri",NA,"Western Galapagos Islands"
"524",697794,697794,450360,"Species","Halichoeres nicholsi","(Jordan & Gilbert, 1882)",275780,TRUE,"LC",24,1,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres nicholsi","Actinopteri",NA,"Western Galapagos Islands"
"525",698098,698098,778584,"Species","Isostichopus fuscus","(Ludwig, 1875)",529516,TRUE,"EN",2952,2,"Echinodermata","Aspidochirotida","Stichopodidae","Isostichopus","Isostichopus fuscus","Holothuroidea",NA,"Western Galapagos Islands"
"526",698109,698109,458045,"Species","Javania cailleti","(Duchassaing & Michelotti, 1864)",135198,NA,NA,12,3,"Cnidaria","Scleractinia","Flabellidae","Javania","Javania cailleti","Anthozoa",NA,"Western Galapagos Islands"
"527",698113,698113,776586,"Species","Johnrandallia nigrirostris","(Gill, 1862)",281202,TRUE,"LC",17,1,"Chordata","Perciformes","Chaetodontidae","Johnrandallia","Johnrandallia nigrirostris","Actinopteri",NA,"Western Galapagos Islands"
"528",698442,698442,465699,"Species","Lutjanus argentiventris","(Peters, 1869)",276524,TRUE,"LC",2,1,"Chordata","Perciformes","Lutjanidae","Lutjanus","Lutjanus argentiventris","Actinopteri",NA,"Western Galapagos Islands"
"529",698713,698713,776710,"Species","Microspathodon dorsalis","(Gill, 1862)",281572,TRUE,"LC",15,2,"Chordata","Perciformes","Pomacentridae","Microspathodon","Microspathodon dorsalis","Actinopteri",NA,"Western Galapagos Islands"
"530",698900,698900,752461,"Species","Myripristis berndti","Jordan & Evermann, 1903",217927,NA,NA,1,1,"Chordata","Beryciformes","Holocentridae","Myripristis","Myripristis berndti","Actinopteri",NA,"Western Galapagos Islands"
"531",698992,698992,476572,"Species","Nemichthys scolopaceus","Richardson, 1848",126306,NA,NA,1,1,"Chordata","Anguilliformes","Nemichthyidae","Nemichthys","Nemichthys scolopaceus","Actinopteri",NA,"Western Galapagos Islands"
"532",699046,699046,771724,"Species","Nicholsina denticulata","(Evermann & Radcliffe, 1917)",276038,TRUE,"LC",26,2,"Chordata","Perciformes","Scaridae","Nicholsina","Nicholsina denticulata","Actinopteri",NA,"Western Galapagos Islands"
"533",699053,699053,775600,"Species","Nidorellia armata","(Gray, 1840)",254919,NA,NA,2,1,"Echinodermata","Valvatida","Oreasteridae","Nidorellia","Nidorellia armata","Asteroidea",NA,"Western Galapagos Islands"
"534",699110,699110,699389,"Order","Nudibranchia","Cuvier, 1817",1762,NA,NA,1,1,"Mollusca","Nudibranchia",NA,NA,NA,"Gastropoda",NA,"Western Galapagos Islands"
"535",699390,699390,742333,"Genus","Opisthonema","Gill, 1861",158694,NA,NA,1,1,"Chordata","Clupeiformes","Clupeidae","Opisthonema",NA,"Actinopteri",NA,"Western Galapagos Islands"
"536",699425,699425,754095,"Species","Ostracion meleagris","Shaw, 1796",219905,NA,NA,3,2,"Chordata","Tetraodontiformes","Ostraciidae","Ostracion","Ostracion meleagris","Actinopteri",NA,"Western Galapagos Islands"
"537",699550,699550,776837,"Species","Paranthias colonus","(Valenciennes, 1846)",282083,TRUE,"LC",63,3,"Chordata","Perciformes","Serranidae","Paranthias","Paranthias colonus","Actinopteri",NA,"Western Galapagos Islands"
"538",699711,699711,777251,"Species","Phataria unifascialis","(Gray, 1840)",292797,NA,NA,2,1,"Echinodermata","Valvatida","Ophidiasteridae","Phataria","Phataria unifascialis","Asteroidea",NA,"Western Galapagos Islands"
"539",700004,700004,756864,"Species","Prionurus laticlavius","(Valenciennes, 1846)",282346,TRUE,"LC",36,1,"Chordata","Perciformes","Acanthuridae","Prionurus","Prionurus laticlavius","Actinopteri",NA,"Western Galapagos Islands"
"540",700063,700063,499425,"Species","Pseudobalistes naufragium","(Jordan & Starks, 1895)",279161,TRUE,"LC",1,1,"Chordata","Tetraodontiformes","Balistidae","Pseudobalistes","Pseudobalistes naufragium","Actinopteri",NA,"Western Galapagos Islands"
"541",700357,700357,781013,"Genus","Scarus","Forsskål, 1775",159299,NA,NA,1,1,"Chordata","Perciformes","Scaridae","Scarus",NA,"Actinopteri",NA,"Western Galapagos Islands"
"542",700413,700413,758838,"Species","Scorpaena mystes","Jordan & Starks, 1895",274726,TRUE,"LC",10,2,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaena","Scorpaena mystes","Actinopteri",NA,"Western Galapagos Islands"
"543",700495,700495,769018,"Species","Seriola rivoliana","Valenciennes, 1833",126818,NA,NA,16,2,"Chordata","Perciformes","Carangidae","Seriola","Seriola rivoliana","Actinopteri",NA,"Western Galapagos Islands"
"544",700597,700597,759570,"Species","Solmundella bitentaculata","(Quoy & Gaimard, 1833)",117267,NA,NA,1,1,"Cnidaria","Narcomedusae","Aeginidae","Solmundella","Solmundella bitentaculata","Hydrozoa",NA,"Western Galapagos Islands"
"545",700688,700688,513102,"Species","Stegastes acapulcoensis","(Fowler, 1944)",276658,TRUE,"LC",2,1,"Chordata","Perciformes","Pomacentridae","Stegastes","Stegastes acapulcoensis","Actinopteri",NA,"Western Galapagos Islands"
"546",700689,700689,513102,"Species","Stegastes arcifrons","(Heller & Snodgrass, 1903)",276662,TRUE,"LC",21,3,"Chordata","Perciformes","Pomacentridae","Stegastes","Stegastes arcifrons","Actinopteri",NA,"Western Galapagos Islands"
"547",700693,700693,513102,"Species","Stegastes leucorus","(Gilbert, 1892)",276673,TRUE,"VU",8,2,"Chordata","Perciformes","Pomacentridae","Stegastes","Stegastes leucorus","Actinopteri",NA,"Western Galapagos Islands"
"548",700736,700736,760155,"Species","Sternoptyx diaphana","Hermann, 1781",127314,NA,NA,6,1,"Chordata","Stomiiformes","Sternoptychidae","Sternoptyx","Sternoptyx diaphana","Actinopteri",NA,"Western Galapagos Islands"
"549",701026,701026,761239,"Species","Thalassoma grammaticum","Gilbert, 1890",273580,TRUE,"LC",2,1,"Chordata","Perciformes","Labridae","Thalassoma","Thalassoma grammaticum","Actinopteri",NA,"Western Galapagos Islands"
"550",701227,701227,762180,"Species","Tubastraea tagusensis","Wells, 1982",291256,NA,NA,2,2,"Cnidaria","Scleractinia","Dendrophylliidae","Tubastraea","Tubastraea tagusensis","Anthozoa",NA,"Western Galapagos Islands"
"551",715809,715809,774801,"Species","Holothuria (Selenkothuria) theeli","Deichmann, 1938",241855,NA,NA,2,1,"Echinodermata","Aspidochirotida","Holothuriidae","Holothuria","Holothuria (Selenkothuria) theeli","Holothuroidea",NA,"Western Galapagos Islands"
"552",737105,737105,1030699,"Family","Acanthuridae","Bonaparte, 1835",125515,NA,NA,1,1,"Chordata","Perciformes","Acanthuridae",NA,NA,"Actinopteri",NA,"Western Galapagos Islands"
"553",738061,738061,489355,"Order","Amphipoda","Latreille, 1816",1135,NA,NA,8,1,"Arthropoda","Amphipoda",NA,NA,NA,"Malacostraca",NA,"Western Galapagos Islands"
"554",738303,738303,739909,"Kingdom","Animalia",NA,2,NA,NA,174,1,NA,NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"555",738478,738478,737398,"Genus","Antiparactis","Verrill, 1899",267232,NA,NA,2,2,"Cnidaria","Actiniaria","Actinostolidae","Antiparactis",NA,"Anthozoa",NA,"Western Galapagos Islands"
"556",738977,738977,NA,NA,"Ascothoracica",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"557",739484,739484,739487,"Genus","Balaenoptera","Lacépède, 1804",137013,NA,NA,271,7,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera",NA,"Mammalia",NA,"Western Galapagos Islands"
"558",739485,739485,739484,"Species","Balaenoptera acutorostrata","Lacépède, 1804",137087,TRUE,"LC",3,1,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata","Mammalia",NA,"Western Galapagos Islands"
"559",739909,739909,NA,"Superdomain","Biota",NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"560",739927,739927,752044,"Class","Bivalvia","Linnaeus, 1758",105,NA,NA,6,1,"Mollusca",NA,NA,NA,NA,"Bivalvia",NA,"Western Galapagos Islands"
"561",740260,740260,738303,"Phylum","Bryozoa",NA,146142,NA,NA,8,1,"Bryozoa",NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"562",740885,740885,755267,"Family","Carangidae","Rafinesque, 1815",125523,NA,NA,1,1,"Chordata","Perciformes","Carangidae",NA,NA,"Actinopteri",NA,"Western Galapagos Islands"
"563",741567,741567,738303,"Phylum","Chaetognatha",NA,2081,NA,NA,9,1,"Chaetognatha",NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"564",741938,741938,776315,"Species","Chriolepis tagus","Ginsburg, 1953",280172,TRUE,"DD",2,1,"Chordata","Perciformes","Gobiidae","Chriolepis","Chriolepis tagus","Actinopteri",NA,"Western Galapagos Islands"
"565",742115,742115,767162,"Infraclass","Cirripedia","Burmeister, 1834",1082,NA,NA,9,2,"Arthropoda",NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"566",742959,742959,758691,"Genus","Corvula","Jordan & Eigenmann, 1889",268852,NA,NA,1,1,"Chordata","Perciformes","Sciaenidae","Corvula",NA,"Actinopteri",NA,"Western Galapagos Islands"
"567",743939,743939,753566,"Family","Delphinidae","Gray, 1821",136980,NA,NA,252,1,"Chordata","Cetartiodactyla","Delphinidae",NA,NA,"Mammalia",NA,"Western Galapagos Islands"
"568",744453,744453,849945,"Infraphylum","Dinoflagellata",NA,146203,NA,NA,2,1,"Myzozoa",NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"569",744676,744676,1014135,"Family","Doliolidae","Bronn, 1862",137215,NA,NA,9,1,"Chordata","Doliolida","Doliolidae",NA,NA,"Thaliacea",NA,"Western Galapagos Islands"
"570",744929,744929,738303,"Phylum","Echinodermata","Bruguière, 1791 [ex Klein, 1734]",1806,NA,NA,6,1,"Echinodermata",NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"571",745952,745952,1039359,"Genus","Eurythoe","Kinberg, 1857",129186,NA,NA,1,1,"Annelida","Amphinomida","Amphinomidae","Eurythoe",NA,"Polychaeta",NA,"Western Galapagos Islands"
"572",746245,746245,509465,"Subfamily","Filograninae","Rioja, 1923",886860,NA,NA,7,1,"Annelida","Sabellida","Serpulidae",NA,NA,"Polychaeta",NA,"Western Galapagos Islands"
"573",746374,746374,823298,"Phylum","Foraminifera",NA,1410,NA,NA,9,1,"Foraminifera",NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"574",746828,746828,746827,"Species","Globigerina bulloides","d'Orbigny, 1826",113434,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina bulloides","Globothalamea",NA,"Western Galapagos Islands"
"575",746841,746841,768186,"Species","Globigerinella siphonifera","(d'Orbigny, 1839)",113440,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinella","Globigerinella siphonifera","Globothalamea",NA,"Western Galapagos Islands"
"576",746849,746849,446767,"Species","Globigerinoides ruber","(d'Orbigny, 1839)",113444,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides ruber","Globothalamea",NA,"Western Galapagos Islands"
"577",746873,746873,629048,"Species","Globorotalia crassaformis","(Galloway & Wissler, 1927)",418113,NA,NA,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia crassaformis","Globothalamea",NA,"Western Galapagos Islands"
"578",746877,746877,629048,"Species","Globorotalia inflata","(d'Orbigny, 1839)",113449,NA,NA,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia inflata","Globothalamea",NA,"Western Galapagos Islands"
"579",747011,747011,1030840,"Family","Gobiidae","Cuvier, 1816",125537,NA,NA,1,1,"Chordata","Perciformes","Gobiidae",NA,NA,"Actinopteri",NA,"Western Galapagos Islands"
"580",747415,747415,755267,"Family","Haemulidae","Gill, 1885",125538,NA,NA,1,1,"Chordata","Perciformes","Haemulidae",NA,NA,"Actinopteri",NA,"Western Galapagos Islands"
"581",747935,747935,776532,"Species","Hemilutjanus macrophthalmos","(Tschudi, 1846)",281028,TRUE,"DD",4,1,"Chordata","Perciformes","Serranidae","Hemilutjanus","Hemilutjanus macrophthalmos","Actinopteri",NA,"Western Galapagos Islands"
"582",748521,748521,790071,"Class","Hydrozoa","Owen, 1843",1337,NA,NA,11,1,"Cnidaria",NA,NA,NA,NA,"Hydrozoa",NA,"Western Galapagos Islands"
"583",748567,748567,738061,"Suborder","Hyperiidea","Milne Edwards, 1830",1205,NA,NA,1,1,"Arthropoda","Amphipoda",NA,NA,NA,"Malacostraca",NA,"Western Galapagos Islands"
"584",749153,749153,749152,"Genus","Labrisomus","Swainson, 1839",269590,NA,NA,5,1,"Chordata","Perciformes","Labrisomidae","Labrisomus",NA,"Actinopteri",NA,"Western Galapagos Islands"
"585",750488,750488,775720,"Genus","Lythrypnus","Jordan & Evermann, 1896",269761,NA,NA,1,1,"Chordata","Perciformes","Gobiidae","Lythrypnus",NA,"Actinopteri",NA,"Western Galapagos Islands"
"586",750773,750773,641843,"Subspecies","Madrepora oculata alpha",NA,NA,NA,NA,2,2,"Cnidaria","Scleractinia","Oculinidae","Madrepora","Madrepora oculata","Anthozoa",NA,"Western Galapagos Islands"
"587",750774,750774,641843,"Subspecies","Madrepora oculata beta",NA,NA,NA,NA,2,2,"Cnidaria","Scleractinia","Oculinidae","Madrepora","Madrepora oculata","Anthozoa",NA,"Western Galapagos Islands"
"588",750775,750775,641843,"Subspecies","Madrepora oculata galapagensis",NA,NA,NA,NA,1,1,"Cnidaria","Scleractinia","Oculinidae","Madrepora","Madrepora oculata","Anthozoa",NA,"Western Galapagos Islands"
"589",752455,752455,775683,"Genus","Myriopathes",NA,267609,NA,NA,2,2,"Cnidaria","Antipatharia","Myriopathidae","Myriopathes",NA,"Anthozoa",NA,"Western Galapagos Islands"
"590",752921,752921,793969,"Species","Neogloboquadrina dutertrei","(d'Orbigny, 1839)",113473,NA,NA,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina dutertrei","Globothalamea",NA,"Western Galapagos Islands"
"591",753974,753974,652062,"Species","Orbulina universa","d'Orbigny, 1839",113460,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Orbulina","Orbulina universa","Globothalamea",NA,"Western Galapagos Islands"
"592",754249,754249,747141,"Genus","Pacifigorgia","Bayer, 1951",267665,NA,NA,2,2,"Cnidaria","Alcyonacea","Gorgoniidae","Pacifigorgia",NA,"Anthozoa",NA,"Western Galapagos Islands"
"593",755536,755536,777250,"Species","Pharia pyramidatus","(Gray, 1840)",292795,NA,NA,4,1,"Echinodermata","Valvatida","Ophidiasteridae","Pharia","Pharia pyramidatus","Asteroidea",NA,"Western Galapagos Islands"
"594",755682,755682,751358,"Genus","Photonectes","Günther, 1887",126217,NA,NA,1,1,"Chordata","Stomiiformes","Stomiidae","Photonectes",NA,"Actinopteri",NA,"Western Galapagos Islands"
"595",755917,755917,766931,"Superclass","Pisces",NA,11676,NA,NA,18,1,"Chordata",NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"596",755975,755975,493213,"Species","Plakina pacifica","Desqueyroux-Faúndez & van Soest, 1997",169744,NA,NA,3,3,"Porifera","Homosclerophorida","Plakinidae","Plakina","Plakina pacifica","Homoscleromorpha",NA,"Western Galapagos Islands"
"597",755976,755976,493223,"Species","Plakortis galapagensis","Desqueyroux-Faúndez & van Soest, 1997",169762,NA,NA,3,3,"Porifera","Homosclerophorida","Plakinidae","Plakortis","Plakortis galapagensis","Homoscleromorpha",NA,"Western Galapagos Islands"
"598",756395,756395,738325,"Class","Polychaeta","Grube, 1850",883,NA,NA,11,1,"Annelida",NA,NA,NA,NA,"Polychaeta",NA,"Western Galapagos Islands"
"599",757063,757063,739909,"Kingdom","Protozoa","Owen, 1858",5,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"600",757659,757659,769807,"Family","Pyrosomatidae","Lahille, 1888",137216,NA,NA,2,1,"Chordata","Pyrosomatida","Pyrosomatidae",NA,NA,"Thaliacea",NA,"Western Galapagos Islands"
"601",758422,758422,1013623,"Genus","Salpa","Forskål, 1775",137233,NA,NA,3,1,"Chordata","Salpida","Salpidae","Salpa",NA,"Thaliacea",NA,"Western Galapagos Islands"
"602",758425,758425,758424,"Family","Salpidae","Lahille, 1888",137217,NA,NA,6,1,"Chordata","Salpida","Salpidae",NA,NA,"Thaliacea",NA,"Western Galapagos Islands"
"603",758842,758842,771395,"Family","Scorpaenidae","Risso, 1827",125595,NA,NA,1,1,"Chordata","Scorpaeniformes","Scorpaenidae",NA,NA,"Actinopteri",NA,"Western Galapagos Islands"
"604",759103,759103,755267,"Family","Serranidae","Swainson, 1839",125561,NA,NA,3,1,"Chordata","Perciformes","Serranidae",NA,NA,"Actinopteri",NA,"Western Galapagos Islands"
"605",759382,759382,738303,"Phylum","Sipuncula",NA,1268,NA,NA,1,1,"Sipuncula",NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"606",761398,761398,768906,"Genus","Thesea","Duchassaing & Michelotti, 1860",125315,NA,NA,2,2,"Cnidaria","Alcyonacea","Plexauridae","Thesea",NA,"Anthozoa",NA,"Western Galapagos Islands"
"607",762180,762180,744019,"Genus","Tubastraea","Lesson, 1829",267930,NA,NA,2,2,"Cnidaria","Scleractinia","Dendrophylliidae","Tubastraea",NA,"Anthozoa",NA,"Western Galapagos Islands"
"608",763193,763193,753566,"Family","Ziphiidae","Gray, 1850",136986,NA,NA,9,1,"Chordata","Cetartiodactyla","Ziphiidae",NA,NA,"Mammalia",NA,"Western Galapagos Islands"
"609",764320,764320,514317,"Subspecies","Stomias boa colubrinus","Garman, 1899",293746,NA,NA,3,2,"Chordata","Stomiiformes","Stomiidae","Stomias","Stomias boa","Actinopteri",NA,"Western Galapagos Islands"
"610",765104,765104,778915,"Superfamily","Pterotracheoidea","Rafinesque, 1814",387338,NA,NA,9,1,"Mollusca","Littorinimorpha",NA,NA,NA,"Gastropoda",NA,"Western Galapagos Islands"
"611",765214,765214,773120,"Species","Pentaceraster cumingi","(Gray, 1840)",370899,NA,NA,1,1,"Echinodermata","Valvatida","Oreasteridae","Pentaceraster","Pentaceraster cumingi","Asteroidea",NA,"Western Galapagos Islands"
"612",790152,790152,768485,"Species","Liriope tetraphylla","(Chamisso & Eysenhardt, 1821)",117568,NA,NA,1,1,"Cnidaria","Trachymedusae","Geryoniidae","Liriope","Liriope tetraphylla","Hydrozoa",NA,"Western Galapagos Islands"
"613",798044,798044,440898,"Order","Decapoda","Latreille, 1802",1130,NA,NA,9,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",NA,"Western Galapagos Islands"
"614",804630,804630,775538,"Species","Aega (Rhamphion) francoisae","Wetzer",NA,NA,NA,1,1,"Arthropoda","Isopoda","Aegidae","Aega","Aega (Rhamphion) francoisae","Malacostraca",NA,"Western Galapagos Islands"
"615",807103,807103,444015,"Subgenus","Flabellum (Flabellum)","Lesson, 1831",509581,NA,NA,2,2,"Cnidaria","Scleractinia","Flabellidae","Flabellum",NA,"Anthozoa",NA,"Western Galapagos Islands"
"616",825907,825907,405674,"Species","Arctocephalus galapagoensis","Heller, 1904",255008,TRUE,"EN",90,1,"Chordata","Carnivora","Otariidae","Arctocephalus","Arctocephalus galapagoensis","Mammalia",NA,"Western Galapagos Islands"
"617",827624,827624,476936,"Subspecies","Neogloboquadrina pachyderma dextralis",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina pachyderma",NA,NA,"Western Galapagos Islands"
"618",830640,830640,701395,"Species","Zalophus wollebaeki","Sivertsen, 1953",255005,TRUE,"EN",28,1,"Chordata","Carnivora","Otariidae","Zalophus","Zalophus wollebaeki","Mammalia",NA,"Western Galapagos Islands"
"619",835400,835400,641843,"Forma","Madrepora oculata f. galapagensis","Vaughan, 1906",527135,NA,NA,1,1,"Cnidaria","Scleractinia","Oculinidae","Madrepora","Madrepora oculata","Anthozoa",NA,"Western Galapagos Islands"
