"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","family","genus","species","class","order","worms_id","redlist","status","gisd","hab","ecoregion"
"127",400302,400302,1047068,"Species","Amathia distans","Busk, 1886",19,4,"Bryozoa","Vesiculariidae","Amathia","Amathia distans","Gymnolaemata","Ctenostomatida",111656,NA,NA,NA,NA,"Floridian"
"128",400305,400305,1047068,"Species","Amathia vidovici","(Heller, 1867)",6,2,"Bryozoa","Vesiculariidae","Amathia","Amathia vidovici","Gymnolaemata","Ctenostomatida",111663,NA,NA,NA,NA,"Floridian"
"129",400307,400307,859173,"Genus","Amathimysis","Brattegard, 1969",4,2,"Arthropoda","Mysidae","Amathimysis",NA,"Malacostraca","Mysida",161530,NA,NA,NA,NA,"Floridian"
"130",400308,400308,400307,"Species","Amathimysis brattegardi","Stuck & Heard, 1981",5,2,"Arthropoda","Mysidae","Amathimysis","Amathimysis brattegardi","Malacostraca","Mysida",226317,NA,NA,NA,NA,"Floridian"
"131",400482,400482,442693,"Genus","Amblyosyllis","Grube, 1857",5,3,"Annelida","Syllidae","Amblyosyllis",NA,"Polychaeta","Phyllodocida",129645,NA,NA,NA,NA,"Floridian"
"132",400549,400549,400544,"Species","Ameira parvula","(Claus, 1866)",2,1,"Arthropoda","Ameiridae","Ameira","Ameira parvula",NA,"Harpacticoida",115521,NA,NA,NA,NA,"Floridian"
"133",400559,400559,599390,"Species","Ameiurus natalis","(Lesueur, 1819)",13,3,"Chordata","Ictaluridae","Ameiurus","Ameiurus natalis","Actinopteri","Siluriformes",154201,TRUE,"LC",NA,NA,"Floridian"
"134",400571,400571,599397,"Species","Americamysis bahia","(Molenock, 1969)",12,4,"Arthropoda","Mysidae","Americamysis","Americamysis bahia","Malacostraca","Mysida",226286,NA,NA,NA,NA,"Floridian"
"135",400573,400573,599397,"Species","Americamysis stucki","Price, Heard & Stuck, 1994",4,3,"Arthropoda","Mysidae","Americamysis","Americamysis stucki","Malacostraca","Mysida",227001,NA,NA,NA,NA,"Floridian"
"136",400575,400575,779754,"Species","Americardia media","(Linnaeus, 1758)",41,6,"Mollusca","Cardiidae","Americardia","Americardia media","Bivalvia","Cardiida",420847,NA,NA,NA,NA,"Floridian"
"137",400577,400577,680180,"Species","Americhelidium americanum","(Bousfield, 1973)",301,4,"Arthropoda","Oedicerotidae","Americhelidium","Americhelidium americanum","Malacostraca","Amphipoda",421529,NA,NA,NA,NA,"Floridian"
"138",400599,400599,771609,"Species","Amia calva","Linnaeus, 1766",11,3,"Chordata","Amiidae","Amia","Amia calva","Actinopteri","Amiiformes",157877,TRUE,"LC",NA,NA,"Floridian"
"139",400636,400636,844461,"Genus","Ammodiscus","Reuss, 1862",2,1,"Foraminifera","Ammodiscidae","Ammodiscus",NA,"Tubothalamea","Spirillinida",112290,NA,NA,NA,NA,"Floridian"
"140",400637,400637,400636,"Species","Ammodiscus anguillae","Höglund, 1947",6,1,"Foraminifera","Ammodiscidae","Ammodiscus","Ammodiscus anguillae","Tubothalamea","Spirillinida",113815,NA,NA,NA,NA,"Floridian"
"141",400640,400640,400636,"Species","Ammodiscus tenuis","Brady, 1884",2,1,"Foraminifera","Ammodiscidae","Ammodiscus","Ammodiscus tenuis","Tubothalamea","Spirillinida",113826,NA,NA,NA,NA,"Floridian"
"142",400643,400643,771736,"Species","Ammodramus maritimus","(Wilson, 1811)",3,1,"Chordata","Fringillidae","Ammodramus","Ammodramus maritimus","Aves","Passeriformes",159397,TRUE,"LC",NA,NA,"Floridian"
"143",400669,400669,768214,"Species","Ammolagena clavata","(Jones & Parker, 1860)",2,1,"Foraminifera","Ammolagenidae","Ammolagena","Ammolagena clavata","Globothalamea","Lituolida",113827,NA,NA,NA,NA,"Floridian"
"144",400684,400684,400675,"Species","Ammonia tepida","(Cushman, 1926)",4,1,"Foraminifera","Rotaliidae","Ammonia","Ammonia tepida","Globothalamea","Rotaliida",112857,NA,NA,NA,NA,"Floridian"
"145",400707,400707,778860,"Family","Ammotheidae","Dohrn, 1881",4,2,"Arthropoda","Ammotheidae",NA,NA,"Pycnogonida","Pantopoda",1562,NA,NA,NA,NA,"Floridian"
"146",400709,400709,400708,"Species","Ammothella appendiculata","(Dohrn, 1881)",7,3,"Arthropoda","Ammotheidae","Ammothella","Ammothella appendiculata","Pycnogonida","Pantopoda",134609,NA,NA,NA,NA,"Floridian"
"147",400716,400716,737921,"Species","Ammotium cassis","(Parker, 1870)",1,1,"Foraminifera","Lituolidae","Ammotium","Ammotium cassis","Globothalamea","Lituolida",114029,NA,NA,NA,NA,"Floridian"
"148",400781,400781,737935,"Species","Ampelisca abdita","Mills, 1964",372,4,"Arthropoda","Ampeliscidae","Ampelisca","Ampelisca abdita","Malacostraca","Amphipoda",158020,NA,NA,NA,NA,"Floridian"
"149",400785,400785,737935,"Species","Ampelisca agassizi","(Judd, 1896)",212,5,"Arthropoda","Ampeliscidae","Ampelisca","Ampelisca agassizi","Malacostraca","Amphipoda",158021,NA,NA,NA,NA,"Floridian"
"150",400793,400793,737935,"Species","Ampelisca bicarinata","Goeke & Heard, 1983",201,5,"Arthropoda","Ampeliscidae","Ampelisca","Ampelisca bicarinata","Malacostraca","Amphipoda",421433,NA,NA,NA,NA,"Floridian"
"151",400811,400811,737935,"Species","Ampelisca cristata","Holmes, 1908",65,5,"Arthropoda","Ampeliscidae","Ampelisca","Ampelisca cristata","Malacostraca","Amphipoda",421436,NA,NA,NA,NA,"Floridian"
"152",400831,400831,737935,"Species","Ampelisca holmesi","Pearse, 1908",9,4,"Arthropoda","Ampeliscidae","Ampelisca","Ampelisca holmesi","Malacostraca","Amphipoda",421437,NA,NA,NA,NA,"Floridian"
"153",400850,400850,737935,"Species","Ampelisca parapacifica","Goeke & Heard, 1984",38,3,"Arthropoda","Ampeliscidae","Ampelisca","Ampelisca parapacifica","Malacostraca","Amphipoda",421439,NA,NA,NA,NA,"Floridian"
"154",400877,400877,737935,"Species","Ampelisca vadorum","Mills, 1963",410,5,"Arthropoda","Ampeliscidae","Ampelisca","Ampelisca vadorum","Malacostraca","Amphipoda",158022,NA,NA,NA,NA,"Floridian"
"155",400879,400879,737935,"Species","Ampelisca verrilli","Mills, 1967",53,3,"Arthropoda","Ampeliscidae","Ampelisca","Ampelisca verrilli","Malacostraca","Amphipoda",158023,NA,NA,NA,NA,"Floridian"
"156",400882,400882,628170,"Family","Ampeliscidae","Krøyer, 1842",52,2,"Arthropoda","Ampeliscidae",NA,NA,"Malacostraca","Amphipoda",101364,NA,NA,NA,NA,"Floridian"
"157",400896,400896,599696,"Species","Ampharete acutifrons","(Grube, 1860)",154,2,"Annelida","Ampharetidae","Ampharete","Ampharete acutifrons","Polychaeta","Terebellida",129775,NA,NA,NA,NA,"Floridian"
"158",400897,400897,599696,"Species","Ampharete americana","Day, 1973",95,1,"Annelida","Ampharetidae","Ampharete","Ampharete americana","Polychaeta","Terebellida",326311,NA,NA,NA,NA,"Floridian"
"159",400898,400898,599696,"Species","Ampharete arctica","Malmgren, 1866",2,1,"Annelida","Ampharetidae","Ampharete","Ampharete arctica","Polychaeta","Terebellida",159916,NA,NA,NA,NA,"Floridian"
"160",400908,400908,599696,"Species","Ampharete parvidentata","Day, 1973",15,5,"Annelida","Ampharetidae","Ampharete","Ampharete parvidentata","Polychaeta","Terebellida",159918,NA,NA,NA,NA,"Floridian"
"161",400916,400916,772642,"Species","Ampheraster alaminos","Downey, 1971",2,1,"Echinodermata","Pedicellasteridae","Ampheraster","Ampheraster alaminos","Asteroidea","Forcipulatida",178777,NA,NA,NA,NA,"Floridian"
"162",401001,401001,400999,"Species","Amphicaryon ernesti","Totton, 1954",4,1,"Cnidaria","Prayidae","Amphicaryon","Amphicaryon ernesti","Hydrozoa","Siphonophorae",135455,NA,NA,NA,NA,"Floridian"
"163",401002,401002,400999,"Species","Amphicaryon peltifera","(Haeckel, 1888)",3,1,"Cnidaria","Prayidae","Amphicaryon","Amphicaryon peltifera","Hydrozoa","Siphonophorae",135456,NA,NA,NA,NA,"Floridian"
"164",401018,401018,768210,"Species","Amphicoryna scalaris","(Batsch, 1791)",4,1,"Foraminifera","Vaginulinidae","Amphicoryna","Amphicoryna scalaris","Foraminifera incertae sedis","Lagenida",113780,NA,NA,NA,NA,"Floridian"
"165",401022,401022,737969,"Genus","Amphicteis","Grube, 1850",23,3,"Annelida","Ampharetidae","Amphicteis",NA,"Polychaeta","Terebellida",129156,NA,NA,NA,NA,"Floridian"
"166",401024,401024,401022,"Species","Amphicteis gunneri","(M. Sars, 1835)",40,5,"Annelida","Ampharetidae","Amphicteis","Amphicteis gunneri","Polychaeta","Terebellida",129784,NA,NA,NA,NA,"Floridian"
"167",401029,401029,401022,"Species","Amphicteis scaphobranchiata","Moore, 1906",74,5,"Annelida","Ampharetidae","Amphicteis","Amphicteis scaphobranchiata","Polychaeta","Terebellida",326344,NA,NA,NA,NA,"Floridian"
"168",401119,401119,401118,"Species","Amphilepis ingolfiana","Mortensen, 1933",5,3,"Echinodermata","Amphilepididae","Amphilepis","Amphilepis ingolfiana","Ophiuroidea","Ophiurida",125056,NA,NA,NA,NA,"Floridian"
"169",401154,401154,599818,"Genus","Amphilochus","Bate, 1862",43,4,"Arthropoda","Amphilochidae","Amphilochus",NA,"Malacostraca","Amphipoda",101450,NA,NA,NA,NA,"Floridian"
"170",401171,401171,769381,"Genus","Amphimedon","Duchassaing & Michelotti, 1864",1,1,"Porifera","Niphatidae","Amphimedon",NA,"Demospongiae","Haplosclerida",166654,NA,NA,NA,NA,"Floridian"
"171",401173,401173,401171,"Species","Amphimedon compressa","Duchassaing & Michelotti, 1864",27,2,"Porifera","Niphatidae","Amphimedon","Amphimedon compressa","Demospongiae","Haplosclerida",166666,NA,NA,NA,NA,"Floridian"
"172",401174,401174,401171,"Species","Amphimedon viridis","Duchassaing & Michelotti, 1864",7,2,"Porifera","Niphatidae","Amphimedon","Amphimedon viridis","Demospongiae","Haplosclerida",166701,NA,NA,NA,NA,"Floridian"
"173",401193,401193,768510,"Species","Amphinema dinema","(Péron & Lesueur, 1810)",1,1,"Cnidaria","Pandeidae","Amphinema","Amphinema dinema","Hydrozoa","Anthoathecata",117778,NA,NA,NA,NA,"Floridian"
"174",401208,401208,401717,"Genus","Amphiodia","Verrill, 1899",10,3,"Echinodermata","Amphiuridae","Amphiodia",NA,"Ophiuroidea","Ophiurida",172595,NA,NA,NA,NA,"Floridian"
"175",401212,401212,774900,"Species","Amphiodia (Amphispina) urtica","(Lyman, 1860)",1,1,"Echinodermata","Amphiuridae","Amphiodia","Amphiodia (Amphispina) urtica","Ophiuroidea","Ophiurida",245665,NA,NA,NA,NA,"Floridian"
"176",401223,401223,401208,"Species","Amphiodia pulchella","(Lyman, 1869)",33,4,"Echinodermata","Amphiuridae","Amphiodia","Amphiodia pulchella","Ophiuroidea","Ophiurida",242674,NA,NA,NA,NA,"Floridian"
"177",401224,401224,401208,"Species","Amphiodia riisei","(Lütken, 1859)",1,1,"Echinodermata","Amphiuridae","Amphiodia","Amphiodia riisei","Ophiuroidea","Ophiurida",244939,NA,NA,NA,NA,"Floridian"
"178",401225,401225,401208,"Species","Amphiodia trychna","H.L. Clark, 1918",19,4,"Echinodermata","Amphiuridae","Amphiodia","Amphiodia trychna","Ophiuroidea","Ophiurida",242681,NA,NA,NA,NA,"Floridian"
"179",401267,401267,772931,"Species","Amphioplus (Amphioplus) sepultus","Hendler, 1995",49,3,"Echinodermata","Amphiuridae","Amphioplus","Amphioplus (Amphioplus) sepultus","Ophiuroidea","Ophiurida",242826,NA,NA,NA,NA,"Floridian"
"180",401313,401313,695475,"Species","Amphioplus tumidus","(Lyman, 1878)",13,3,"Echinodermata","Amphiuridae","Amphioplus","Amphioplus tumidus","Ophiuroidea","Ophiurida",242801,NA,NA,NA,NA,"Floridian"
"181",401320,401320,401717,"Genus","Amphipholis","Ljungman, 1866",11,5,"Echinodermata","Amphiuridae","Amphipholis",NA,"Ophiuroidea","Ophiurida",123612,NA,NA,NA,NA,"Floridian"
"182",401323,401323,401320,"Species","Amphipholis januarii","Ljungman, 1866",20,4,"Echinodermata","Amphiuridae","Amphipholis","Amphipholis januarii","Ophiuroidea","Ophiurida",149906,NA,NA,NA,NA,"Floridian"
"183",401331,401331,401320,"Species","Amphipholis squamata","(Delle Chiaje, 1828)",102,5,"Echinodermata","Amphiuridae","Amphipholis","Amphipholis squamata","Ophiuroidea","Ophiurida",125064,NA,NA,NA,NA,"Floridian"
"184",401374,401374,401367,"Species","Amphiporus cruentatus","Verrill, 1879",1,1,"Nemertea","Amphiporidae","Amphiporus","Amphiporus cruentatus","Enopla","Monostilifera",156290,NA,NA,NA,NA,"Floridian"
"185",401394,401394,401367,"Species","Amphiporus ochraceus","(Verrill, 1873)",1,1,"Nemertea","Amphiporidae","Amphiporus","Amphiporus ochraceus","Enopla","Monostilifera",156301,NA,NA,NA,NA,"Floridian"
"186",401495,401495,695484,"Species","Amphiroa beauvoisii","J.V.Lamouroux, 1816",1,1,"Rhodophyta","Corallinaceae","Amphiroa","Amphiroa beauvoisii","Florideophyceae","Corallinales",145097,NA,NA,NA,NA,"Floridian"
"187",401515,401515,695484,"Species","Amphiroa rigida","J.V.Lamouroux, 1816",2,1,"Rhodophyta","Corallinaceae","Amphiroa","Amphiroa rigida","Florideophyceae","Corallinales",145100,NA,NA,NA,NA,"Floridian"
"188",401523,401523,738079,"Species","Amphisamytha galapagensis","Zottoli, 1983",1,1,"Annelida","Ampharetidae","Amphisamytha","Amphisamytha galapagensis","Polychaeta","Terebellida",326388,NA,NA,NA,NA,"Floridian"
"189",401555,401555,768150,"Species","Amphisorus hemprichii","Ehrenberg, 1839",4,1,"Foraminifera","Soritidae","Amphisorus","Amphisorus hemprichii","Tubothalamea","Miliolida",112822,NA,NA,NA,NA,"Floridian"
"190",401596,401596,779318,"Species","Amphithalamus vallei","Aguayo & Jaume, 1947",22,2,"Mollusca","Anabathridae","Amphithalamus","Amphithalamus vallei","Gastropoda","Littorinimorpha",419574,NA,NA,NA,NA,"Floridian"
"191",401624,401624,401618,"Species","Amphitrite ornata","(Leidy, 1855)",1,1,"Annelida","Terebellidae","Amphitrite","Amphitrite ornata","Polychaeta","Terebellida",157166,NA,NA,NA,NA,"Floridian"
"192",401633,401633,401717,"Genus","Amphiura","Forbes, 1843",2,2,"Echinodermata","Amphiuridae","Amphiura",NA,"Ophiuroidea","Ophiurida",123613,NA,NA,NA,NA,"Floridian"
"193",401655,401655,774868,"Species","Amphiura (Ophionema) intricata","Lütken, 1869",1,1,"Echinodermata","Amphiuridae","Amphiura","Amphiura (Ophionema) intricata","Ophiuroidea","Ophiurida",243079,NA,NA,NA,NA,"Floridian"
"194",401684,401684,401633,"Species","Amphiura fibulata","Koehler, 1914",12,6,"Echinodermata","Amphiuridae","Amphiura","Amphiura fibulata","Ophiuroidea","Ophiurida",242935,NA,NA,NA,NA,"Floridian"
"195",401712,401712,401633,"Species","Amphiura stimpsoni","Lütken, 1859",9,4,"Echinodermata","Amphiuridae","Amphiura","Amphiura stimpsoni","Ophiuroidea","Ophiurida",242991,NA,NA,NA,NA,"Floridian"
"196",401717,401717,772939,"Family","Amphiuridae","Ljungman, 1867",655,5,"Echinodermata","Amphiuridae",NA,NA,"Ophiuroidea","Ophiurida",123206,NA,NA,NA,NA,"Floridian"
"197",402007,402007,772825,"Species","Amphorides minor","Jörgensen, 1924",5,1,"Ciliophora","Tintinnidae","Amphorides","Amphorides minor","Oligotrichea","Choreotrichida",183565,NA,NA,NA,NA,"Floridian"
"198",402008,402008,772825,"Species","Amphorides quadrilineata","(Claparède & Lachmann, 1858)",5,1,"Ciliophora","Tintinnidae","Amphorides","Amphorides quadrilineata","Oligotrichea","Choreotrichida",235769,NA,NA,NA,NA,"Floridian"
"199",402024,402024,1014255,"Genus","Ampithoe","Leach, 1814",160,5,"Arthropoda","Ampithoidae","Ampithoe",NA,"Malacostraca","Amphipoda",101459,NA,NA,NA,NA,"Floridian"
"200",402047,402047,402024,"Species","Ampithoe longimana","Smith, 1873",33,4,"Arthropoda","Ampithoidae","Ampithoe","Ampithoe longimana","Malacostraca","Amphipoda",158026,NA,NA,NA,NA,"Floridian"
"201",402062,402062,742946,"Family","Ampithoidae","Stebbing, 1899",119,3,"Arthropoda","Ampithoidae",NA,NA,"Malacostraca","Amphipoda",101366,NA,NA,NA,NA,"Floridian"
"202",402102,402102,474816,"Genus","Amygdalum","Megerle von Mühlfeld, 1811",30,5,"Mollusca","Mytilidae","Amygdalum",NA,"Bivalvia","Mytiloida",138213,NA,NA,NA,NA,"Floridian"
"203",402163,402163,402159,"Species","Anacanthobatis folirostris","(Bigelow & Schroeder, 1951)",3,3,"Chordata","Anacanthobatidae","Anacanthobatis","Anacanthobatis folirostris","Elasmobranchii","Rajiformes",277941,TRUE,"DD",NA,NA,"Floridian"
"204",402164,402164,402159,"Species","Anacanthobatis longirostris","Bigelow & Schroeder, 1962",2,1,"Chordata","Anacanthobatidae","Anacanthobatis","Anacanthobatis longirostris","Elasmobranchii","Rajiformes",277942,TRUE,"DD",NA,NA,"Floridian"
"205",402284,402284,738159,"Species","Anadara transversa","(Say, 1822)",70,6,"Mollusca","Arcidae","Anadara","Anadara transversa","Bivalvia","Arcoida",156734,NA,NA,NA,NA,"Floridian"
"206",402305,402305,738174,"Species","Anadyomene pavonina","(J.Agardh) Wille, 1910",2,1,"Chlorophyta","Anadyomenaceae","Anadyomene","Anadyomene pavonina","Ulvophyceae","Cladophorales",211675,NA,NA,NA,NA,"Floridian"
"207",402308,402308,738174,"Species","Anadyomene stellata","(Wulfen) C.Agardh, 1823",2,1,"Chlorophyta","Anadyomenaceae","Anadyomene","Anadyomene stellata","Ulvophyceae","Cladophorales",145012,NA,NA,NA,NA,"Floridian"
"208",402342,402342,738203,"Species","Anamixis cavatura","Thomas, 1997",64,3,"Arthropoda","Leucothoidae","Anamixis","Anamixis cavatura","Malacostraca","Amphipoda",421483,NA,NA,NA,NA,"Floridian"
"209",402402,402402,776156,"Species","Anarchopterus criniger","(Bean & Dresel, 1884)",890,5,"Chordata","Syngnathidae","Anarchopterus","Anarchopterus criniger","Actinopteri","Syngnathiformes",279603,NA,NA,NA,NA,"Floridian"
"210",402424,402424,402423,"Species","Anas acuta","Linnaeus, 1758",4,1,"Chordata","Anatidae","Anas","Anas acuta","Aves","Anseriformes",158939,TRUE,"LC",NA,NA,"Floridian"
"211",402426,402426,402423,"Species","Anas clypeata","Linnaeus, 1758",3,1,"Chordata","Anatidae","Anas","Anas clypeata","Aves","Anseriformes",158941,NA,NA,NA,NA,"Floridian"
"212",402431,402431,402423,"Species","Anas discors","Linnaeus, 1766",4,1,"Chordata","Anatidae","Anas","Anas discors","Aves","Anseriformes",159167,NA,NA,NA,NA,"Floridian"
"213",402435,402435,402423,"Species","Anas penelope","Linnaeus, 1758",3,1,"Chordata","Anatidae","Anas","Anas penelope","Aves","Anseriformes",159168,NA,NA,NA,NA,"Floridian"
"214",402436,402436,402423,"Species","Anas platyrhynchos","Linnaeus, 1758",4,1,"Chordata","Anatidae","Anas","Anas platyrhynchos","Aves","Anseriformes",148791,TRUE,"LC",TRUE,NA,"Floridian"
"215",402440,402440,402423,"Species","Anas rubripes","Brewster, 1902",3,1,"Chordata","Anatidae","Anas","Anas rubripes","Aves","Anseriformes",159170,TRUE,"LC",NA,NA,"Floridian"
"216",402441,402441,402423,"Species","Anas strepera","Linnaeus, 1758",3,1,"Chordata","Anatidae","Anas","Anas strepera","Aves","Anseriformes",159171,NA,NA,NA,NA,"Floridian"
"217",402469,402469,402464,"Species","Anatoma crispata","(Fleming, 1828)",1,1,"Mollusca","Anatomidae","Anatoma","Anatoma crispata","Gastropoda",NA,141417,NA,NA,NA,NA,"Floridian"
"218",402594,402594,695543,"Species","Anchoa mitchilli","(Valenciennes, 1848)",40,4,"Chordata","Engraulidae","Anchoa","Anchoa mitchilli","Actinopteri","Clupeiformes",158699,TRUE,"LC",NA,NA,"Floridian"
"219",402691,402691,738241,"Species","Ancinus depressus","(Say, 1818)",2,1,"Arthropoda","Ancinidae","Ancinus","Ancinus depressus","Malacostraca","Isopoda",258872,NA,NA,NA,NA,"Floridian"
"220",402708,402708,738242,"Genus","Ancistrocheirus","Gray, 1849",4,1,"Mollusca","Ancistrocheiridae","Ancistrocheirus",NA,"Cephalopoda","Oegopsida",137649,NA,NA,NA,NA,"Floridian"
"221",402719,402719,600885,"Species","Ancistrosyllis carolinensis","Gardiner, 1976",27,5,"Annelida","Pilargidae","Ancistrosyllis","Ancistrosyllis carolinensis","Polychaeta","Phyllodocida",157167,NA,NA,NA,NA,"Floridian"
"222",402720,402720,600885,"Species","Ancistrosyllis commensalis","Gardiner, 1976",2,2,"Annelida","Pilargidae","Ancistrosyllis","Ancistrosyllis commensalis","Polychaeta","Phyllodocida",326443,NA,NA,NA,NA,"Floridian"
"223",402723,402723,600885,"Species","Ancistrosyllis groenlandica","McIntosh, 1879",2,1,"Annelida","Pilargidae","Ancistrosyllis","Ancistrosyllis groenlandica","Polychaeta","Phyllodocida",130695,NA,NA,NA,NA,"Floridian"
"224",402724,402724,600885,"Species","Ancistrosyllis hartmanae","Pettibone, 1966",230,6,"Annelida","Pilargidae","Ancistrosyllis","Ancistrosyllis hartmanae","Polychaeta","Phyllodocida",157168,NA,NA,NA,NA,"Floridian"
"225",402725,402725,600885,"Species","Ancistrosyllis jonesi","Pettibone, 1966",84,5,"Annelida","Pilargidae","Ancistrosyllis","Ancistrosyllis jonesi","Polychaeta","Phyllodocida",157174,NA,NA,NA,NA,"Floridian"
"226",402752,402752,402754,"Genus","Ancorina","Schmidt, 1862",14,2,"Porifera","Ancorinidae","Ancorina",NA,"Demospongiae","Tetractinellida",131985,NA,NA,NA,NA,"Floridian"
"227",402754,402754,1046513,"Family","Ancorinidae","Schmidt, 1870",4,2,"Porifera","Ancorinidae",NA,NA,"Demospongiae","Tetractinellida",131662,NA,NA,NA,NA,"Floridian"
"228",402768,402768,754659,"Genus","Ancylopsetta","Gill, 1864",1,1,"Chordata","Paralichthyidae","Ancylopsetta",NA,"Actinopteri","Pleuronectiformes",159272,NA,NA,NA,NA,"Floridian"
"229",402775,402775,402768,"Species","Ancylopsetta ommata","(Jordan & Gilbert, 1883)",11,4,"Chordata","Paralichthyidae","Ancylopsetta","Ancylopsetta ommata","Actinopteri","Pleuronectiformes",159273,NA,NA,NA,NA,"Floridian"
"230",402905,402905,772691,"Species","Angiola lineata","(da Costa, 1778)",1,1,"Mollusca","Planaxidae","Angiola","Angiola lineata","Gastropoda","Caenogastropoda incertae sedis",224584,NA,NA,NA,NA,"Floridian"
"231",402942,402942,768083,"Species","Anguinella palmata","Van Beneden, 1845",1,1,"Bryozoa","Nolellidae","Anguinella","Anguinella palmata","Gymnolaemata","Ctenostomatida",111631,NA,NA,NA,NA,"Floridian"
