"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","family","genus","species","class","order","redlist","status","hab","ecoregion"
"120",417123,417123,417120,"Species","Carinoma patagonica","Bürger, 1895",146921,1,1,"Nemertea","Carinomidae","Carinoma","Carinoma patagonica","Palaeonemertea",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"121",417267,417267,741049,"Genus","Caryophyllia","Lamarck, 1801",135085,13,2,"Cnidaria","Caryophylliidae","Caryophyllia",NA,"Anthozoa","Scleractinia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"122",417309,417309,417267,"Species","Caryophyllia diomedeae","Marenzeller, 1904",135139,1,1,"Cnidaria","Caryophylliidae","Caryophyllia","Caryophyllia diomedeae","Anthozoa","Scleractinia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"123",417361,417361,417267,"Species","Caryophyllia squiresi","Cairns, 1982",286770,4,3,"Cnidaria","Caryophylliidae","Caryophyllia","Caryophyllia squiresi","Anthozoa","Scleractinia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"124",417878,417878,417877,"Species","Caulleriella alata","(Southern, 1914)",129943,1,1,"Annelida","Cirratulidae","Caulleriella","Caulleriella alata","Polychaeta","Terebellida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"125",418026,418026,610694,"Species","Cellaria moniliorata","Rogick, 1956",173299,1,1,"Bryozoa","Cellariidae","Cellaria","Cellaria moniliorata","Gymnolaemata","Cheilostomatida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"126",418084,418084,418077,"Species","Celleporella hyalina","(Linnaeus, 1767)",111397,1,1,"Bryozoa","Hippothoidae","Celleporella","Celleporella hyalina","Gymnolaemata","Cheilostomatida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"127",418350,418350,741288,"Species","Centroscyllium granulatum","Günther, 1887",271621,1,1,"Chordata","Etmopteridae","Centroscyllium","Centroscyllium granulatum","Elasmobranchii","Squaliformes",TRUE,"DD",NA,"Channels and Fjords of Southern Chile"
"128",418352,418352,741288,"Species","Centroscyllium nigrum","Garman, 1899",271623,6,1,"Chordata","Etmopteridae","Centroscyllium","Centroscyllium nigrum","Elasmobranchii","Squaliformes",TRUE,"DD",NA,"Channels and Fjords of Southern Chile"
"129",418442,418442,752044,"Class","Cephalopoda","Cuvier, 1795",11707,4,2,"Mollusca",NA,NA,NA,"Cephalopoda",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"130",418511,418511,696347,"Species","Ceramaster patagonicus","(Sladen, 1889)",213335,6,2,"Echinodermata","Goniasteridae","Ceramaster","Ceramaster patagonicus","Asteroidea","Valvatida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"131",418669,418669,767906,"Genus","Ceratium","Schrank, 1793",109506,1,1,"Myzozoa","Ceratiaceae","Ceratium",NA,"Dinophyceae","Gonyaulacales",NA,NA,NA,"Channels and Fjords of Southern Chile"
"132",419486,419486,770762,"Genus","Chaetoceros","Ehrenberg, 1844",148985,5,2,"Ochrophyta","Chaetocerotaceae","Chaetoceros",NA,"Bacillariophyceae","Chaetocerotanae incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"133",419513,419513,419486,"Species","Chaetoceros atlanticus","Cleve, 1873",149288,4,1,"Ochrophyta","Chaetocerotaceae","Chaetoceros","Chaetoceros atlanticus","Bacillariophyceae","Chaetocerotanae incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"134",419559,419559,419486,"Species","Chaetoceros criophilus","Castracane, 1886",465389,5,1,"Ochrophyta","Chaetocerotaceae","Chaetoceros","Chaetoceros criophilus","Bacillariophyceae","Chaetocerotanae incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"135",419580,419580,419486,"Species","Chaetoceros dichaeta","Ehrenberg, 1844",178215,1,1,"Ochrophyta","Chaetocerotaceae","Chaetoceros","Chaetoceros dichaeta","Bacillariophyceae","Chaetocerotanae incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"136",419642,419642,419486,"Species","Chaetoceros lorenzianus","Grunow, 1863",156617,1,1,"Ochrophyta","Chaetocerotaceae","Chaetoceros","Chaetoceros lorenzianus","Bacillariophyceae","Chaetocerotanae incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"137",419997,419997,419996,"Species","Chaetopterus variopedatus","(Renier, 1804)",129914,5,2,"Annelida","Chaetopteridae","Chaetopterus","Chaetopterus variopedatus","Polychaeta",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"138",420154,420154,774411,"Species","Champsocephalus esox","(Günther, 1861)",234719,16,4,"Chordata","Channichthyidae","Champsocephalus","Champsocephalus esox","Actinopteri","Perciformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"139",421045,421045,771538,"Species","Chilineus glandulosa","(Bürger, 1895)",156017,1,1,"Nemertea","Valenciniidae","Chilineus","Chilineus glandulosa","Anopla",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"140",421210,421210,398634,"Genus","Chiridiella","Sars G.O., 1907",104116,2,1,"Arthropoda","Aetideidae","Chiridiella",NA,NA,"Calanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"141",421217,421217,398634,"Genus","Chiridius","Giesbrecht, 1893",104117,7,1,"Arthropoda","Aetideidae","Chiridius",NA,NA,"Calanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"142",421347,421347,771137,"Genus","Chiton","Linnaeus, 1758",137779,4,1,"Mollusca","Chitonidae","Chiton",NA,"Polyplacophora","Chitonida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"143",421413,421413,779196,"Genus","Chlamys","Röding, 1798",138315,9,1,"Mollusca","Pectinidae","Chlamys",NA,"Bivalvia","Pectinoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"144",422427,422427,422419,"Species","Chrysogorgia flexilis","(Wright & Studer, 1889)",286120,2,2,"Cnidaria","Chrysogorgiidae","Chrysogorgia","Chrysogorgia flexilis","Anthozoa","Alcyonacea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"145",422689,422689,422686,"Species","Cinachyra barbata","Sollas, 1886",171286,1,1,"Porifera","Tetillidae","Cinachyra","Cinachyra barbata","Demospongiae","Spirophorida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"146",422877,422877,742089,"Genus","Cirratulus","Lamarck, 1818",129243,1,1,"Annelida","Cirratulidae","Cirratulus",NA,"Polychaeta","Terebellida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"147",423067,423067,777866,"Species","Cirroctopus antarctica","(Kubodera & Okutani, 1986)",342258,1,1,"Mollusca","Cirroctopodidae","Cirroctopus","Cirroctopus antarctica","Cephalopoda","Octopoda",TRUE,"LC",NA,"Channels and Fjords of Southern Chile"
"148",423629,423629,423617,"Species","Clathrina primordialis","(Haeckel, 1872)",150268,2,2,"Porifera","Clathrinidae","Clathrina","Clathrina primordialis","Calcarea","Clathrinida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"149",423921,423921,742284,"Genus","Cletodes","Brady, 1872",115263,16,1,"Arthropoda","Cletodidae","Cletodes",NA,NA,"Harpacticoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"150",424384,424384,424356,"Species","Cnemidocarpa verrucosa","(Lesson, 1830)",173893,6,1,"Chordata","Styelidae","Cnemidocarpa","Cnemidocarpa verrucosa","Ascidiacea","Stolidobranchia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"151",424460,424460,424458,"Species","Coccolithus pelagicus","(Wallich) J.Schiller, 1930",178600,2,1,"Haptophyta","Coccolithaceae","Coccolithus","Coccolithus pelagicus","Prymnesiophyceae","Coccolithales",NA,NA,NA,"Channels and Fjords of Southern Chile"
"152",425038,425038,742449,"Species","Coelorinchus fasciatus","(Günther, 1878)",280277,6,4,"Chordata","Macrouridae","Coelorinchus","Coelorinchus fasciatus","Actinopteri","Gadiformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"153",425051,425051,742449,"Species","Coelorinchus kaiyomaru","Arai & Iwamoto, 1979",280294,1,1,"Chordata","Macrouridae","Coelorinchus","Coelorinchus kaiyomaru","Actinopteri","Gadiformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"154",425318,425318,628170,"Family","Colomastigidae","Stebbing, 1899",101375,2,1,"Arthropoda","Colomastigidae",NA,NA,"Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"155",425344,425344,425341,"Species","Colossendeis australis","Hodgson, 1907",173155,1,1,"Arthropoda","Colossendeidae","Colossendeis","Colossendeis australis","Pycnogonida","Pantopoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"156",425354,425354,425341,"Species","Colossendeis macerrima","Wilson, 1881",134666,1,1,"Arthropoda","Colossendeidae","Colossendeis","Colossendeis macerrima","Pycnogonida","Pantopoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"157",425355,425355,425341,"Species","Colossendeis megalonyx","Hoek, 1881",173198,1,1,"Arthropoda","Colossendeidae","Colossendeis","Colossendeis megalonyx","Pycnogonida","Pantopoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"158",425831,425831,775821,"Species","Condylanthus magellanicus","Carlgren, 1899",289699,6,3,"Cnidaria","Condylanthidae","Condylanthus","Condylanthus magellanicus","Anthozoa","Actiniaria",NA,NA,NA,"Channels and Fjords of Southern Chile"
"159",426884,426884,426883,"Species","Corella eumyota","Traustedt, 1882",173223,2,1,"Chordata","Corellidae","Corella","Corella eumyota","Ascidiacea","Phlebobranchia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"160",427007,427007,427005,"Species","Cornuspira involvens","(Reuss, 1850)",112488,1,1,"Foraminifera","Cornuspiridae","Cornuspira","Cornuspira involvens","Tubothalamea","Miliolida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"161",427266,427266,742862,"Genus","Corynactis","Allman, 1846",100785,1,1,"Cnidaria","Corallimorphidae","Corynactis",NA,"Anthozoa","Corallimorpharia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"162",427540,427540,770753,"Genus","Coscinodiscus","Ehrenberg, 1839",148917,5,1,"Ochrophyta","Coscinodiscaceae","Coscinodiscus",NA,"Bacillariophyceae","Coscinodiscales",NA,NA,NA,"Channels and Fjords of Southern Chile"
"163",428038,428038,758761,"Family","Cossuridae","Day, 1963",908,2,1,"Annelida","Cossuridae",NA,NA,"Polychaeta",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"164",428091,428091,776354,"Species","Cottoperca gobio","(Günther, 1861)",280409,17,6,"Chordata","Bovichtidae","Cottoperca","Cottoperca gobio","Actinopteri","Perciformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"165",428518,428518,474816,"Genus","Crenella","T. Brown, 1827",138216,4,1,"Mollusca","Mytilidae","Crenella",NA,"Bivalvia","Mytiloida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"166",428520,428520,428518,"Species","Crenella decussata","(Montagu, 1808)",140440,2,1,"Mollusca","Mytilidae","Crenella","Crenella decussata","Bivalvia","Mytiloida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"167",428915,428915,776364,"Species","Crossostomus chilensis","(Regan, 1913)",280440,1,1,"Chordata","Zoarcidae","Crossostomus","Crossostomus chilensis","Actinopteri","Perciformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"168",429116,429116,429114,"Species","Cryptocopoides arcticus","(Hansen, 1887)",136495,2,1,"Arthropoda","Cryptocopidae","Cryptocopoides","Cryptocopoides arcticus","Malacostraca","Tanaidacea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"169",429350,429350,423702,"Genus","Ctenocalanus","Giesbrecht, 1888",104162,6,1,"Arthropoda","Clausocalanidae","Ctenocalanus",NA,NA,"Calanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"170",429407,429407,429402,"Species","Ctenocidaris perrieri","Koehler, 1912",160796,1,1,"Echinodermata","Ctenocidaridae","Ctenocidaris","Ctenocidaris perrieri","Echinoidea","Cidaroida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"171",429409,429409,429402,"Species","Ctenocidaris rugosa","(Koehler, 1926)",160798,5,1,"Echinodermata","Ctenocidaridae","Ctenocidaris","Ctenocidaris rugosa","Echinoidea","Cidaroida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"172",429411,429411,429402,"Species","Ctenocidaris spinosa","(Koehler, 1926)",160800,1,1,"Echinodermata","Ctenocidaridae","Ctenocidaris","Ctenocidaris spinosa","Echinoidea","Cidaroida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"173",429892,429892,429954,"Genus","Cuspidaria","Nardo, 1840",137858,3,1,"Mollusca","Cuspidariidae","Cuspidaria",NA,"Bivalvia",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"174",429950,429950,429892,"Species","Cuspidaria tenella","E. A. Smith, 1907",197124,2,1,"Mollusca","Cuspidariidae","Cuspidaria","Cuspidaria tenella","Bivalvia",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"175",429954,429954,860872,"Family","Cuspidariidae","Dall, 1886",1788,1,1,"Mollusca","Cuspidariidae",NA,NA,"Bivalvia",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"176",429995,429995,429994,"Genus","Cyamiocardium","Soot-Ryen, 1951",196906,8,1,"Mollusca","Cyamiidae","Cyamiocardium",NA,"Bivalvia",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"177",429996,429996,429995,"Species","Cyamiocardium denticulatum","(E. A. Smith, 1907)",197128,1,1,"Mollusca","Cyamiidae","Cyamiocardium","Cyamiocardium denticulatum","Bivalvia",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"178",430098,430098,430095,"Species","Cyclammina trullissata","(Brady, 1879)",114049,1,1,"Foraminifera","Cyclamminidae","Cyclammina","Cyclammina trullissata","Globothalamea","Loftusiida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"179",430143,430143,740935,"Genus","Cyclocardia","Conrad, 1867",156830,9,1,"Mollusca","Carditidae","Cyclocardia",NA,"Bivalvia","Carditoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"180",430144,430144,430143,"Species","Cyclocardia astartoides","(Martens, 1878)",197132,1,1,"Mollusca","Carditidae","Cyclocardia","Cyclocardia astartoides","Bivalvia","Carditoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"181",430392,430392,696894,"Species","Cyclothone microdon","(Günther, 1878)",127286,1,1,"Chordata","Gonostomatidae","Cyclothone","Cyclothone microdon","Actinopteri","Stomiiformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"182",430399,430399,696894,"Species","Cyclothone pseudopallida","Mukhacheva, 1964",127289,1,1,"Chordata","Gonostomatidae","Cyclothone","Cyclothone pseudopallida","Actinopteri","Stomiiformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"183",430431,430431,430468,"Genus","Cylichna","Lovén, 1846",137867,2,1,"Mollusca","Cylichnidae","Cylichna",NA,"Gastropoda","Cephalaspidea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"184",430468,430468,779619,"Family","Cylichnidae","H. Adams & A. Adams, 1854",159,1,1,"Mollusca","Cylichnidae",NA,NA,"Gastropoda","Cephalaspidea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"185",431113,431113,794395,"Family","Cyphocarididae","Lowry & Stoddart, 1997",177051,18,1,"Arthropoda","Cyphocarididae",NA,NA,"Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"186",431119,431119,743670,"Species","Cyphocaris richardi","Chevreux, 1905",102557,4,2,"Arthropoda","Cyphocarididae","Cyphocaris","Cyphocaris richardi","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"187",431570,431570,696950,"Species","Cystisoma fabricii","Stebbing, 1888",103243,4,2,"Arthropoda","Cystisomatidae","Cystisoma","Cystisoma fabricii","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"188",431783,431783,474816,"Genus","Dacrydium","Torell, 1859",138217,1,1,"Mollusca","Mytilidae","Dacrydium",NA,"Bivalvia","Mytiloida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"189",431806,431806,775838,"Species","Dactylanthus antarcticus","(Clubb, 1908)",289782,4,3,"Cnidaria","Preactiniidae","Dactylanthus","Dactylanthus antarcticus","Anthozoa","Actiniaria",NA,NA,NA,"Channels and Fjords of Southern Chile"
"190",432264,432264,1013314,"Genus","Dasya","C.Agardh, 1824",143870,2,1,"Rhodophyta","Dasyaceae","Dasya",NA,"Florideophyceae","Ceramiales",NA,NA,NA,"Channels and Fjords of Southern Chile"
"191",432492,432492,778801,"Species","Decipisagitta decipiens","(Fowler, 1905)",370469,1,1,"Chaetognatha","Sagittidae","Decipisagitta","Decipisagitta decipiens","Sagittoidea","Aphragmophora",NA,NA,NA,"Channels and Fjords of Southern Chile"
"192",432532,432532,432525,"Species","Delectopecten vitreus","(Gmelin, 1791)",140702,9,1,"Mollusca","Pectinidae","Delectopecten","Delectopecten vitreus","Bivalvia","Pectinoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"193",432563,432563,771816,"Species","Delopatagus brucei","Koehler, 1907",160802,4,2,"Echinodermata","Paleopneustina incertae sedis B","Delopatagus","Delopatagus brucei","Echinoidea","Spatangoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"194",432658,432658,496656,"Class","Demospongiae","Sollas, 1885",164811,227,1,"Porifera",NA,NA,NA,"Demospongiae",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"195",432917,432917,620291,"Family","Dentaliidae","Children, 1834",202,4,1,"Mollusca","Dentaliidae",NA,NA,"Scaphopoda","Dentaliida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"196",432926,432926,432917,"Genus","Dentalium","Linnaeus, 1758",137886,1,1,"Mollusca","Dentaliidae","Dentalium",NA,"Scaphopoda","Dentaliida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"197",433083,433083,766981,"Genus","Deontostoma","Filipjev, 1916",2545,8,1,"Nematoda","Leptosomatidae","Deontostoma",NA,"Enoplea","Enoplida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"198",433166,433166,433165,"Species","Dermechinus horridus","(A. Agassiz, 1879)",160803,3,1,"Echinodermata","Echinidae","Dermechinus","Dermechinus horridus","Echinoidea","Camarodonta",NA,NA,NA,"Channels and Fjords of Southern Chile"
"199",433360,433360,775845,"Species","Desmonema gaudichaudi","(Lesson, 1832)",289804,1,1,"Cnidaria","Cyaneidae","Desmonema","Desmonema gaudichaudi","Scyphozoa","Semaeostomeae",NA,NA,NA,"Channels and Fjords of Southern Chile"
"200",433363,433363,769608,"Species","Desmophyes villafrancae","(Carré, 1969)",135458,11,1,"Cnidaria","Prayidae","Desmophyes","Desmophyes villafrancae","Hydrozoa","Siphonophorae",NA,NA,NA,"Channels and Fjords of Southern Chile"
"201",433364,433364,741049,"Genus","Desmophyllum","Ehrenberg, 1834",135093,4,2,"Cnidaria","Caryophylliidae","Desmophyllum",NA,"Anthozoa","Scleractinia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"202",433369,433369,433364,"Species","Desmophyllum dianthus","(Esper, 1794)",135159,78,5,"Cnidaria","Caryophylliidae","Desmophyllum","Desmophyllum dianthus","Anthozoa","Scleractinia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"203",433484,433484,628170,"Family","Dexaminidae","Leach, 1814",101378,3,1,"Arthropoda","Dexaminidae",NA,NA,"Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"204",433604,433604,836165,"Genus","Diaphana","T. Brown, 1827",137894,4,1,"Mollusca","Diaphanidae","Diaphana",NA,"Gastropoda","Cephalaspidea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"205",433610,433610,779619,"Family","Diaphanidae","Odhner, 1914 (1857)",1750,1,1,"Mollusca","Diaphanidae",NA,NA,"Gastropoda","Cephalaspidea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"206",433755,433755,486545,"Genus","Diarthrodella","Klie, 1949",115418,1,1,"Arthropoda","Paramesochridae","Diarthrodella",NA,NA,"Harpacticoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"207",434253,434253,621044,"Genus","Didemnum","Savigny, 1816",103456,3,1,"Chordata","Didemnidae","Didemnum",NA,"Ascidiacea","Aplousobranchia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"208",434310,434310,434253,"Species","Didemnum studeri","Hartmeyer, 1911",173244,5,1,"Chordata","Didemnidae","Didemnum","Didemnum studeri","Ascidiacea","Aplousobranchia",NA,NA,NA,"Channels and Fjords of Southern Chile"
